ref_D,D5p627_p95_abs_delta_mu,D5p898_p95_abs_delta_mu,D6p169_p95_abs_delta_mu,D6p441_p95_abs_delta_mu,D6p712_p95_abs_delta_mu,anchor_sensitive_objective,intrinsic_objective
9.423728813559322,7.460468835355279,53.073323579933465,42.88713735509844,13.33313201294257,9.293506678038062,7.460468835355279,53.073323579933465
9.694915254237287,0.7462097772046619,30.5441365739224,14.878580923981815,4.945901113623762,2.603194387471895,0.7462097772046619,30.5441365739224
9.966101694915254,10.271915904250342,1.3699978524761036,25.887561191707903,31.28630580743782,7.462467784829659,10.271915904250342,25.887561191707903
10.23728813559322,16.47709685093715,28.50476904353995,77.16078374113577,63.99694450979159,20.014532762517934,16.47709685093715,77.16078374113577
