combo_id,mode,kappa,center_D,width_D,power,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_max_abs_delta_base,slice_max_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction,slice_p95_abs_cf_shift_vs_base
4,gamma_ref_enhance,0.05,6.25,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,21.699838513879598,25.89060277919198,21.702733532463284,4.186403953273987,1.0,0.0,4.187722677827168
4,gamma_ref_enhance,0.05,6.25,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,23.43687268930524,31.28639526077564,23.436940988842018,7.849242735523606,1.0,0.0,7.8494331181325805
4,gamma_ref_enhance,0.05,6.25,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,3.9777712302773978,7.462495924022775,3.9777935520809997,3.4846441978971634,1.0,0.0,3.484696554552265
4,gamma_ref_enhance,0.05,6.25,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772078270017,0.9244091557317824,0.9244091573569118,-1.4229443910425782e-09,0.0,1.0,1.6036354466564262e-09
4,gamma_ref_enhance,0.05,6.25,0.12,0.5,D21_guard,6.4,2.1022273869561374,7.512608264357127,2.102232425909044,7.512617954817543,-5.4103389425356765,0.0,1.0,5.41047159913542
4,gamma_ref_enhance,0.05,6.25,0.12,0.5,D21_guard,8.0,0.3226590996076344,0.5866605723198184,0.32265909973791107,0.5866605727998668,-0.264001469730461,0.0,1.0,0.264001472712184
5,gamma_ref_enhance,0.05,6.25,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.949203818301429,8.958857939127418,8.957175726226927,0.0016676120129432768,1.0,0.0,0.0016807463321981686
5,gamma_ref_enhance,0.05,6.25,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.977452579136205,10.272608773798765,9.978130304649511,0.2943270818761202,1.0,0.0,0.29446332511413686
5,gamma_ref_enhance,0.05,6.25,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,20.946342859124712,25.89060277919198,20.94921150561099,4.939662330325187,1.0,0.0,4.941218332582054
5,gamma_ref_enhance,0.05,6.25,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,24.41763250279444,31.28639526077564,24.41770344542629,6.86850670969005,1.0,0.0,6.86867330464338
5,gamma_ref_enhance,0.05,6.25,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,4.210791358783592,7.462495924022775,4.210814069593475,3.251627570457507,1.0,0.0,3.251676426046071
5,gamma_ref_enhance,0.05,6.25,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136801056250574,0.9244091557317824,0.924412093994817,-2.572708661972066e-06,0.0,1.0,2.8994016911809695e-06
5,gamma_ref_enhance,0.05,6.25,0.2,0.5,D21_guard,6.4,2.1022273869561374,6.858601937320735,2.102232425909044,6.858609846081478,-4.7563486507475945,0.0,1.0,4.756465272099028
5,gamma_ref_enhance,0.05,6.25,0.2,0.5,D21_guard,8.0,0.3226590996076344,0.5866217464703749,0.32265909973791107,0.5866217469503721,-0.2639626438814561,0.0,1.0,0.2639626468627405
6,gamma_ref_enhance,0.05,6.25,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.932612732785463,8.958857939127418,8.940570163832747,0.018129045237090496,1.0,0.0,0.018271831848164055
6,gamma_ref_enhance,0.05,6.25,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.503353949563412,10.272608773798765,9.504007292528264,0.7682063539706693,1.0,0.0,0.7685619546869304
6,gamma_ref_enhance,0.05,6.25,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,20.554958778669402,25.89060277919198,20.557813726842966,5.330923162935234,1.0,0.0,5.332602413037364
6,gamma_ref_enhance,0.05,6.25,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,25.03858257801435,31.28639526077564,25.038655194073336,6.247571695187728,1.0,0.0,6.247723229423471
6,gamma_ref_enhance,0.05,6.25,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,4.502916962753506,7.462495924022775,4.502940161240982,2.9595063555984504,1.0,0.0,2.9595508220761566
6,gamma_ref_enhance,0.05,6.25,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9138004220480074,0.9244091557317824,0.9245340230462689,-0.00010933235649775536,0.0,1.0,0.000123215824641143
6,gamma_ref_enhance,0.05,6.25,0.3,0.5,D21_guard,6.4,2.1022273869561374,6.476831910127217,2.102232425909044,6.476838778837575,-4.3745879839790875,0.0,1.0,4.37469524490551
6,gamma_ref_enhance,0.05,6.25,0.3,0.5,D21_guard,8.0,0.3226590996076344,0.5859429404470591,0.32265909973791107,0.585942940926157,-0.263283837865807,0.0,1.0,0.2632838408394247
7,gamma_ref_enhance,0.05,6.4,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950880551160155,8.958857939127418,8.958853922151912,3.9821098802744495e-06,1.0,0.0,4.0134734717867104e-06
7,gamma_ref_enhance,0.05,6.4,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.260857813933931,10.272608773798765,10.261550114772795,0.011052973923631339,1.0,0.0,0.011058090316410585
7,gamma_ref_enhance,0.05,6.4,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,24.285308784413743,25.89060277919198,24.288294293597374,1.6017478539229781,1.0,0.0,1.6022524072930224
7,gamma_ref_enhance,0.05,6.4,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,25.68131415500816,31.28639526077564,25.68138850319425,5.604855707206864,1.0,0.0,5.604991652429661
7,gamma_ref_enhance,0.05,6.4,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,4.139676226695823,7.462495924022775,4.1396988187853445,3.322741634059001,1.0,0.0,3.32279155813384
7,gamma_ref_enhance,0.05,6.4,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772066828156,0.9244091557317824,0.92440915619739,-4.0768035018306654e-10,0.0,1.0,4.594493674403566e-10
7,gamma_ref_enhance,0.05,6.4,0.12,0.5,D21_guard,6.4,2.1022273869561374,5.643175150511368,2.102232425909044,5.643179748103059,-3.540951664369078,0.0,1.0,3.5410384852896613
7,gamma_ref_enhance,0.05,6.4,0.12,0.5,D21_guard,8.0,0.3226590996076344,0.5866602883105239,0.32265909973791107,0.5866602887905721,-0.26400118572116976,0.0,1.0,0.26400118870288947
8,gamma_ref_enhance,0.05,6.4,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.95009030058455,8.958857939127418,8.958062982027611,0.0007880572126299038,1.0,0.0,0.0007942640490767872
8,gamma_ref_enhance,0.05,6.4,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.129443904470627,10.272608773798765,10.130129446787492,0.14240608037678454,1.0,0.0,0.14247199977971547
8,gamma_ref_enhance,0.05,6.4,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,22.898231580831037,25.89060277919198,22.901168542773675,2.9883882633561547,1.0,0.0,2.9893296108757283
8,gamma_ref_enhance,0.05,6.4,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,25.989627311589864,31.28639526077564,25.98970249066337,5.296550028549014,1.0,0.0,5.2966784958479565
8,gamma_ref_enhance,0.05,6.4,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,4.493187607165819,7.462495924022775,4.493210789411002,2.9692355650051154,1.0,0.0,2.969280177663844
8,gamma_ref_enhance,0.05,6.4,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136785758136177,0.9244091557317824,0.9244105436789649,-1.2152702793032133e-06,0.0,1.0,1.369590251432129e-06
8,gamma_ref_enhance,0.05,6.4,0.2,0.5,D21_guard,6.4,2.1022273869561374,5.643175150511368,2.102232425909044,5.643179748103059,-3.540951664369078,0.0,1.0,3.5410384852896613
8,gamma_ref_enhance,0.05,6.4,0.2,0.5,D21_guard,8.0,0.3226590996076344,0.5865782641635477,0.32265909973791107,0.5865782646434874,-0.26391916157511996,0.0,1.0,0.26391916455591335
9,gamma_ref_enhance,0.05,6.4,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.939764034196275,8.958857939127418,8.947727705252357,0.01103362821169354,1.0,0.0,0.011120530437352727
9,gamma_ref_enhance,0.05,6.4,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.783207816548455,10.272608773798765,9.783875552194587,0.48848197067258475,1.0,0.0,0.48870808770188745
9,gamma_ref_enhance,0.05,6.4,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,21.960305832441435,25.89060277919198,21.963209967294674,3.9260186565351645,1.0,0.0,3.927255359265331
9,gamma_ref_enhance,0.05,6.4,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,26.14605147461895,31.28639526077564,26.146127075247186,5.140129659480556,1.0,0.0,5.14025433281887
9,gamma_ref_enhance,0.05,6.4,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,4.792776647583548,7.462495924022775,4.792800329965868,2.6696510258344275,1.0,0.0,2.669691137246115
9,gamma_ref_enhance,0.05,6.4,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9137519574697426,0.9244091557317824,0.92448490888619,-6.632857379523116e-05,0.0,1.0,7.475124637634778e-05
9,gamma_ref_enhance,0.05,6.4,0.3,0.5,D21_guard,6.4,2.1022273869561374,5.643175150511368,2.102232425909044,5.643179748103059,-3.540951664369078,0.0,1.0,3.5410384852896613
9,gamma_ref_enhance,0.05,6.4,0.3,0.5,D21_guard,8.0,0.3226590996076344,0.585479403121558,0.32265909973791107,0.5854794036000417,-0.2628203005455411,0.0,1.0,0.2628203035139236
10,gamma_ref_enhance,0.05,6.55,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950883414752658,8.958857939127418,8.958856788243095,1.1408951384474959e-06,1.0,0.0,1.1498809691090628e-06
10,gamma_ref_enhance,0.05,6.55,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.268743890088068,10.272608773798765,10.269436596502103,0.0031705465245653926,1.0,0.0,0.003172014162274195
10,gamma_ref_enhance,0.05,6.55,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,25.379718705505837,25.89060277919198,25.382742518672856,0.5076825653066352,1.0,0.0,0.5078424862009285
10,gamma_ref_enhance,0.05,6.55,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,28.48162591027431,31.28639526077564,28.481707805150315,2.8046118715789694,1.0,0.0,2.80467989716351
10,gamma_ref_enhance,0.05,6.55,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,4.603430446093121,7.462495924022775,4.603453812378877,2.8589943824476567,1.0,0.0,2.8590373387365418
10,gamma_ref_enhance,0.05,6.55,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772063550005,0.9244091557317824,0.924409155865181,-1.1680228058465428e-10,0.0,1.0,1.3163425904849646e-10
10,gamma_ref_enhance,0.05,6.55,0.12,0.5,D21_guard,6.4,2.1022273869561374,3.707018318279644,2.102232425909044,3.7070189847985233,-1.6048302814328153,0.0,1.0,1.6048696304145622
10,gamma_ref_enhance,0.05,6.55,0.12,0.5,D21_guard,8.0,0.3226590996076344,0.5866592970254636,0.32265909973791107,0.5866592975055105,-0.26400019443612055,0.0,1.0,0.2640001974178292
11,gamma_ref_enhance,0.05,6.55,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950509305911828,8.958857939127418,8.958482352966234,0.0003723262341530642,1.0,0.0,0.000375258721799554
11,gamma_ref_enhance,0.05,6.55,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.203836076736515,10.272608773798765,10.204525444988818,0.06804832812034248,1.0,0.0,0.06807982751382724
11,gamma_ref_enhance,0.05,6.55,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,24.259679450179732,25.89060277919198,24.262664062345166,1.6273691174142748,1.0,0.0,1.627881741527034
11,gamma_ref_enhance,0.05,6.55,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,27.71863745257378,31.28639526077564,27.71871729123682,3.567581823518514,1.0,0.0,3.5676683548640398
11,gamma_ref_enhance,0.05,6.55,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,4.954417912895597,7.462495924022775,4.954441865123563,2.5080121891401497,1.0,0.0,2.508049871934066
11,gamma_ref_enhance,0.05,6.55,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136778531741943,0.9244091557317824,0.9244098113538399,-5.740549865760661e-07,0.0,1.0,6.46950828020465e-07
11,gamma_ref_enhance,0.05,6.55,0.2,0.5,D21_guard,6.4,2.1022273869561374,4.399886766728876,2.102232425909044,4.399887977248582,-2.2976937641417594,0.0,1.0,2.2977501015071695
11,gamma_ref_enhance,0.05,6.55,0.2,0.5,D21_guard,8.0,0.3226590996076344,0.5864862592834279,0.32265909973791107,0.5864862597632454,-0.26382715669603923,0.0,1.0,0.2638271596757935
12,gamma_ref_enhance,0.05,6.55,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.944125526693137,8.958857939127418,8.95209300345534,0.006706218927613842,1.0,0.0,0.0067590379404904866
12,gamma_ref_enhance,0.05,6.55,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.966539511751307,10.272608773798765,9.967216676013479,0.3052350999679163,1.0,0.0,0.3053763924990349
12,gamma_ref_enhance,0.05,6.55,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,23.149919672852064,25.89060277919198,23.15286544379424,2.73677942855731,1.0,0.0,2.7376415188547014
12,gamma_ref_enhance,0.05,6.55,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,27.308712741770442,31.28639526077564,27.308791475708396,3.977496591879541,1.0,0.0,3.977593065667378
12,gamma_ref_enhance,0.05,6.55,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,5.163998803103773,7.462495924022775,5.164023105208308,2.2984344478300813,1.0,0.0,2.2984689817258896
12,gamma_ref_enhance,0.05,6.55,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9137225514285072,0.9244091557317824,0.9244551087090662,-4.02358881121349e-05,0.0,1.0,4.534520514098972e-05
12,gamma_ref_enhance,0.05,6.55,0.3,0.5,D21_guard,6.4,2.1022273869561374,4.796504501639873,2.102232425909044,4.7965067926593505,-2.6943017745843507,0.0,1.0,2.6943678364181665
12,gamma_ref_enhance,0.05,6.55,0.3,0.5,D21_guard,8.0,0.3226590996076344,0.5847187066245425,0.32265909973791107,0.5847187071020183,-0.26205960405711715,0.0,1.0,0.2620596070169081
13,gamma_ref_enhance,0.1,6.1,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950786778611048,8.958857939127418,8.958760067779723,9.702186631310199e-05,1.0,0.0,9.77860225788163e-05
13,gamma_ref_enhance,0.1,6.1,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.0077733134978,10.272608773798765,10.008452598384473,0.2640203764093857,1.0,0.0,0.26414259075254165
13,gamma_ref_enhance,0.1,6.1,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,10.909349696479083,25.89060277919198,10.911867051541435,14.973494818221804,1.0,0.0,14.978211495227683
13,gamma_ref_enhance,0.1,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,14.555523765022741,31.28639526077564,14.555568129800754,16.730376248788016,1.0,0.0,16.73078204241508
13,gamma_ref_enhance,0.1,6.1,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,0.8213465142404885,7.462495924022775,0.8213635666750783,6.641021489477558,1.0,0.0,6.641121270589174
13,gamma_ref_enhance,0.1,6.1,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772174178427,0.9244091557317824,0.924409167076301,-9.933127502098221e-09,0.0,1.0,1.119447645692162e-08
13,gamma_ref_enhance,0.1,6.1,0.12,0.5,D21_guard,6.4,2.1022273869561374,14.147279098378206,2.102232425909044,14.147306863573341,-12.04484710443897,0.0,1.0,12.0451424331565
13,gamma_ref_enhance,0.1,6.1,0.12,0.5,D21_guard,8.0,0.3226590996076344,0.815846596718397,0.32265909973791107,0.815846597502091,-0.49318749154053426,0.0,1.0,0.4931874971107626
14,gamma_ref_enhance,0.1,6.1,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.94377527263016,8.958857939127418,8.951742443771286,0.0070537359037428716,1.0,0.0,0.00710929200346655
14,gamma_ref_enhance,0.1,6.1,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.090759164320332,10.272608773798765,9.091391287834796,1.180610238531949,1.0,0.0,1.1811567399300102
14,gamma_ref_enhance,0.1,6.1,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,12.100260319753161,25.89060277919198,12.102819356291405,13.782959215740737,1.0,0.0,13.787300871953605
14,gamma_ref_enhance,0.1,6.1,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,16.12290478699984,31.28639526077564,16.122953375785606,15.16303324256106,1.0,0.0,15.16340102043798
14,gamma_ref_enhance,0.1,6.1,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.0494983578561907,7.462495924022775,1.0495157911698954,6.412873073783686,1.0,0.0,6.412969426973472
14,gamma_ref_enhance,0.1,6.1,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136894820860486,0.9244091557317824,0.9244215961306566,-1.0892667390711275e-05,0.0,1.0,1.2275862682376015e-05
14,gamma_ref_enhance,0.1,6.1,0.2,0.5,D21_guard,6.4,2.1022273869561374,12.897569724693469,2.102232425909044,12.897594085324016,-10.795168371742388,0.0,1.0,10.795433059471762
14,gamma_ref_enhance,0.1,6.1,0.2,0.5,D21_guard,8.0,0.3226590996076344,0.8158147144411478,0.32265909973791107,0.8158147152247994,-0.4931556092636451,0.0,1.0,0.49315561483351344
15,gamma_ref_enhance,0.1,6.1,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.891017187955091,8.958857939127418,8.898938323991048,0.059399538538340804,1.0,0.0,0.05986737667853603
15,gamma_ref_enhance,0.1,6.1,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,7.940509606542342,10.272608773798765,7.941082573556805,2.330327595146282,1.0,0.0,2.331406297708
15,gamma_ref_enhance,0.1,6.1,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,12.72206903809682,25.89060277919198,12.724649837733494,13.161346306548577,1.0,0.0,13.165492153609947
15,gamma_ref_enhance,0.1,6.1,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,17.571065737007736,31.28639526077564,17.57111822850954,13.714907416702358,1.0,0.0,13.715240070430085
15,gamma_ref_enhance,0.1,6.1,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.4692774195168568,7.462495924022775,1.4692955536141952,5.993100319193722,1.0,0.0,5.993190365312806
15,gamma_ref_enhance,0.1,6.1,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9140833319041439,0.9244091557317824,0.9248207248078351,-0.0003603650573532164,0.0,1.0,0.0004061256807776914
15,gamma_ref_enhance,0.1,6.1,0.3,0.5,D21_guard,6.4,2.1022273869561374,11.85792912678572,2.102232425909044,11.8579506551389,-9.755553264253383,0.0,1.0,9.755792461564013
15,gamma_ref_enhance,0.1,6.1,0.3,0.5,D21_guard,8.0,0.3226590996076344,0.8150899017243751,0.32265909973791107,0.8150899025070664,-0.49243079655505867,0.0,1.0,0.49243080211674073
16,gamma_ref_enhance,0.1,6.25,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.950856547979066,8.958857939127418,8.958829898026375,2.7797716295061664e-05,1.0,0.0,2.8016654560758525e-05
16,gamma_ref_enhance,0.1,6.25,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.195071049581266,10.272608773798765,10.195759967054585,0.076809299844647,1.0,0.0,0.07684485466907631
16,gamma_ref_enhance,0.1,6.25,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,17.684412274331223,25.89060277919198,17.687166754331443,8.200565724857082,1.0,0.0,8.203148917375543
16,gamma_ref_enhance,0.1,6.25,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,16.37252585639647,31.28639526077564,16.372575117897625,14.913418227552013,1.0,0.0,14.913779951041349
16,gamma_ref_enhance,0.1,6.25,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,0.908172982379817,7.462495924022775,0.9081901797634373,6.554196325883224,1.0,0.0,6.554294802449846
16,gamma_ref_enhance,0.1,6.25,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.9136772094306376,0.9244091557317824,0.9244091589820416,-2.8458887929166006e-09,0.0,1.0,3.2072713374020623e-09
16,gamma_ref_enhance,0.1,6.25,0.12,0.5,D21_guard,6.4,2.1022273869561374,12.416429481112672,2.102232425909044,12.416452530980038,-10.314039924994374,0.0,1.0,10.314292815890965
16,gamma_ref_enhance,0.1,6.25,0.12,0.5,D21_guard,8.0,0.3226590996076344,0.8158464554397427,0.32265909973791107,0.8158464562234364,-0.49318735026188154,0.0,1.0,0.49318735583210827
17,gamma_ref_enhance,0.1,6.25,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.947523211981478,8.958857939127418,8.955493653460854,0.003335085107777284,1.0,0.0,0.0033613526521492076
17,gamma_ref_enhance,0.1,6.25,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.68447044521239,10.272608773798765,9.68513310286717,0.587173657884223,1.0,0.0,0.5874454590379514
17,gamma_ref_enhance,0.1,6.25,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,16.245001499749378,25.89060277919198,16.24770560085102,9.639523225314402,1.0,0.0,9.642559691957388
17,gamma_ref_enhance,0.1,6.25,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,18.15011428298076,31.28639526077564,18.150168334987335,13.1358729151541,1.0,0.0,13.136191524457061
17,gamma_ref_enhance,0.1,6.25,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.3205544843166521,7.462495924022775,1.320572370134336,6.141821019870693,1.0,0.0,6.141913300513011
17,gamma_ref_enhance,0.1,6.25,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136830050229774,0.9244091557317824,0.9244150322540294,-5.145413977325756e-06,0.0,1.0,5.798799611156369e-06
17,gamma_ref_enhance,0.1,6.25,0.2,0.5,D21_guard,6.4,2.1022273869561374,11.223499570949507,2.102232425909044,11.223519370935719,-9.121139263672587,0.0,1.0,9.1213629057278
17,gamma_ref_enhance,0.1,6.25,0.2,0.5,D21_guard,8.0,0.3226590996076344,0.815779043421927,0.32265909973791107,0.8157790442055315,-0.49311993824482736,0.0,1.0,0.4931199438142926
18,gamma_ref_enhance,0.1,6.25,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.914357448188179,8.958857939127418,8.922298950227587,0.03624167253304393,1.0,0.0,0.03652711644544837
18,gamma_ref_enhance,0.1,6.25,0.3,0.5,D60_hotspot,5.627118644067797,10.271915904250342,8.74488235022821,10.272608773798765,8.745496685549135,1.5263270212276692,1.0,0.0,1.5270335540221325
18,gamma_ref_enhance,0.1,6.25,0.3,0.5,D60_hotspot,6.169491525423728,25.887561191706766,15.50173866146882,25.89060277919198,15.504416748618212,10.382552008231295,1.0,0.0,10.385822530237945
18,gamma_ref_enhance,0.1,6.25,0.3,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,19.288234825465672,31.28639526077564,19.288291944646026,11.997779977001239,1.0,0.0,11.998070981972148
18,gamma_ref_enhance,0.1,6.25,0.3,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.8427805067215708,7.462495924022775,1.8427992643489368,5.619602843775288,1.0,0.0,5.619687278108092
18,gamma_ref_enhance,0.1,6.25,0.3,0.5,D21_guard,4.0,0.9136772062233662,0.9139236310617296,0.9244091557317824,0.9246588834585476,-0.0002186586695034083,0.0,1.0,0.00024642483836334605
18,gamma_ref_enhance,0.1,6.25,0.3,0.5,D21_guard,6.4,2.1022273869561374,10.520294047073001,2.102232425909044,10.520311931326901,-8.417950981334462,0.0,1.0,8.418157381851294
18,gamma_ref_enhance,0.1,6.25,0.3,0.5,D21_guard,8.0,0.3226590996076344,0.8146002119947722,0.32265909973791107,0.8146002127768148,-0.4919411068309865,0.0,1.0,0.4919411123871378
19,gamma_ref_enhance,0.1,6.4,0.12,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.95087653768748,8.958857939127418,8.958849905177201,7.964218970154694e-06,1.0,0.0,8.026946147765557e-06
19,gamma_ref_enhance,0.1,6.4,0.12,0.5,D60_hotspot,5.627118644067797,10.271915904250342,10.249801812475738,10.272608773798765,10.25049354471247,0.022103859955523473,1.0,0.0,0.022114091774604105
19,gamma_ref_enhance,0.1,6.4,0.12,0.5,D60_hotspot,6.169491525423728,25.887561191706766,22.708278540680624,25.89060277919198,22.711208854329982,3.178281486809709,1.0,0.0,3.179282651026142
19,gamma_ref_enhance,0.1,6.4,0.12,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,20.47662725328066,31.28639526077564,20.476687575114845,10.80941637282835,1.0,0.0,10.80967855415716
19,gamma_ref_enhance,0.1,6.4,0.12,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.1943066815940533,7.462495924022775,1.194324356652313,6.268066925753048,1.0,0.0,6.2681611032356095
19,gamma_ref_enhance,0.1,6.4,0.12,0.5,D21_guard,4.0,0.9136772062233662,0.913677207142265,0.9244091557317824,0.9244091566629971,-8.153607382761875e-10,0.0,1.0,9.188987348807132e-10
19,gamma_ref_enhance,0.1,6.4,0.12,0.5,D21_guard,6.4,2.1022273869561374,8.967193802706703,2.102232425909044,8.967207455872789,-6.864888816642682,0.0,1.0,6.865057137484996
19,gamma_ref_enhance,0.1,6.4,0.12,0.5,D21_guard,8.0,0.3226590996076344,0.8158459623294159,0.32265909973791107,0.815845963113109,-0.49318685715156024,0.0,1.0,0.49318686272178147
20,gamma_ref_enhance,0.1,6.4,0.2,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.949296067802857,8.958857939127418,8.957268056222473,0.001576083402219417,1.0,0.0,0.0015884968307702252
20,gamma_ref_enhance,0.1,6.4,0.2,0.5,D60_hotspot,5.627118644067797,10.271915904250342,9.987318647718595,10.272608773798765,9.98799688063665,0.28446557815806645,1.0,0.0,0.2845972565317467
20,gamma_ref_enhance,0.1,6.4,0.2,0.5,D60_hotspot,6.169491525423728,25.887561191706766,19.99669662570541,25.89060277919198,19.999532034889228,5.889009517723252,1.0,0.0,5.890864566001355
20,gamma_ref_enhance,0.1,6.4,0.2,0.5,D60_hotspot,6.4406779661016955,31.28630580743782,21.050425753311906,31.28639526077564,21.05048762150225,10.235631789885613,1.0,0.0,10.235880054125914
20,gamma_ref_enhance,0.1,6.4,0.2,0.5,D60_hotspot,6.711864406779661,7.462467784829663,1.8252936469187944,7.462495924022775,1.825312375353409,5.637089440842569,1.0,0.0,5.637174137910868
20,gamma_ref_enhance,0.1,6.4,0.2,0.5,D21_guard,4.0,0.9136772062233662,0.9136799454030275,0.9244091557317824,0.9244119316252943,-2.4305398117458586e-06,0.0,1.0,2.7391796613152053e-06
20,gamma_ref_enhance,0.1,6.4,0.2,0.5,D21_guard,6.4,2.1022273869561374,8.967193802706703,2.102232425909044,8.967207455872789,-6.864888816642682,0.0,1.0,6.865057137484996
20,gamma_ref_enhance,0.1,6.4,0.2,0.5,D21_guard,8.0,0.3226590996076344,0.8157035447658252,0.32265909973791107,0.8157035455493298,-0.49304443958957817,0.0,1.0,0.4930444451581908
21,gamma_ref_enhance,0.1,6.4,0.3,0.5,D60_hotspot,4.813559322033898,8.950884564633627,8.928649633084317,8.958857939127418,8.936603606050953,0.022061174996067173,1.0,0.0,0.022234931549309778
