beta_d21_d48,p95_abs_delta_mu_mumu,max_abs_delta_mu_mumu,mean_signed_delta_mu_mumu,min_signed_delta_mu_mumu,max_signed_delta_mu_mumu,delta_p95_vs_v13,delta_max_vs_v13
0.65,1.7221990709067132,1.7278372466307577,1.6718930003849595,1.6163875063456228,1.7278372466307577,0.0,0.0
0.675,0.6192509327418119,0.6238573457864938,0.5782198332138995,0.5330098080800258,0.6238573457864938,-1.1029481381649013,-1.103979900844264
0.7,0.47042655764785835,0.4739329363401339,-0.43845323855289126,-0.4739329363401339,-0.4025581267356966,-1.2517725132588549,-1.2539043102906238
0.725,1.4072450862013994,1.4098334003829294,-1.3835474178099276,-1.4098334003829294,-1.3568587633933689,-0.31495398470531377,-0.3180038462478283
0.75,2.2779825595056344,2.2797037911765177,-2.262102226266793,-2.2797037911765177,-2.244111274199181,0.5557834885989212,0.55186654454576
