combo_id,beta,alpha,center_D,width_D,power,region,D,slice_p95_abs_delta_base,slice_p95_abs_delta_cf,slice_mean_abs_improvement,slice_improved_fraction,slice_worsened_fraction,slice_p95_abs_cf_shift_vs_base
126,0.4,16.0,6.25,0.2,2.0,D60_hotspot,6.169491525423728,25.887561191706766,23.47877170962134,2.408030948133232,1.0,0.0,2.4087894820854245
126,0.4,16.0,6.25,0.2,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,26.231245889415725,5.054937311015799,1.0,0.0,5.055059918022096
126,0.4,16.0,6.25,0.2,2.0,D60_hotspot,6.711864406779661,7.462467784829663,3.4190194119585833,4.043387621115923,1.0,0.0,4.0434483728710795
126,0.4,16.0,6.25,0.2,2.0,D21_guard,4.0,0.9136772062233662,0.9136837059099294,-5.767327780578443e-06,0.0,1.0,6.499686563188334e-06
126,0.4,16.0,6.25,0.2,2.0,D21_guard,6.4,2.1022273869561374,5.3407299489004885,-3.2385138782581824,0.0,1.0,3.2385932836787816
126,0.4,16.0,6.25,0.2,2.0,D21_guard,8.0,0.3226590996076344,0.7802309904631011,-0.4575718856874932,0.0,1.0,0.4575718908554667
127,0.4,16.0,6.25,0.3,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.914842341257165,0.035760568697597084,1.0,0.0,0.036042223376462346
127,0.4,16.0,6.25,0.3,2.0,D60_hotspot,5.627118644067797,10.271915904250342,9.386629054367518,0.8848772425167679,1.0,0.0,0.8852868498828244
127,0.4,16.0,6.25,0.3,2.0,D60_hotspot,6.169491525423728,25.887561191706766,20.086976976887712,5.798757596053833,1.0,0.0,5.800584214819054
127,0.4,16.0,6.25,0.3,2.0,D60_hotspot,6.4406779661016955,31.28630580743782,23.517774423087694,7.768342963957139,1.0,0.0,7.768531384350126
127,0.4,16.0,6.25,0.3,2.0,D60_hotspot,6.711864406779661,7.462467784829663,3.062820262241619,4.399581419033744,1.0,0.0,4.399647522588044
127,0.4,16.0,6.25,0.3,2.0,D21_guard,4.0,0.9136772062233662,0.9141591980326811,-0.0004276828928295187,0.0,1.0,0.0004819918093148523
127,0.4,16.0,6.25,0.3,2.0,D21_guard,6.4,2.1022273869561374,7.40654555828818,-5.304278836964246,0.0,1.0,5.304408893066473
127,0.4,16.0,6.25,0.3,2.0,D21_guard,8.0,0.3226590996076344,0.7724033844738505,-0.4497442797866502,0.0,1.0,0.4497442848662161
128,0.4,16.0,6.25,0.5,2.0,D60_hotspot,4.813559322033898,8.950884564633627,8.549611469829747,0.39813731587387735,1.0,0.0,0.40127309480388007
128,0.4,16.0,6.25,0.5,2.0,D60_hotspot,5.627118644067797,10.271915904250342,6.91658504279421,3.3537784061851603,1.0,0.0,3.3553308614561317
128,0.4,16.0,6.25,0.5,2.0,D60_hotspot,6.169491525423728,25.887561191706766,15.256582392547372,10.627631076818318,1.0,0.0,10.630978799159394
