n_points,mean_abs_delta_C_match_mumu,p95_abs_delta_C_match_mumu,max_abs_delta_C_match_mumu,mean_abs_delta_C_rge_mumu,p95_abs_delta_C_rge_mumu,max_abs_delta_C_rge_mumu,mean_abs_delta_C_mumu,p95_abs_delta_C_mumu,max_abs_delta_C_mumu,mean_abs_delta_mu_mumu,p95_abs_delta_mu_mumu,max_abs_delta_mu_mumu,mean_log_ratio,p05_log_ratio,p95_log_ratio,f_chi2_le_4_uv_tree,f_chi2_le_4_uv_rge,delta_f_chi2_le_4_uv_rge_minus_uv_tree,best_chi2_uv_tree,best_chi2_uv_rge,ref_D,ref_eta,mu_obs,sigma_obs,uv_blend,uv_m2_power,uv_match_kappa_diag,uv_match_kappa_offdiag,uv_match_mode,uv_match_input_diag_scale,uv_match_input_offdiag_scale,uv_rge_mu_low,uv_rge_gamma_diag,uv_rge_gamma_offdiag,uv_rge_log_clip,chain_mode
441.0,1.5753988540643288e-07,7.955355489468185e-07,9.207887889811379e-07,1.047427368691832e-06,5.9093949313117344e-06,6.121398352411378e-06,1.204967254098265e-06,6.8301750531316995e-06,6.91695601420057e-06,0.0008318558021701065,0.0061587412124097796,0.008908385418919806,0.4092202934146472,0.30769127235057525,0.4596467185984162,0.09523809523809523,0.09523809523809523,0.0,0.21087696354530466,0.21085954822737463,9.600000000000001,1.0,1.4,0.4,0.0,1.0,0.0,0.0,action_loop_contrast,0.0,0.0,1.0,2.0,1.0,6.0,full_direct
