D,eta,mu_mumu_uv_rge,chi2_uv_rge,mu_mumu_release_bridge,mu_mumu_direct_y2,delta_mu_mumu_direct_minus_release,abs_delta_mu_mumu_direct_minus_release,chi2_release_bridge,chi2_direct_y2,accept_release,accept_direct_y2,acceptance_flip,acceptance_gain,acceptance_loss
9.6,0.77,0.9999999984724536,1.0000000076377322,0.9999999984724518,0.8200426694678035,-0.17995732900464834,0.17995732900464834,1.0000000076377402,2.1021906577376956,True,True,False,False,False
9.6,0.96,1.0000000022905529,0.9999999885472352,1.0000000022905513,0.8200426725178329,-0.1799573297727184,0.1799573297727184,0.999999988547243,2.1021906356266093,True,True,False,False,False
9.6,1.15,1.0000000023406015,0.999999988296991,1.0000000023406002,0.8200426726511919,-0.17995732968940825,0.17995732968940825,0.9999999882969988,2.1021906346598276,True,True,False,False,False
9.6,1.34,1.0000000001069416,0.9999999994652916,1.0000000001069402,0.8200426707914733,-0.17995732931546693,0.17995732931546693,0.9999999994652984,2.1021906481417956,True,True,False,False,False
9.6,1.53,0.9999999985709612,1.000000007145193,0.9999999985709598,0.820042669512265,-0.17995732905869477,0.17995732905869477,1.0000000071452004,2.1021906574153735,True,True,False,False,False
9.6,1.72,1.0000000001047302,0.9999999994763484,1.0000000001047287,0.8200426707819133,-0.17995732932281538,0.17995732932281538,0.9999999994763562,2.1021906482111006,True,True,False,False,False
9.6,1.91,0.9999999998666108,1.000000000666946,0.9999999998666091,0.8200426705313619,-0.17995732933524722,0.17995732933524722,1.0000000006669536,2.1021906500274645,True,True,False,False,False
9.6,2.1,0.9999999982883636,1.0000000085581815,0.9999999982883622,0.8200426692719913,-0.17995732901637085,0.17995732901637085,1.0000000085581884,2.1021906591572295,True,True,False,False,False
9.6,2.29,0.9999999976953478,1.0000000115232606,0.9999999976953462,0.8200426687801,-0.17995732891524618,0.17995732891524618,1.0000000115232686,2.1021906627231792,True,True,False,False,False
9.6,2.4800000000000004,0.9999999996783836,1.0000000016080808,0.9999999996783822,0.8200426703854276,-0.1799573292929546,0.1799573292929546,1.0000000016080888,2.1021906510854107,True,True,False,False,False
9.6,2.6700000000000004,0.9999999991527662,1.0000000042361687,0.9999999991527646,0.820042669952299,-0.1799573292004656,0.1799573292004656,1.0000000042361763,2.102190654225361,True,True,False,False,False
9.6,2.8600000000000003,0.9999999987043356,1.000000006478321,0.9999999987043342,0.8200426695828194,-0.17995732912151485,0.17995732912151485,1.0000000064783285,2.1021906569038924,True,True,False,False,False
9.6,3.0500000000000003,0.9999999963696524,1.000000018151738,0.9999999963696509,0.8200426676806323,-0.1799573286890186,0.1799573286890186,1.000000018151745,2.1021906706937337,True,True,False,False,False
9.6,3.24,0.9999999967824256,1.0000000160878717,0.999999996782424,0.8200426679937926,-0.17995732878863147,0.17995732878863147,1.0000000160878795,2.102190668423489,True,True,False,False,False
9.6,3.43,0.9999999979727476,1.0000000101362607,0.9999999979727465,0.8200426689835372,-0.17995732898920935,0.17995732898920935,1.000000010136267,2.102190661248368,True,True,False,False,False
9.6,3.62,0.9999999965620628,1.0000000171896852,0.9999999965620613,0.8200426678157594,-0.17995732874630188,0.17995732874630188,1.0000000171896928,2.102190669714134,True,True,False,False,False
9.6,3.81,0.999999996581365,1.0000000170931744,0.9999999965813634,0.8200426678345653,-0.17995732874679815,0.17995732874679815,1.0000000170931824,2.102190669577802,True,True,False,False,False
9.6,4.0,0.9999999954850568,1.0000000225747152,0.9999999954850552,0.820042666927148,-0.17995732855790725,0.17995732855790725,1.0000000225747232,2.1021906761560927,True,True,False,False,False
10.4,0.2,0.4950631213671755,5.1181922144357435,0.4950631213671748,0.40254346023754084,-0.09251966112963395,0.09251966112963395,5.1181922144357515,6.218247179468111,False,False,False,False,False
10.4,0.39,0.4950631218312705,5.118192209186036,0.49506312183126966,0.4025434605012522,-0.09251966133001743,0.09251966133001743,5.118192209186046,6.218247176180103,False,False,False,False,False
10.4,0.5800000000000001,0.4950631234831995,5.118192190499892,0.4950631234831986,0.40254346180963163,-0.09251966167356696,0.09251966167356696,5.118192190499902,6.2182471598669595,False,False,False,False,False
10.4,0.77,0.4950631308746212,5.118192106890266,0.49506313087462056,0.40254346769535193,-0.09251966317926863,0.09251966317926863,5.118192106890274,6.218247086482584,False,False,False,False,False
10.4,0.96,0.4950631462619201,5.118191932833591,0.4950631462619194,0.40254348026475484,-0.09251966599716455,0.09251966599716455,5.1181919328336,6.218246929764671,False,False,False,False,False
10.4,1.15,0.4950631430585394,5.118191969069309,0.4950631430585386,0.4025434776592287,-0.09251966539930989,0.09251966539930989,5.118191969069317,6.218246962250909,False,False,False,False,False
10.4,1.34,0.4950631407072167,5.118191995666789,0.49506314070721597,0.4025434757465886,-0.09251966496062736,0.09251966496062736,5.118191995666799,6.218246986098099,False,False,False,False,False
10.4,1.53,0.4950631384269214,5.118192021460831,0.4950631384269207,0.4025434738903873,-0.09251966453653337,0.09251966453653337,5.118192021460839,6.218247009241602,False,False,False,False,False
10.4,1.72,0.4950631371507266,5.118192035896778,0.49506313715072575,0.4025434728525525,-0.09251966429817327,0.09251966429817327,5.118192035896787,6.218247022181539,False,False,False,False,False
10.4,1.91,0.4950631446735358,5.118191950800936,0.49506314467353507,0.4025434789943281,-0.092519665679207,0.092519665679207,5.118191950800944,6.218246945604612,False,False,False,False,False
10.4,2.1,0.4950631430270493,5.118191969425515,0.4950631430270487,0.40254347765308685,-0.09251966537396183,0.09251966537396183,5.118191969425521,6.218246962327485,False,False,False,False,False
10.4,2.29,0.4950631435791765,5.118191963180012,0.49506314357917575,0.4025434780632825,-0.09251966551589325,0.09251966551589325,5.1181919631800215,6.218246957213082,False,False,False,False,False
10.4,2.4800000000000004,0.4950631422688163,5.118191978002427,0.4950631422688155,0.40254347699888404,-0.09251966526993144,0.09251966526993144,5.118191978002437,6.2182469704842225,False,False,False,False,False
10.4,2.6700000000000004,0.4950631472860931,5.118191921248444,0.4950631472860923,0.4025434810973818,-0.09251966618871049,0.09251966618871049,5.118191921248454,6.218246919383304,False,False,False,False,False
10.4,2.8600000000000003,0.4950631456556943,5.118191939691043,0.4950631456556934,0.4025434797705624,-0.09251966588513105,0.09251966588513105,5.1181919396910525,6.218246935926365,False,False,False,False,False
10.4,3.0500000000000003,0.4950631444608023,5.118191953207315,0.49506314446080163,0.4025434787986788,-0.09251966566212283,0.09251966566212283,5.118191953207323,6.218246948044009,False,False,False,False,False
10.4,3.24,0.4950631434294777,5.118191964873362,0.49506314342947705,0.4025434779598978,-0.09251966546957924,0.09251966546957924,5.118191964873368,6.218246958502103,False,False,False,False,False
10.4,3.43,0.4950631487629716,5.118191904542421,0.49506314876297075,0.402543482286482,-0.09251966647648874,0.09251966647648874,5.118191904542432,6.218246904557359,False,False,False,False,False
10.4,3.62,0.4950631473764366,5.118191920226503,0.49506314737643575,0.4025434811587433,-0.09251966621769248,0.09251966621769248,5.118191920226514,6.218246918618237,False,False,False,False,False
10.4,3.81,0.4950631463540053,5.11819193179195,0.49506314635400456,0.4025434803277555,-0.09251966602624906,0.09251966602624906,5.1181919317919595,6.218246928979166,False,False,False,False,False
10.4,4.0,0.4950631454097318,5.1181919424733,0.4950631454097312,0.40254347956022885,-0.09251966584950233,0.09251966584950233,5.118191942473306,6.2182469385488455,False,False,False,False,False
11.2,0.2,0.1519945649010222,9.734484787728675,0.15199456490102203,0.12321062075303416,-0.028783944147987878,0.028783944147987878,9.734484787728679,10.188694493486574,False,False,False,False,False
11.2,0.39,0.1519945006166041,9.734485790569993,0.15199450061660388,0.12321056862126398,-0.028783931995339906,0.028783931995339906,9.734485790569998,10.188695325502723,False,False,False,False,False
11.2,0.5800000000000001,0.1519945382581024,9.73448520336004,0.15199453825810225,0.12321059915236138,-0.02878393910574087,0.02878393910574087,9.734485203360043,10.18869483823045,False,False,False,False,False
11.2,0.77,0.1519945670560112,9.734484754110705,0.15199456705601105,0.12321062247321116,-0.028783944582799897,0.028783944582799897,9.734484754110705,10.188694466032777,False,False,False,False,False
11.2,0.96,0.1519945766478733,9.734484604477,0.15199457664787314,0.12321063026055169,-0.028783946387321444,0.028783946387321444,9.734484604477007,10.188694341747857,False,False,False,False,False
11.2,1.15,0.1519945830705958,9.734484504282095,0.15199458307059566,0.12321063547496411,-0.028783947595631548,0.028783947595631548,9.7344845042821,10.188694258526532,False,False,False,False,False
11.2,1.34,0.1519945933840364,9.734484343391728,0.15199459338403615,0.12321064382236914,-0.028783949561667008,0.028783949561667008,9.734484343391731,10.188694125303053,False,False,False,False,False
11.2,1.53,0.1519945744396834,9.734484638924917,0.1519945744396832,0.12321062846305672,-0.02878394597662648,0.02878394597662648,9.734484638924922,10.188694370435638,False,False,False,False,False
11.2,1.72,0.1519945601319198,9.734484862126996,0.15199456013191961,0.12321061686356384,-0.028783943268355774,0.028783943268355774,9.734484862127001,10.188694555562003,False,False,False,False,False
11.2,1.91,0.1519945656417443,9.734484776173362,0.1519945656417441,0.12321062133564749,-0.028783944306096612,0.028783944306096612,9.734484776173366,10.188694484188145,False,False,False,False,False
11.2,2.1,0.1519945700785559,9.7344847069588,0.15199457007855569,0.12321062493685973,-0.028783945141695952,0.028783945141695952,9.734484706958806,10.188694426713274,False,False,False,False,False
11.2,2.29,0.1519945771914366,9.73448459599738,0.15199457719143636,0.12321063069570762,-0.02878394649572874,0.02878394649572874,9.734484595997383,10.188694334802825,False,False,False,False,False
11.2,2.4800000000000004,0.1519945801279112,9.734484550188176,0.15199458012791103,0.12321063308021281,-0.028783947047698225,0.028783947047698225,9.734484550188178,10.188694296746442,False,False,False,False,False
11.2,2.6700000000000004,0.1519945696546374,9.734484713571955,0.15199456965463726,0.12321062458836368,-0.028783945066273575,0.028783945066273575,9.73448471357196,10.188694432275224,False,False,False,False,False
11.2,2.8600000000000003,0.1519945759017996,9.734484616115806,0.15199457590179938,0.12321062964738373,-0.028783946254415646,0.028783946254415646,9.734484616115807,10.188694351533936,False,False,False,False,False
11.2,3.0500000000000003,0.1519945778264063,9.734484586091806,0.15199457782640616,0.1232106312108243,-0.028783946615581854,0.028783946615581854,9.734484586091808,10.188694326581633,False,False,False,False,False
11.2,3.24,0.1519945676696716,9.73448474453756,0.1519945676696714,0.12321062298442499,-0.028783944685246407,0.028783944685246407,9.73448474453756,10.188694457873872,False,False,False,False,False
11.2,3.43,0.1519945730352747,9.734484660833786,0.15199457303527444,0.12321062732941225,-0.028783945705862193,0.028783945705862193,9.73448466083379,10.188694388528456,False,False,False,False,False
11.2,3.62,0.1519945747630924,9.734484633879712,0.15199457476309217,0.12321062873249197,-0.028783946030600194,0.028783946030600194,9.734484633879715,10.188694366135488,False,False,False,False,False
11.2,3.81,0.1519945705703203,9.734484699287243,0.1519945705703201,0.12321062532610888,-0.028783945244211212,0.028783945244211212,9.734484699287247,10.18869442050091,False,False,False,False,False
11.2,4.0,0.151994572290979,9.734484672444848,0.15199457229097882,0.1232106267234124,-0.028783945567566416,0.028783945567566416,9.734484672444855,10.188694398200132,False,False,False,False,False
12.0,0.2,0.0381623276974709,11.591261535639813,0.0381623276974709,0.030925226412186358,-0.007237101285284545,0.007237101285284545,11.591261535639813,11.714785847965764,False,False,False,False,False
12.0,0.39,0.0381622598448225,11.5912626906935,0.038162259844822445,0.030925171402382916,-0.007237088442439529,0.007237088442439529,11.591262690693506,11.714786789372464,False,False,False,False,False
12.0,0.5800000000000001,0.0381623166820766,11.59126172315455,0.03816231668207654,0.030925217464382915,-0.007237099217693627,0.007237099217693627,11.59126172315455,11.71478600109342,False,False,False,False,False
12.0,0.77,0.0381622662330589,11.591262581946737,0.03816226623305893,0.030925176593981325,-0.007237089639077602,0.007237089639077602,11.591262581946735,11.71478670052638,False,False,False,False,False
12.0,0.96,0.0381622992914469,11.59126201919474,0.0381622992914469,0.03092520338227117,-0.007237095909175727,0.007237095909175727,11.591262019194739,11.71478624208672,False,False,False,False,False
12.0,1.15,0.0381622786261298,11.59126237097984,0.038162278626129795,0.030925186628954677,-0.007237091997175118,0.007237091997175118,11.591262370979841,11.714786528793514,False,False,False,False,False
12.0,1.34,0.0381623025790235,11.59126196323042,0.03816230257902344,0.030925206040208063,-0.00723709653881538,0.00723709653881538,11.59126196323042,11.71478619660029,False,False,False,False,False
12.0,1.53,0.0381622771769213,11.591262395649672,0.038162277176921326,0.030925185460309656,-0.00723709171661167,0.00723709171661167,11.591262395649677,11.714786548793045,False,False,False,False,False
12.0,1.72,0.0381622660927206,11.59126258433571,0.038162266092720554,0.03092517647339605,-0.0072370896193245035,0.0072370896193245035,11.59126258433571,11.71478670259001,False,False,False,False,False
12.0,1.91,0.0381622569527426,11.591262739925297,0.03816225695274257,0.030925169063119227,-0.007237087889623343,0.007237087889623343,11.591262739925297,11.714786829405304,False,False,False,False,False
12.0,2.1,0.0381622729123122,11.591262468245992,0.038162272912312216,0.03092518199665018,-0.007237090915662037,0.007237090915662037,11.591262468245997,11.714786608068154,False,False,False,False,False
12.0,2.29,0.0381622595809512,11.591262695185376,0.03816225958095114,0.03092517119717605,-0.007237088383775087,0.007237088383775087,11.591262695185375,11.714786792884256,False,False,False,False,False
12.0,2.4800000000000004,0.0381622787306244,11.591262369201033,0.03816227873062438,0.030925186709619395,-0.0072370920210049865,0.0072370920210049865,11.591262369201033,11.714786527413063,False,False,False,False,False
12.0,2.6700000000000004,0.0381622668764085,11.59126257099501,0.03816226687640852,0.030925177106772516,-0.007237089769636006,0.007237089769636006,11.59126257099501,11.714786691750762,False,False,False,False,False
12.0,2.8600000000000003,0.0381622779357107,11.591262382732824,0.03816227793571069,0.030925186069053815,-0.007237091866656876,0.007237091866656876,11.591262382732825,11.714786538375341,False,False,False,False,False
12.0,3.0500000000000003,0.0381622667283954,11.591262573514634,0.038162266728395414,0.030925176989651196,-0.007237089738744217,0.007237089738744217,11.591262573514634,11.714786693755109,False,False,False,False,False
12.0,3.24,0.0381622818819095,11.591262315556794,0.03816228188190952,0.03092518926521683,-0.007237092616692687,0.007237092616692687,11.591262315556794,11.714786483678012,False,False,False,False,False
12.0,3.43,0.0381622716974317,11.591262488926873,0.038162271697431666,0.030925181014490377,-0.007237090682941288,0.007237090682941288,11.591262488926871,11.714786624876284,False,False,False,False,False
12.0,3.62,0.0381622809276319,11.591262331801437,0.03816228092763185,0.030925188494552076,-0.007237092433079777,0.007237092433079777,11.591262331801437,11.714786496866733,False,False,False,False,False
12.0,3.81,0.0381622718065174,11.591262487069908,0.03816227180651741,0.030925181105164876,-0.007237090701352537,0.007237090701352537,11.591262487069908,11.714786623324532,False,False,False,False,False
12.0,4.0,0.0381622830987696,11.591262294842222,0.03816228309876958,0.03092519025238738,-0.007237092846382201,0.007237092846382201,11.591262294842222,11.714786466784131,False,False,False,False,False
12.8,0.2,0.0023614708275849,12.208709113920197,0.0023614708275849832,0.0019133368486722478,-0.00044813397891273546,0.00044813397891273546,12.208709113920197,12.216539485510083,False,False,False,False,False
12.8,0.39,0.0023613959137479,12.208710422701042,0.0023613959137479663,0.0019132761535796637,-0.0004481197601683025,0.0004481197601683025,12.208710422701042,12.216540546222605,False,False,False,False,False
12.8,0.5800000000000001,0.0023614188389863,12.208710022186066,0.0023614188389863597,0.001913294726619383,-0.00044812411236697667,0.00044812411236697667,12.208710022186066,12.216540221638601,False,False,False,False,False
12.8,0.77,0.0023614247094516,12.208709919626209,0.0023614247094516008,0.001913299483484927,-0.0004481252259666737,0.0004481252259666737,12.208709919626209,12.216540138507218,False,False,False,False,False
12.8,0.96,0.00236143286816,12.20870977708964,0.0023614328681600097,0.001913306093147711,-0.0004481267750122988,0.0004481267750122988,12.20870977708964,12.2165400229962,False,False,False,False,False
12.8,1.15,0.002361397209312,12.208710400066913,0.0023613972093120363,0.0019132772015396926,-0.00044812000777234373,0.00044812000777234373,12.208710400066913,12.216540527908363,False,False,False,False,False
12.8,1.34,0.0023614037282157,12.208710286178516,0.0023614037282157704,0.0019132824836150472,-0.00044812124460072325,0.00044812124460072325,12.208710286178517,12.216540435598372,False,False,False,False,False
12.8,1.53,0.0023614113794512,12.208710152507743,0.002361411379451235,0.0019132886824220453,-0.0004481226970291898,0.0004481226970291898,12.208710152507745,12.2165403272675,False,False,False,False,False
12.8,1.72,0.0023614148968367,12.208710091057323,0.0023614148968366965,0.0019132915325399808,-0.00044812336429671576,0.00044812336429671576,12.208710091057323,12.216540277458602,False,False,False,False,False
12.8,1.91,0.0023614074231625,12.208710221626015,0.0023614074231625283,0.001913285477039808,-0.0004481219461227202,0.0004481219461227202,12.208710221626015,12.21654038328503,False,False,False,False,False
12.8,2.1,0.0023614106588717,12.208710165096615,0.002361410658871736,0.0019132880988830783,-0.00044812255998865746,0.00044812255998865746,12.208710165096617,12.216540337465478,False,False,False,False,False
12.8,2.29,0.0023614133143692,12.208710118703792,0.0023614133143692703,0.0019132902505912188,-0.00044812306377805156,0.00044812306377805156,12.208710118703793,12.216540299862046,False,False,False,False,False
12.8,2.4800000000000004,0.0023614173429092,12.208710048323258,0.0023614173429092086,0.0019132935143575736,-0.000448123828551635,0.000448123828551635,12.208710048323258,12.21654024282419,False,False,False,False,False
12.8,2.6700000000000004,0.0023614102063553,12.208710173002292,0.0023614102063553525,0.0019132877324092926,-0.00044812247394605993,0.00044812247394605993,12.208710173002293,12.216540343870003,False,False,False,False,False
12.8,2.8600000000000003,0.0023614139061123,12.208710108365755,0.0023614139061123923,0.0019132907298211508,-0.0004481231762912415,0.0004481231762912415,12.208710108365755,12.216540291486984,False,False,False,False,False
12.8,3.0500000000000003,0.0023614156976287,12.2087100770671,0.0023614156976287733,0.0019132921814744598,-0.00044812351615431344,0.00044812351615431344,12.2087100770671,12.216540266117768,False,False,False,False,False
12.8,3.24,0.00236141144432,12.208710151374456,0.0023614114443200147,0.0019132887352467666,-0.00044812270907324805,0.00044812270907324805,12.208710151374456,12.216540326344331,False,False,False,False,False
12.8,3.43,0.0023614144605886,12.20871009867879,0.0023614144605886766,0.0019132911789271016,-0.00044812328166157506,0.00044812328166157506,12.20871009867879,12.21654028363837,False,False,False,False,False
12.8,3.62,0.00236140934825,12.208710187993807,0.0023614093482500456,0.0019132870369841497,-0.0004481223112658959,0.0004481223112658959,12.208710187993809,12.216540356023309,False,False,False,False,False
12.8,3.81,0.0023614121422723,12.208710139180893,0.0023614121422723565,0.0019132893006103206,-0.0004481228416620359,0.0004481228416620359,12.208710139180893,12.21654031646399,False,False,False,False,False
12.8,4.0,0.0023614136168597,12.20871011341914,0.002361413616859699,0.0019132904954565955,-0.0004481231214031034,0.0004481231214031034,12.208710113419139,12.216540295582757,False,False,False,False,False
13.6,0.2,0.0001778882187932,12.246887153947478,0.00017788821879324572,0.00014412651595176247,-3.3761702841483246e-05,3.3761702841483246e-05,12.246887153947478,12.247477915798667,False,False,False,False,False
13.6,0.39,0.0001779012396004,12.246886926112309,0.00017790123960049914,0.00014413706536905337,-3.376417423144577e-05,3.376417423144577e-05,12.246886926112307,12.247477731202876,False,False,False,False,False
13.6,0.5800000000000001,0.0001779207979586,12.246886583884535,0.0001779207979586115,0.00014415291174234383,-3.3767886216267665e-05,3.3767886216267665e-05,12.246886583884535,12.247477453919894,False,False,False,False,False
13.6,0.77,0.0001779199072693,12.246886599469615,0.0001779199072693494,0.00014415219005560156,-3.376771721374784e-05,3.376771721374784e-05,12.246886599469617,12.24747746654811,False,False,False,False,False
13.6,0.96,0.000177905462263,12.246886852225105,0.00017790546226301342,0.00014414048668817485,-3.376497557483856e-05,3.376497557483856e-05,12.246886852225103,12.247477671335954,False,False,False,False,False
13.6,1.15,0.0001779074434574,12.24688681755861,0.0001779074434574298,0.0001441420918309689,-3.376535162646091e-05,3.376535162646091e-05,12.24688681755861,12.24747764324885,False,False,False,False,False
13.6,1.34,0.0001779149917968,12.246886685479454,0.0001779149917968805,0.00014414820756423178,-3.3766784232648725e-05,3.3766784232648725e-05,12.246886685479454,12.247477536234536,False,False,False,False,False
13.6,1.53,0.0001779149860174,12.24688668558058,0.0001779149860174384,0.00014414820285582508,-3.376678316161332e-05,3.376678316161332e-05,12.24688668558058,12.247477536316921,False,False,False,False,False
13.6,1.72,0.0001779138980151,12.246886704618202,0.00017791389801511981,0.0001441473213758968,-3.376657663922301e-05,3.376657663922301e-05,12.246886704618202,12.247477551741232,False,False,False,False,False
13.6,1.91,0.0001779084343979,12.246886800219352,0.0001779084343979564,0.000144142894707033,-3.376553969092341e-05,3.376553969092341e-05,12.246886800219352,12.24747762919996,False,False,False,False,False
13.6,2.1,0.0001779131852523,12.246886717089964,0.0001779131852523453,0.00014414674389193267,-3.376644136041264e-05,3.376644136041264e-05,12.246886717089964,12.247477561846164,False,False,False,False,False
13.6,2.29,0.0001779135393906,12.246886710893332,0.00017791353939069569,0.00014414703080118044,-3.3766508589515244e-05,3.3766508589515244e-05,12.246886710893332,12.247477556825766,False,False,False,False,False
13.6,2.4800000000000004,0.0001779136267562,12.246886709364627,0.00017791362675623779,0.00014414710157029003,-3.376652518594775e-05,3.376652518594775e-05,12.246886709364627,12.24747755558744,False,False,False,False,False
13.6,2.6700000000000004,0.0001779121532983,12.246886735146864,0.00017791215329835447,0.0001441459078119692,-3.376624548638528e-05,3.376624548638528e-05,12.246886735146864,12.247477576476054,False,False,False,False,False
13.6,2.8600000000000003,0.0001779123387879,12.246886731901212,0.00017791233878792928,0.00014414605808181594,-3.3766280706113344e-05,3.3766280706113344e-05,12.246886731901212,12.247477573846604,False,False,False,False,False
13.6,3.0500000000000003,0.0001779126409144,12.246886726614669,0.00017791264091447236,0.00014414630285456155,-3.376633805991081e-05,3.376633805991081e-05,12.246886726614667,12.247477569563518,False,False,False,False,False
13.6,3.24,0.0001779129231372,12.2468867216764,0.00017791292313727025,0.00014414653150269868,-3.3766391634571576e-05,3.3766391634571576e-05,12.246886721676399,12.247477565562594,False,False,False,False,False
13.6,3.43,0.0001779154452104,12.246886677545726,0.0001779154452104585,0.00014414857490958305,-3.376687030087546e-05,3.376687030087546e-05,12.246886677545726,12.247477529806652,False,False,False,False,False
13.6,3.62,0.0001779119655282,12.246886738432424,0.0001779119655282392,0.00014414575566572643,-3.376620986251277e-05,3.376620986251277e-05,12.246886738432424,12.247477579138339,False,False,False,False,False
13.6,3.81,0.0001779121141309,12.246886735832208,0.00017791211413098693,0.00014414587605405141,-3.3766238076935514e-05,3.3766238076935514e-05,12.246886735832208,12.247477577031761,False,False,False,False,False
13.6,4.0,0.0001779123677544,12.246886731394358,0.00017791236775448736,0.00014414608153272997,-3.3766286221757383e-05,3.3766286221757383e-05,12.246886731394358,12.247477573436255,False,False,False,False,False
14.4,0.2,4.3880494927676865e-05,12.249232103373124,4.38804949276768e-05,3.555215722875394e-05,-8.328337698922854e-06,8.328337698922854e-06,12.249232103373124,12.249377845148217,False,False,False,False,False
14.4,0.39,4.388865301973822e-05,12.249231960610992,4.388865301973815e-05,3.555876691906743e-05,-8.329886100670718e-06,8.329886100670718e-06,12.249231960610992,12.249377729481578,False,False,False,False,False
14.4,0.5800000000000001,4.386484965022112e-05,12.2492323771569,4.3864849650221055e-05,3.553948133856342e-05,-8.325368311657634e-06,8.325368311657634e-06,12.2492323771569,12.249378066970666,False,False,False,False,False
14.4,0.77,4.387274034038221e-05,12.249232239074148,4.387274034038215e-05,3.5545874398618486e-05,-8.326865941763663e-06,8.326865941763663e-06,12.249232239074148,12.249377955094953,False,False,False,False,False
14.4,0.96,4.387751369453855e-05,12.249232155543067,4.387751369453848e-05,3.5549741784012085e-05,-8.327771910526394e-06,8.327771910526394e-06,12.249232155543067,12.249377887417426,False,False,False,False,False
14.4,1.15,4.387733824843774e-05,12.24923215861328,4.387733824843768e-05,3.554959965283576e-05,-8.327738595601919e-06,8.327738595601919e-06,12.24923215861328,12.249377889904661,False,False,False,False,False
14.4,1.34,4.388010626682965e-05,12.249232110174477,4.388010626682959e-05,3.555184230713704e-05,-8.328263959692549e-06,8.328263959692549e-06,12.249232110174477,12.249377850659204,False,False,False,False,False
14.4,1.53,4.388218367425233e-05,12.249232073820984,4.388218367425226e-05,3.555352542697359e-05,-8.32865824727867e-06,8.32865824727867e-06,12.249232073820984,12.249377821205357,False,False,False,False,False
14.4,1.72,4.388155334759192e-05,12.249232084851355,4.388155334759185e-05,3.555301474372348e-05,-8.328538603868373e-06,8.328538603868373e-06,12.249232084851355,12.249377830142086,False,False,False,False,False
14.4,1.91,4.388485570919386e-05,12.24923202706184,4.3884855709193786e-05,3.5555690314336226e-05,-8.32916539485756e-06,8.32916539485756e-06,12.24923202706184,12.249377783320789,False,False,False,False,False
14.4,2.1,4.3885941928586626e-05,12.249232008053598,4.388594192858657e-05,3.555657037165061e-05,-8.329371556935963e-06,8.329371556935963e-06,12.249232008053598,12.24937776792018,False,False,False,False,False
14.4,2.29,4.3885121167735565e-05,12.249232022416464,4.38851211677355e-05,3.555590539600712e-05,-8.32921577172838e-06,8.32921577172838e-06,12.249232022416463,12.249377779556959,False,False,False,False,False
14.4,2.4800000000000004,4.3886051416760646e-05,12.249232006137614,4.388605141676058e-05,3.55566590853795e-05,-8.329392331381081e-06,8.329392331381081e-06,12.249232006137614,12.24937776636773,False,False,False,False,False
14.4,2.6700000000000004,4.388681883163362e-05,12.249231992708271,4.388681883163355e-05,3.555728084613372e-05,-8.329537985499825e-06,8.329537985499825e-06,12.249231992708273,12.249377755487192,False,False,False,False,False
14.4,2.8600000000000003,4.388610511796701e-05,12.249232005197872,4.388610511796693e-05,3.555670259866514e-05,-8.329402519301793e-06,8.329402519301793e-06,12.249232005197872,12.249377765606265,False,False,False,False,False
14.4,3.0500000000000003,4.388677358452415e-05,12.249231993500072,4.3886773584524075e-05,3.555724419105683e-05,-8.329529393467243e-06,8.329529393467243e-06,12.249231993500073,12.24937775612864,False,False,False,False,False
14.4,3.24,4.388386466592963e-05,12.249232044404554,4.388386466592955e-05,3.555488736768516e-05,-8.328977298244385e-06,8.328977298244385e-06,12.249232044404554,12.249377797372,False,False,False,False,False
14.4,3.43,4.3883431764646896e-05,12.249232051980089,4.388343176464683e-05,3.555453663458829e-05,-8.328895130058542e-06,8.328895130058542e-06,12.249232051980087,12.249377803509672,False,False,False,False,False
14.4,3.62,4.388413661723627e-05,12.249232039645555,4.3884136617236196e-05,3.555510770752015e-05,-8.329028909716046e-06,8.329028909716046e-06,12.249232039645555,12.24937779351615,False,False,False,False,False
14.4,3.81,4.388478990802479e-05,12.249232028213324,4.3884789908024714e-05,3.5555637005042445e-05,-8.329152902982269e-06,8.329152902982269e-06,12.249232028213324,12.249377784253678,False,False,False,False,False
14.4,4.0,4.388437598857149e-05,12.249232035456687,4.388437598857142e-05,3.5555301650233506e-05,-8.329074338337916e-06,8.329074338337916e-06,12.249232035456687,12.249377790122239,False,False,False,False,False
15.2,0.2,1.2073811470646549e-05,12.249788709210367,1.207381147064653e-05,9.78223946132526e-06,-2.2915720093212692e-06,2.2915720093212692e-06,12.249788709210367,12.2498288114075,False,False,False,False,False
15.2,0.39,1.209733243789101e-05,12.249788297596997,1.2097332437890993e-05,9.801296216091372e-06,-2.296036221799621e-06,2.296036221799621e-06,12.249788297596995,12.24982847791662,False,False,False,False,False
15.2,0.5800000000000001,1.2107313353655313e-05,12.249788122932475,1.2107313353655294e-05,9.809382783148224e-06,-2.2979305705070705e-06,2.2979305705070705e-06,12.249788122932477,12.249828336402691,False,False,False,False,False
15.2,0.77,1.2110958687112618e-05,12.249788059139696,1.2110958687112602e-05,9.81233624255954e-06,-2.298622444553061e-06,2.298622444553061e-06,12.249788059139696,12.249828284717514,False,False,False,False,False
15.2,0.96,1.211316088713945e-05,12.249788020601526,1.2113160887139434e-05,9.81412047120997e-06,-2.2990404159294646e-06,2.2990404159294646e-06,12.249788020601526,12.249828253493733,False,False,False,False,False
