case,case_label,target_D,eval_D,eta,abs_delta_mu_mumu,acceptance_mismatch
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.1,0.01847313898500902,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.29,0.018473187767937826,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.4800000000000004,0.018473236619773736,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.6700000000000004,0.018473285418289187,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.8600000000000003,0.0184733342437573,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.0500000000000003,0.018473383024165457,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.24,0.018473431859185485,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.43,0.018473480668756093,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.62,0.018473529457244897,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.81,0.018473578253748624,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,4.0,0.018473627079429455,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.2,0.10364409712086409,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.39,0.09968875148685541,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.5800000000000001,0.09557364366018417,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.77,0.09129758360293905,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.96,0.08685946271771572,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.15,0.08225825526298758,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.34,0.07749301967069178,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.53,0.07256289976385744,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.72,0.06746712587212489,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.91,0.06220501584330984,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.1,0.056775975949366675,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.29,0.05117950168533536,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.4800000000000004,0.04541517846003584,1.0
D60E21_release,D60 x E21 release,4.0,4.0,2.6700000000000004,0.03948268217754469,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.8600000000000003,0.03338177970873346,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.0500000000000003,0.027112329252244383,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.24,0.020674280584749294,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.43,0.014067675200259533,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.62,0.007292646338770137,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.81,0.00034941890454565083,0.0
D60E21_release,D60 x E21 release,4.0,4.0,4.0,0.00676169072532673,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.2,2.643390156304644,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.39,2.6569232402637137,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.5800000000000001,2.670450173339219,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.77,2.683970959072182,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.96,2.697485600973053,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.15,2.7109941025222053,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.34,2.724496467169601,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.53,2.737992698334409,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.72,2.75148279940621,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.91,2.7649667737443657,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.1,2.7784446246781656,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.29,2.7919163555072704,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.4800000000000004,2.8053819695012674,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.6700000000000004,2.8188414698998994,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.8600000000000003,2.8322948599139472,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.0500000000000003,2.845742142723738,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.24,2.859183321480792,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.43,2.872618399306898,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.62,2.886047379294869,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.81,2.8994702645082704,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,4.0,2.912887057981358,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.2,6.45366531548764,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.39,6.453491428689091,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.5800000000000001,6.453317542721663,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.77,6.453143657667418,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.96,6.452969773532672,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.15,6.452795890453515,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.34,6.452622008473568,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.53,6.452448127302283,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.72,6.452274247190481,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.91,6.45210036811207,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.1,6.451926489987372,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.29,6.451752612815426,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.4800000000000004,6.451578736641686,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.6700000000000004,6.451404861468838,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.8600000000000003,6.451230987269668,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.0500000000000003,6.451057114049753,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.24,6.4508832418057835,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.43,6.450709370599213,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.62,6.450535500356857,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.81,6.450361631072859,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,4.0,6.450187762776821,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.2,0.29656590175481945,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.39,0.2965648822726523,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.5800000000000001,0.2965638627473428,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.77,0.2965628432995029,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.96,0.29656182381952423,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.15,0.2965608043818837,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.34,0.2965597849177555,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.53,0.2965587654364952,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.72,0.2965577460016888,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.91,0.2965567265374398,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.1,0.2965557070858136,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.29,0.29655468762526027,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.4800000000000004,0.2965536681521148,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.6700000000000004,0.29655264871134746,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.8600000000000003,0.29655162924665834,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.0500000000000003,0.29655060980841474,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.24,0.2965495903489752,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.43,0.29654857090239384,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.62,0.29654755145802625,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.81,0.2965465320137515,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,4.0,0.2965455125612766,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.2,0.23192414493912938,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.39,0.2319241673087138,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.5800000000000001,0.23192418950496663,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.77,0.23192421159008791,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.96,0.2319242335142082,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.15,0.23192425555546103,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.34,0.23192427764849555,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.53,0.23192429971096162,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.72,0.23192432175567657,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.91,0.23192434383482174,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.1,0.2319243659725263,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.29,0.23192438801259607,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.4800000000000004,0.23192441006188114,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.6700000000000004,0.23192443208378144,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.8600000000000003,0.2319244541884835,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.0500000000000003,0.23192447623953072,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.24,0.23192449828171968,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.43,0.2319245203775595,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.62,0.23192454242849214,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.81,0.23192456450263466,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,4.0,0.23192458653876846,0.0
