D,uniform_E1,prolate_E1,uniform_E2,prolate_E2,uniform_delta_omega12,prolate_delta_omega12,uniform_E1_d2,prolate_E1_d2,uniform_delta_d2,prolate_delta_d2
5.627118644067797,-0.6813928866324663,-0.4827869607749684,-0.6579399932543442,-0.44819293444814057,0.020406030304682132,0.02366192366047426,104.36424197663518,-0.006081683639138191,1.6570839574609622,0.012490905311221212
6.169492525423729,-0.6427102549244977,-0.4798268214449258,-0.6265564038531494,-0.45645413072516766,0.01336312864885758,0.016025310779905877,107.76464421171431,-0.004166139514154565,1.6002671300665021,0.008422696349388303
6.4406779661016955,-0.6213162921308314,-0.47883462728204707,-0.6077004624907112,-0.4596080808884656,0.010965377166660684,0.013195698177819959,108.76713034449222,-0.003434615591686452,1.5040175185474212,0.006931261854482784
