D,eta,parent_fixedpoint_k11,parent_fixedpoint_k_bg,parent_fixedpoint_k22,parent_fixedpoint_e_part,parent_fixedpoint_e_tree,parent_fixedpoint_c_parent,parent_fixedpoint_xi_target,parent_fixedpoint_e_part_log,parent_fixedpoint_e_tree_log,eymh_parented_prefactor_diag
10.4,0.77,1.5001900894292903,1.191089660939199,2.108300910866378,0.5001900894292903,0.9172112499271792,0.6773329883643842,0.14505261642887188,0.4055918263652605,0.6801286310247467,0.044359261671947
11.2,0.77,1.501890360820013,1.263616892757297,2.182084656705559,0.5018903608200129,0.9184677639482619,0.67894780171199,0.1406575172648417,0.40672455521826595,0.6903171001630996,0.0459252717523741
12.0,0.77,1.5025680605446587,1.324701506182844,2.201818860663624,0.5025680605446587,0.8771173544807802,0.6639361171916073,0.1332406823307609,0.4071756846007332,0.67307635505987,0.0457444400154601
12.8,0.77,1.5279634654789576,1.114287005200122,1.9059516633925608,0.5279634654789576,0.7916646581924389,0.6465060064968418,0.14352259422222072,0.4239357804316193,0.5981121603314227,0.0392926624040364
13.6,0.77,1.531640224193335,1.1152775579450587,1.7973427812014962,0.5316402241933349,0.6820652232564375,0.6021738189314855,0.1317213168960894,0.426339203134154,0.5322171832529133,0.0396207396066896
14.4,0.77,1.5288504882871594,1.195999582362392,1.8917713386639552,0.5288504882871594,0.6957717563015633,0.6065964334353576,0.12722312156929425,0.4245161381809065,0.5484032433597674,0.0396855777556322
15.2,0.77,1.5260818499464686,1.2635129579283289,2.0826680288034676,0.5260818499464686,0.8191550708751387,0.6564621962299303,0.13558809698666113,0.4227035683481482,0.6314454962411675,0.0417235015126084
16.0,0.77,1.5236314988785928,1.3217878591111365,2.10474217368933,0.5236314988785928,0.7829543145781934,0.6402964479801841,0.12784487986639478,0.42109662939035714,0.6149059135255704,0.0435279277811346
16.8,0.77,1.5194669644667653,1.3729068193667717,2.1595748556871808,0.5194669644667653,0.786668036320409,0.6392558618193454,0.12453456658447938,0.41835959208326384,0.6219008662456293,0.0429632521227347
17.6,0.77,1.5333451063625898,1.2679119024066776,1.9466286241972208,0.5333451063625898,0.6787167217905432,0.6016562491767584,0.12127571595302501,0.42745169286002205,0.5435888137598566,0.0407600933091185
18.4,0.77,1.5405182049703174,1.20297833384972,1.7169023663713,0.5405182049703174,0.5139240325215799,0.5270534086311096,0.10502599838694988,0.43211885655718146,0.42792500554231283,0.0395745521139277
19.200000000000003,0.77,1.0,1.2685122027208124,1.2685122027208124,0.0,0.0,0.0,0.0,0.0,0.0,0.0580670617382019
20.0,0.77,1.0,1.3261537967964965,1.3261537967964965,0.0,0.0,0.0,0.0,0.0,0.0,0.0622911350603241
4.0,0.96,1.39802939410856,1.052928468881864,1.9357604393286545,0.39802939410856,0.8828319704467904,0.5927841717662526,0.12984501618781646,0.3350636694193056,0.6411544059214439,0.0433246768679975
4.8,0.96,1.3865172235501486,1.3330127461264274,2.362514947106275,0.3865172235501486,1.0295022009798478,0.6308092678151597,0.12147762625806868,0.32679500831904096,0.7628633381129991,0.0392196203021978
5.6,0.96,1.374027011545763,1.0489632309804584,2.163314175192763,0.3740270115457629,1.1143509442123047,0.6455984459994676,0.1402200398485852,0.31774585266497246,0.7592806103418589,0.0448967407440167
6.4,0.96,1.4087586081465788,1.2368422574530327,2.310930227310061,0.40875860814657883,1.0740879698570283,0.662602975835261,0.1348600598243335,0.34270889683877287,0.7731359632809081,0.0493701286638921
7.2,0.96,1.4653972215307436,1.5397550802947837,2.1316915032270853,0.4653972215307436,0.5919364229323016,0.5248671894446635,0.08818995723613364,0.382126346693576,0.5008706755651092,0.0543924289529786
8.0,0.96,1.481376521205199,1.5891268740470006,2.14717192146711,0.481376521205199,0.5580450474201093,0.5182950738747982,0.08445432318854112,0.39297173741326524,0.4782745275122357,0.0579949943143163
8.8,0.96,1.4893167953566386,1.1526414316992488,1.8912538563295525,0.48931679535663863,0.7386124246303036,0.6011783966766412,0.12831275149409527,0.398317488195615,0.5707693866474866,0.0457081664762049
9.6,0.96,1.4963861805558503,1.1066533286499558,1.9918148542995255,0.49638618055585026,0.8851615256495697,0.6628589208060636,0.14741767425325883,0.40305298832213854,0.6503865449232087,0.041139381072228
10.4,0.96,1.5001900856516157,1.191089660939199,2.1083009216583557,0.5001900856516157,0.9172112607191567,0.6773329897913887,0.14505261666283092,0.40559182384712983,0.6801286371217004,0.0443592616142651
11.2,0.96,1.5018903595490949,1.263616892757297,2.182084676826041,0.5018903595490949,0.9184677840687441,0.6789478082890631,0.14065751881204097,0.4067245543720537,0.6903171118146094,0.0459252715600724
12.0,0.96,1.5025679509069885,1.324701506182844,2.2018191437548107,0.5025679509069885,0.8771176375719667,0.6639361519144156,0.13324068885851337,0.4071756116338726,0.6730765253787386,0.0457444387436584
