combo_id,placement,peak,center_D,width_D,acceptance_flip_fraction_vs_base_D21_guard,acceptance_flip_fraction_vs_base_D60_hotspot,acceptance_flip_fraction_vs_runtime_D21_guard,acceptance_flip_fraction_vs_runtime_D60_hotspot,improved_fraction_vs_base_D21_guard,improved_fraction_vs_base_D60_hotspot,improved_fraction_vs_runtime_D21_guard,improved_fraction_vs_runtime_D60_hotspot,mean_abs_improvement_vs_base_D21_guard,mean_abs_improvement_vs_base_D60_hotspot,mean_abs_improvement_vs_runtime_D21_guard,mean_abs_improvement_vs_runtime_D60_hotspot,p95_abs_delta_base_D21_guard,p95_abs_delta_base_D60_hotspot,p95_abs_delta_guard_D21_guard,p95_abs_delta_guard_D60_hotspot,p95_abs_delta_runtime_D21_guard,p95_abs_delta_runtime_D60_hotspot,both_better_than_base,both_better_than_runtime
223,mu_log_blend,0.99,8.0,0.01,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.5811809032833162,8.085907734362602,0.4761756836279441,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
224,mu_log_blend,0.99,8.0,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.5811809032833162,8.085907734362602,0.4761756836279441,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
225,mu_log_blend,0.99,8.0,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.5811809032833162,8.085907734362602,0.4761756836279441,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
226,mu_log_blend,0.99,8.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.5811809032833162,8.085907734362602,0.4761756836279441,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
227,mu_log_blend,0.99,8.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.2,0.5811809032832985,8.08590773322876,0.4761756836279265,-1.1338427509058204e-09,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
232,mu_log_blend,0.99,8.05,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.4889749239072821,8.085907734362602,0.3839697042519101,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
233,mu_log_blend,0.99,8.05,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.2,0.5556785437871077,8.085907734142985,0.45067332413173583,-2.196167142323074e-10,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
238,mu_log_blend,1.0,7.95,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.495492959825437,8.085907734362602,0.3904877401700651,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
239,mu_log_blend,1.0,7.95,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.2,0.5636846336015132,8.085907728807726,0.4586794139461414,-5.554876364179845e-09,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
241,mu_log_blend,1.0,8.0,0.01,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.5897755360731666,8.085907734362602,0.4847703164177945,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
242,mu_log_blend,1.0,8.0,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.5897755360731666,8.085907734362602,0.4847703164177945,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
243,mu_log_blend,1.0,8.0,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.5897755360731666,8.085907734362602,0.4847703164177945,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
244,mu_log_blend,1.0,8.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.5897755360731666,8.085907734362602,0.4847703164177945,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
245,mu_log_blend,1.0,8.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.2,0.5897755360731666,8.085907733217306,0.4847703164177945,-1.1452976471965875e-09,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
250,mu_log_blend,1.0,8.05,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.495492959825434,8.085907734362602,0.3904877401700621,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
251,mu_log_blend,1.0,8.05,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.2,0.5636846336015652,8.085907734140768,0.45867941394619316,-2.218345211228249e-10,2.102217055050133,31.28593012120719,0.8910235355256485,18.575780513798147,1.776970060893698,18.575780513798115,True,False
36,mu_linear_blend,0.7,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.4416203356057842,8.081301863002343,0.3366151159504123,-0.00460587136025958,2.102217055050133,31.28593012120719,0.8910235355256485,18.575861606973945,1.776970060893698,18.575780513798115,True,False
180,mu_log_blend,0.85,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.46706141453534955,8.081095664897413,0.3620561948799776,-0.004812069465189577,2.102217055050133,31.28593012120719,0.8910235355256485,18.57587536533665,1.776970060893698,18.575780513798115,True,False
54,mu_linear_blend,0.85,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5137521461665868,8.080314890568001,0.4087469265112149,-0.00559284379460037,2.102217055050133,31.28593012120719,0.8910235355256485,18.575878984083054,1.776970060893698,18.575780513798115,True,False
198,mu_log_blend,0.93,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5260853003781286,8.08064260380072,0.4210800807227566,-0.005265130561880836,2.102217055050133,31.28593012120719,0.8910235355256485,18.57588429254523,1.776970060893698,18.575780513798115,True,False
72,mu_linear_blend,0.93,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5522224451323486,8.079788505269688,0.4472172254769766,-0.006119229092915612,2.102217055050133,31.28593012120719,0.8910235355256485,18.57588825187458,1.776970060893698,18.575780513798115,True,False
216,mu_log_blend,0.97,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5579548777915685,8.080416062898232,0.4529496581361966,-0.005491671464370995,2.102217055050133,31.28593012120719,0.8910235355256485,18.575888756149784,1.776970060893698,18.575780513798115,True,False
234,mu_log_blend,0.99,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5745152974144431,8.080302789858344,0.46951007775907105,-0.005604944504259161,2.102217055050133,31.28593012120719,0.8910235355256485,18.575890987952125,1.776970060893698,18.575780513798115,True,False
252,mu_log_blend,1.0,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5829566648062386,8.080246152691226,0.4779514451508668,-0.00566158167137851,2.102217055050133,31.28593012120719,0.8910235355256485,18.575892103853384,1.776970060893698,18.575780513798115,True,False
90,mu_linear_blend,0.97,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.571457594615229,8.079525312620529,0.46645237495985725,-0.006382421742073774,2.102217055050133,31.28593012120719,0.8910235355256485,18.575892885770347,1.776970060893698,18.575780513798115,True,False
108,mu_linear_blend,0.99,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5810751693566691,8.07939371629595,0.4760699497012973,-0.00651401806665272,2.102217055050133,31.28593012120719,0.8910235355256485,18.575895202718222,1.776970060893698,18.575780513798115,True,False
126,mu_linear_blend,1.0,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5858839567273894,8.079327918133663,0.48087873707201734,-0.0065798162289418035,2.102217055050133,31.28593012120719,0.8910235355256485,18.57589636119216,1.776970060893698,18.575780513798115,True,False
30,mu_linear_blend,0.7,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.4442059477919855,8.078809576871535,0.3392007281366136,-0.007098157491066747,2.102217055050133,31.28593012120719,0.8910235355256485,18.57592532708135,1.776970060893698,18.575780513798115,True,False
174,mu_log_blend,0.85,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.47168419008673107,8.078499572336819,0.3666789704313591,-0.007408162025784462,2.102217055050133,31.28593012120719,0.8910235355256485,18.57594989633854,1.776970060893698,18.575780513798115,True,False
48,mu_linear_blend,0.85,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.516891818106974,8.077288543123451,0.4118865984516022,-0.008619191239152104,2.102217055050133,31.28593012120719,0.8910235355256485,18.575956358499187,1.776970060893698,18.575780513798115,True,False
192,mu_log_blend,0.93,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5317016992131508,8.077801966347836,0.42669647955777873,-0.008105768014765587,2.102217055050133,31.28593012120719,0.8910235355256485,18.575965838240393,1.776970060893698,18.575780513798115,True,False
66,mu_linear_blend,0.93,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5556576156083018,8.076477325124472,0.4506523959529299,-0.009430409238131127,2.102217055050133,31.28593012120719,0.8910235355256485,18.575972908588707,1.776970060893698,18.575780513798115,True,False
210,mu_log_blend,0.97,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5641274835502588,8.077453139651743,0.4591222638948868,-0.008454594710859928,2.102217055050133,31.28593012120719,0.8910235355256485,18.5759738091922,1.776970060893698,18.575780513798115,True,False
228,mu_log_blend,0.99,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5809820661454467,8.077278720377905,0.4759768464900748,-0.008629013984697207,2.102217055050133,31.28593012120719,0.8910235355256485,18.575977794668443,1.776970060893698,18.575780513798115,True,False
246,mu_log_blend,1.0,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5895746904895198,8.077191509259494,0.48456947083414786,-0.00871622510310953,2.102217055050133,31.28593012120719,0.8910235355256485,18.57597978740663,1.776970060893698,18.575780513798115,True,False
84,mu_linear_blend,0.97,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5750405143589651,8.076071716124982,0.470035294703593,-0.009836018237620944,2.102217055050133,31.28593012120719,0.8910235355256485,18.575981183633456,1.776970060893698,18.575780513798115,True,False
102,mu_linear_blend,0.99,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5847319637342973,8.075868911625236,0.4797267440789253,-0.010038822737365751,2.102217055050133,31.28593012120719,0.8910235355256485,18.57598532115584,1.776970060893698,18.575780513798115,True,False
120,mu_linear_blend,1.0,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5895776884219629,8.075767509375364,0.4845724687665909,-0.010140224987238239,2.102217055050133,31.28593012120719,0.8910235355256485,18.575987389917024,1.776970060893698,18.575780513798115,True,False
24,mu_linear_blend,0.7,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.4414771223660019,8.07512239839051,0.33647190271063,-0.010785335972092183,2.102217055050133,31.28593012120719,0.8910235355256485,18.576035106904403,1.776970060893698,18.575780513798115,True,False
168,mu_log_blend,0.85,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.466884878462632,8.074662892135741,0.36187965880726003,-0.011244842226860403,2.102217055050133,31.28593012120719,0.8910235355256485,18.576078301787327,1.776970060893698,18.575780513798115,True,False
42,mu_linear_blend,0.85,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5135782443754225,8.072811254967919,0.4085730247200506,-0.01309647939468404,2.102217055050133,31.28593012120719,0.8910235355256485,18.576089662570034,1.776970060893698,18.575780513798115,True,False
186,mu_log_blend,0.93,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5258921493205719,8.073603738347444,0.4208869296651999,-0.01230399601515948,2.102217055050133,31.28593012120719,0.8910235355256485,18.576106328940455,1.776970060893698,18.575780513798115,True,False
60,mu_linear_blend,0.93,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5520321761137803,8.071578645142536,0.4470269564584084,-0.014329089220066411,2.102217055050133,31.28593012120719,0.8910235355256485,18.57611875892504,1.776970060893698,18.575780513798115,True,False
204,mu_log_blend,0.97,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5577534192528737,8.073074108792882,0.45274819959750173,-0.01283362556971879,2.102217055050133,31.28593012120719,0.8910235355256485,18.576120342520234,1.776970060893698,18.575780513798115,True,False
222,mu_log_blend,0.99,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5743096851380014,8.072809280849247,0.46930446548262944,-0.013098453513355713,2.102217055050133,31.28593012120719,0.8910235355256485,18.576127349310845,1.776970060893698,18.575780513798115,True,False
240,mu_log_blend,1.0,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.5827489756616306,8.072676863585675,0.4777437560062586,-0.013230870776926975,2.102217055050133,31.28593012120719,0.8910235355256485,18.576130852706356,1.776970060893698,18.575780513798115,True,False
78,mu_linear_blend,0.97,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5712591419829591,8.070962340229844,0.46625392232758733,-0.014945394132757342,2.102217055050133,31.28593012120719,0.8910235355256485,18.57613330710254,1.776970060893698,18.575780513798115,True,False
96,mu_linear_blend,0.99,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5808726249175485,8.0706541877735,0.4758674052621767,-0.01525354658910274,2.102217055050133,31.28593012120719,0.8910235355256485,18.576140581191293,1.776970060893698,18.575780513798115,True,False
114,mu_linear_blend,1.0,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5856793663848432,8.070500111545327,0.4806741467294713,-0.015407622817274813,2.102217055050133,31.28593012120719,0.8910235355256485,18.576144218235665,1.776970060893698,18.575780513798115,True,False
111,mu_linear_blend,1.0,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.39903327948135997,8.085907734362603,0.29402805982598806,0.0,2.102217055050133,31.28593012120719,0.8948858766875522,18.575780513798115,1.776970060893698,18.575780513798115,True,False
123,mu_linear_blend,1.0,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.39903327948135475,8.085907734362603,0.2940280598259828,0.0,2.102217055050133,31.28593012120719,0.8948858766875677,18.575780513798115,1.776970060893698,18.575780513798115,True,False
93,mu_linear_blend,0.99,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3960929988831002,8.085907734362603,0.2910877792277282,0.0,2.102217055050133,31.28593012120719,0.90370671770308,18.575780513798115,1.776970060893698,18.575780513798115,True,False
105,mu_linear_blend,0.99,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.39609299888309496,8.085907734362603,0.29108777922772305,0.0,2.102217055050133,31.28593012120719,0.9037067177030953,18.575780513798115,1.776970060893698,18.575780513798115,True,False
75,mu_linear_blend,0.97,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3902124376865803,8.085907734362603,0.28520721803120835,0.0,2.102217055050133,31.28593012120719,0.9213483998742868,18.575780513798115,1.776970060893698,18.575780513798115,True,False
87,mu_linear_blend,0.97,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3902124376865752,8.085907734362603,0.28520721803120336,0.0,2.102217055050133,31.28593012120719,0.921348399874302,18.575780513798115,1.776970060893698,18.575780513798115,True,False
57,mu_linear_blend,0.93,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3784513152935408,8.085907734362603,0.27344609563816885,0.0,2.102217055050133,31.28593012120719,0.9566317666813144,18.575780513798115,1.776970060893698,18.575780513798115,True,False
69,mu_linear_blend,0.93,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.378451315293536,8.085907734362603,0.273446095638164,0.0,2.102217055050133,31.28593012120719,0.9566317666813291,18.575780513798115,1.776970060893698,18.575780513798115,True,False
151,mu_log_blend,0.7,8.0,0.01,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.37477256212708643,8.085907734362602,0.26976734247171447,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.9676680262788577,18.575780513798147,1.776970060893698,18.575780513798115,True,False
152,mu_log_blend,0.7,8.0,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.37477256212708643,8.085907734362602,0.26976734247171447,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.9676680262788577,18.575780513798147,1.776970060893698,18.575780513798115,True,False
153,mu_log_blend,0.7,8.0,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.37477256212708643,8.085907734362602,0.26976734247171447,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.9676680262788577,18.575780513798147,1.776970060893698,18.575780513798115,True,False
154,mu_log_blend,0.7,8.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.37477256212708643,8.085907734362602,0.26976734247171447,-1.048896419455386e-15,2.102217055050133,31.28593012120719,0.9676680262788577,18.575780513798147,1.776970060893698,18.575780513798115,True,False
155,mu_log_blend,0.7,8.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.2,0.37477256212708643,8.085907733560896,0.26976734247171447,-8.017069928558028e-10,2.102217055050133,31.28593012120719,0.9676680262788577,18.575780513798147,1.776970060893698,18.575780513798115,True,False
156,mu_log_blend,0.7,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.37463197000513815,8.079807413232139,0.2696267503497662,-0.006100321130464065,2.102217055050133,31.28593012120719,0.9676680262788577,18.575920005279915,1.776970060893698,18.575780513798115,True,False
150,mu_log_blend,0.7,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.3713598348036807,8.076648427061853,0.26635461514830877,-0.009259307300749546,2.102217055050133,31.28593012120719,0.9772162298029382,18.5760257508975,1.776970060893698,18.575780513798115,True,False
162,mu_log_blend,0.7,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.047619047619047616,0.371505217698694,8.081945080039523,0.26649999804332203,-0.003962654323080137,2.102217055050133,31.28593012120719,0.9772162298029384,18.575858626822946,1.776970060893698,18.575780513798115,True,False
149,mu_log_blend,0.7,7.95,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.2,0.36231962855154165,8.085907730474187,0.25731440889616974,-3.888415650841298e-09,2.102217055050133,31.28593012120719,1.0050268273377367,18.575780513798147,1.776970060893698,18.575780513798115,True,False
161,mu_log_blend,0.7,8.05,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.2,0.36231962855157657,8.085907734207316,0.25731440889620466,-1.5528694943679425e-10,2.102217055050133,31.28593012120719,1.005026827337738,18.575780513798147,1.776970060893698,18.575780513798115,True,False
39,mu_linear_blend,0.85,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3549290705074617,8.085907734362603,0.24992385085208982,0.0,2.102217055050133,31.28593012120719,1.027198501667326,18.575780513798115,1.776970060893698,18.575780513798115,True,False
51,mu_linear_blend,0.85,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3549290705074573,8.085907734362603,0.24992385085208538,0.0,2.102217055050133,31.28593012120719,1.0271985016673395,18.575780513798115,1.776970060893698,18.575780513798115,True,False
7,mu_linear_blend,0.5,8.0,0.01,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3473903778642692,8.085907734362603,0.2423851582088973,0.0,2.102217055050133,31.28593012120719,1.0498145797981,18.575780513798115,1.776970060893698,18.575780513798115,True,False
8,mu_linear_blend,0.5,8.0,0.02,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3473903778642692,8.085907734362603,0.2423851582088973,0.0,2.102217055050133,31.28593012120719,1.0498145797981,18.575780513798115,1.776970060893698,18.575780513798115,True,False
9,mu_linear_blend,0.5,8.0,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3473903778642692,8.085907734362603,0.2423851582088973,0.0,2.102217055050133,31.28593012120719,1.0498145797981,18.575780513798115,1.776970060893698,18.575780513798115,True,False
10,mu_linear_blend,0.5,8.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3473903778642692,8.085907734362603,0.2423851582088973,0.0,2.102217055050133,31.28593012120719,1.0498145797981,18.575780513798115,1.776970060893698,18.575780513798115,True,False
11,mu_linear_blend,0.5,8.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.34739037786426447,8.085907733709337,0.2423851582088926,-6.532655813121631e-10,2.102217055050133,31.28593012120719,1.0498145797981,18.575780513798115,1.776970060893698,18.575780513798115,True,False
12,mu_linear_blend,0.5,8.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3472914540386673,8.080837621868984,0.24228623438329538,-0.005070112493618341,2.102217055050133,31.28593012120719,1.0498145797981,18.575883951857573,1.776970060893698,18.575780513798115,True,False
18,mu_linear_blend,0.5,8.05,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3454445881913807,8.082617826248132,0.24043936853600872,-0.0032899081144709356,2.102217055050133,31.28593012120719,1.0554733486463883,18.57583843749514,1.776970060893698,18.575780513798115,True,False
6,mu_linear_blend,0.5,7.95,0.4,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3453422930201073,8.078203922953966,0.24033707336473542,-0.007703811408637424,2.102217055050133,31.28593012120719,1.0554733486463883,18.57596236601689,1.776970060893698,18.575780513798115,True,False
5,mu_linear_blend,0.5,7.95,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3399329705352159,8.085907731194125,0.23492775087984397,-3.1684784235472935e-09,2.102217055050133,31.28593012120719,1.0721868019842093,18.575780513798115,1.776970060893698,18.575780513798115,True,False
17,mu_linear_blend,0.5,8.05,0.2,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3399329705352417,8.085907734236072,0.23492775087986972,-1.2653104807300441e-10,2.102217055050133,31.28593012120719,1.0721868019842102,18.575780513798115,1.776970060893698,18.575780513798115,True,False
148,mu_log_blend,0.7,7.95,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.3290280014873288,8.085907734362602,0.2240227818319568,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.1049017094189864,18.575780513798147,1.776970060893698,18.575780513798115,True,False
160,mu_log_blend,0.7,8.05,0.1,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.32902800148732725,8.085907734362602,0.22402278183195537,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.1049017094189908,18.575780513798147,1.776970060893698,18.575780513798115,True,False
237,mu_log_blend,1.0,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.32315902823189596,8.085907734362602,0.21815380857652397,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.122508629341919,18.575780513798147,1.776970060893698,18.575780513798115,True,False
249,mu_log_blend,1.0,8.05,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.32315902823189036,8.085907734362602,0.2181538085765184,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.122508629341936,18.575780513798147,1.776970060893698,18.575780513798115,True,False
219,mu_log_blend,0.99,7.95,0.05,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.4634146341463415,0.3142857142857143,0.32002094969010386,8.085907734362602,0.2150157300347319,-1.048896419455386e-15,2.102217055050133,31.28593012120719,1.131922865051046,18.575780513798147,1.776970060893698,18.575780513798115,True,False
