region,D,eta,mu_full,mu_base,mu_cf,chi2_full,chi2_base,chi2_cf,delta_base,delta_cf,abs_delta_base,abs_delta_cf,abs_improvement,cf_shift_vs_base,improved,worsened,obs_acceptance_flip_vs_base
D21_guard,4.0,2.575,2.882958465985096,2.0435505259702658,2.1238789523874786,13.74478632398043,2.5884829967287866,3.27500461068496,-0.8394079400148304,-0.7590795135976176,0.8394079400148304,0.7590795135976176,0.08032842641721283,0.08032842641721283,1.0,0.0,0.0
D21_guard,4.0,2.6700000000000004,2.9026662490704944,2.057320823037913,2.1380308447837013,14.112536600597434,2.700441652495248,3.4043095490759,-0.8453454260325812,-0.7646354042867931,0.8453454260325812,0.7646354042867931,0.08071002174578812,0.08071002174578812,1.0,0.0,0.0
D21_guard,4.0,2.765,2.9224230699866847,2.0711709367700424,2.152264530105387,14.486075025173012,2.815440164779852,3.5368870203417417,-0.8512521332166423,-0.7701585398812978,0.8512521332166423,0.7701585398812978,0.0810935933353445,0.0810935933353445,1.0,0.0,0.0
D21_guard,4.0,2.8600000000000003,2.9422281749560883,2.085101854899203,2.166581031578702,14.86542339767742,2.9335284474145533,3.672790487351671,-0.8571263200568855,-0.7756471433773862,0.8571263200568855,0.7756471433773862,0.08147917667949933,0.08147917667949933,1.0,0.0,0.0
D21_guard,4.0,2.955,2.962080804848188,2.099114586094514,2.1809813939742946,15.250602755469767,3.0547575280631483,3.812074610837703,-0.862966218753674,-0.7810994108738933,0.862966218753674,0.7810994108738933,0.08186680787978062,0.08186680787978062,1.0,0.0,0.0
D21_guard,4.0,3.0500000000000003,2.981980195298183,2.1132101604027227,2.195466684060793,15.641633364472984,3.179179580635485,3.9547952840667104,-0.8687700348954603,-0.78651351123739,0.8687700348954603,0.78651351123739,0.08225652365807035,0.08225652365807035,1.0,0.0,0.0
D21_guard,4.0,3.145,3.0019255768267654,2.1273896297011547,2.2100379910705823,16.038534710573533,3.306847958729895,4.101009668610406,-0.8745359471256107,-0.7918875857561831,0.8745359471256107,0.7918875857561831,0.08264836136942755,0.08264836136942755,1.0,0.0,1.0
D21_guard,4.0,3.24,3.021916174961064,2.1416540681628957,2.2246964271782654,16.44132549125205,3.437817230141083,4.2507762312537265,-0.8802621067981682,-0.7972197477827985,0.8802621067981682,0.7972197477827985,0.08304235901536972,0.08304235901536972,1.0,0.0,1.0
D21_guard,4.0,3.3350000000000004,3.0419512103566912,2.156004572734751,2.239443127992195,16.850023607448772,3.5721432124740886,4.404154782083256,-0.8859466376219403,-0.8025080823644961,0.8859466376219403,0.8025080823644961,0.08343855525744415,0.08343855525744415,1.0,0.0,1.0
D21_guard,4.0,3.43,3.062029898920802,2.1704422636282006,2.2542792530595435,17.26464615566682,3.709883009903411,4.561206513799822,-0.8915876352926015,-0.8077506458612587,0.8915876352926015,0.8077506458612587,0.08383698943134288,0.08383698943134288,1.0,0.0,1.0
D21_guard,4.0,3.5250000000000004,3.0821514519362334,2.184968284824012,2.2692059863853404,17.685209420319865,3.851095051122196,4.721994042300705,-0.8971831671122215,-0.812945465550893,0.8971831671122215,0.812945465550893,0.08423770156132848,0.08423770156132848,1.0,0.0,1.0
D21_guard,4.0,3.62,3.102315076186561,2.1995838045907607,2.284224536965938,18.11172886632535,3.995839128523975,4.886581448578922,-0.9027312715958002,-0.818090539220623,0.9027312715958002,0.818090539220623,0.08464073237517722,0.08464073237517722,1.0,0.0,1.0
D21_guard,4.0,3.715,3.1225199740821146,2.2142900160178627,2.299336139337397,18.544219131949056,4.144176438664819,5.055034321989337,-0.9082299580642519,-0.8231838347447176,0.9082299580642519,0.8231838347447176,0.08504612331953432,0.08504612331953432,1.0,0.0,0.0
D21_guard,4.0,3.81,3.1427653437868956,2.2290881375635294,2.314542054139312,18.9826940219041,4.296169624053512,5.227419804933452,-0.9136772062233662,-0.8282232896475836,0.9136772062233662,0.8282232896475836,0.0854539165757826,0.0854539165757826,1.0,0.0,0.0
D21_guard,4.0,3.905,3.1630503793463283,2.243979413618225,2.3298435686945544,19.427166500707703,4.451882816321018,5.403806639016405,-0.9190709657281033,-0.8332068106517738,0.9190709657281033,0.8332068106517738,0.0858641550763295,0.0858641550763295,1.0,0.0,0.0
D21_guard,4.0,4.0,3.1833742708158086,2.258965115084026,2.345241997605481,19.87764868629885,4.6113816808207195,5.584265212732502,-0.9244091557317824,-0.8381322732103276,0.9244091557317824,0.8381322732103276,0.08627688252145482,0.08627688252145482,1.0,0.0,0.0
D21_guard,6.4,0.2,59.87715710517647,57.77492467926743,58.48559841725983,21372.361894396818,19863.32582870672,20367.284666604108,-2.102232425909044,-1.3915586879166426,2.102232425909044,1.3915586879166426,0.7106737379924013,0.7106737379924013,1.0,0.0,0.0
D21_guard,6.4,0.295,59.87723329314669,57.77500338650561,58.48567735697234,21372.417585131898,19863.38129267824,20367.34099565215,-2.102229906641078,-1.391555936174349,2.102229906641078,1.391555936174349,0.7106739704667291,0.7106739704667291,1.0,0.0,0.0
D21_guard,6.4,0.39,59.877309480955944,57.775082093999806,58.48575629713549,21372.47327582187,19863.43675690761,20367.397325099646,-2.1022273869561374,-1.3915531838204558,2.1022273869561374,1.3915531838204558,0.7106742031356816,0.7106742031356816,1.0,0.0,0.0
D21_guard,6.4,0.485,59.87738566877387,57.7751608019226,58.48583523710047,21372.528966590744,19863.492221516437,20367.453654483634,-2.102224866851266,-1.3915504316734015,2.102224866851266,1.3915504316734015,0.7106744351778644,0.7106744351778644,1.0,0.0,0.0
D21_guard,6.4,0.5800000000000001,59.87746185614748,57.77523950982716,58.48591417750673,21372.584657107393,19863.547686189857,20367.5099842604,-2.1022223463203176,-1.3915476786407481,2.1022223463203176,1.3915476786407481,0.7106746676795694,0.7106746676795694,1.0,0.0,0.0
D21_guard,6.4,0.675,59.87753804315192,57.77531821642377,58.48599311649107,21372.640347426754,19863.603150019015,20367.56631310041,-2.1022198267281524,-1.391544926660849,2.1022198267281524,1.391544926660849,0.7106749000673034,0.7106749000673034,1.0,0.0,0.0
D21_guard,6.4,0.77,59.8776142299443,57.77539692287479,58.48607205526454,21372.69603766365,19863.658613823,20367.62264186784,-2.102217307069509,-1.3915421746797563,2.102217307069509,1.3915421746797563,0.7106751323897527,0.7106751323897527,1.0,0.0,0.0
