combo_id,beta,omega,m,phase,center_D,width_D,eta_couple,improved_fraction_vs_lorentz_D21_guard,improved_fraction_vs_lorentz_D60_hotspot,improved_fraction_vs_mainline_D21_guard,improved_fraction_vs_mainline_D60_hotspot,mean_abs_improvement_vs_lorentz_D21_guard,mean_abs_improvement_vs_lorentz_D60_hotspot,mean_abs_improvement_vs_mainline_D21_guard,mean_abs_improvement_vs_mainline_D60_hotspot,p95_abs_delta_cf_D21_guard,p95_abs_delta_cf_D60_hotspot,p95_abs_delta_lorentz_D21_guard,p95_abs_delta_lorentz_D60_hotspot,p95_abs_delta_mainline_D21_guard,p95_abs_delta_mainline_D60_hotspot,joint_objective_vs_mainline,joint_objective_vs_lorentz
627,0.4,0.4,2.0,2.356194490192345,5.9,0.1,1.0,0.0,1.0,0.43089430894308944,0.5523809523809524,-2.0988508506678225,3.6414654612597954,-1.473712182858379,2.605513409539529,8.738144367565752,26.331378977042824,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.331378977042824,26.331378977042824
1141,0.4,0.6,4.0,1.5707963267948966,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.4,-2.103955532717369,3.7704520802287065,-1.4788168649079252,2.7345000285084406,6.3840341354825565,26.34124800616818,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.34124800616818,26.34124800616818
86,0.4,0.2,1.0,2.356194490192345,5.9,0.1,0.5,0.0,1.0,0.3333333333333333,0.4,-1.368622851231315,2.739665211169957,-0.7434841834218721,1.7037131594496915,4.440324123352545,26.34196711152131,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.34196711152131,26.34196711152131
1328,0.4,0.8,1.0,0.7853981633974483,5.9,0.1,0.5,0.0,1.0,0.3333333333333333,0.5428571428571428,-3.175670174261311,4.501070621506175,-2.550531506451868,3.4651185697859104,12.934589183683418,26.357891472323125,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.357891472323125,26.357891472323125
194,0.4,0.2,2.0,2.356194490192345,5.9,0.1,0.5,0.0,1.0,0.5609756097560976,0.4,-1.3070722175448175,2.684097782593312,-0.6819335497353749,1.648145730873046,4.439689931873712,26.36085008255043,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.36085008255043,26.36085008255043
1706,0.4,0.8,8.0,2.356194490192345,5.9,0.1,0.5,0.0,1.0,0.3333333333333333,0.5142857142857142,-5.443866033057698,6.540267971637569,-4.818727365248255,5.504315919917303,16.619085436782594,26.36142434803799,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.36142434803799,26.36142434803799
1773,0.4,1.0,1.0,0.7853981633974483,6.1,0.2,1.0,0.0,1.0,0.35772357723577236,0.6095238095238096,-3.1225341854842625,5.002622759529755,-2.497395517674819,3.96667070780949,12.165370388575024,26.36880644987731,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.36880644987731,26.36880644987731
89,0.4,0.2,1.0,2.356194490192345,5.9,0.2,0.5,0.0,1.0,0.3333333333333333,0.6,-1.5169132764507645,3.193913256934291,-0.8917746086413217,2.1579612052140247,4.904070817135479,26.39252076376213,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.39252076376213,26.39252076376213
197,0.4,0.2,2.0,2.356194490192345,5.9,0.2,0.5,0.0,1.0,0.5609756097560976,0.6,-1.455379719287113,3.107757389696822,-0.8302410514776705,2.071805337976556,4.903378492117608,26.396098530977135,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.396098530977135,26.396098530977135
305,0.4,0.2,4.0,2.356194490192345,5.9,0.2,0.5,0.0,1.0,0.3333333333333333,0.6,-1.554462483508613,2.81974731732347,-0.9293238156991701,1.7837952656032054,4.90192628423105,26.40333883603076,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.40333883603076,26.40333883603076
2088,0.4,1.0,8.0,0.7853981633974483,5.9,0.2,1.0,0.0,1.0,0.3821138211382114,0.6761904761904762,-5.211339296894877,6.762734286916428,-4.586200629085435,5.726782235196162,21.50566004476894,26.404918706972392,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.404918706972392,26.404918706972392
2077,0.4,1.0,8.0,0.0,6.3,0.2,0.0,0.0,1.0,0.3333333333333333,0.4,-2.0123871166071554,2.671843706871889,-1.387248448797713,1.6358916551516243,5.364656612456768,26.412743041482802,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.412743041482802,26.412743041482802
1977,0.4,1.0,4.0,0.7853981633974483,5.9,0.1,1.0,0.0,0.8952380952380953,0.3333333333333333,0.4095238095238095,-5.121094566428906,5.891685714123186,-4.4959558986194645,4.855733662402923,19.859164202691762,26.429965977927736,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.429965977927736,26.429965977927736
1823,0.4,1.0,1.0,2.356194490192345,6.1,0.1,0.5,0.0,1.0,0.3333333333333333,0.4,-1.6765360421179614,2.569738014276684,-1.0513973743085183,1.533785962556418,4.693420364435314,26.471017473980588,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.471017473980588,26.471017473980588
1251,0.4,0.6,8.0,1.5707963267948966,5.9,0.2,1.0,0.0,1.0,0.3333333333333333,0.638095238095238,-4.018243402342276,5.447531081672695,-3.3931047345328333,4.411579029952429,13.906212147526514,26.48471264066662,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.48471264066662,26.48471264066662
1005,0.4,0.6,2.0,0.7853981633974483,5.9,0.1,1.0,0.0,1.0,0.3983739837398374,0.5428571428571428,-3.195284162754133,4.89411691208436,-2.5701454949446902,3.8581648603640946,12.746168701937757,26.50013681049337,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.50013681049337,26.50013681049337
1868,0.4,1.0,2.0,0.7853981633974483,5.9,0.1,0.5,0.0,0.9333333333333333,0.3333333333333333,0.4380952380952381,-3.6836088070113684,4.530996084235181,-3.0584701392019262,3.495044032514915,15.492648706663063,26.562645707089022,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.562645707089022,26.562645707089022
576,0.4,0.4,2.0,0.7853981633974483,5.9,0.2,1.0,0.0,1.0,0.43089430894308944,0.5904761904761905,-2.3481434329149526,4.714313194822252,-1.7230047651055103,3.6783611431019856,9.576449144647208,26.57230934089874,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.57230934089874,26.57230934089874
1275,0.4,0.6,8.0,2.356194490192345,5.9,0.1,1.0,0.0,1.0,0.3333333333333333,0.49523809523809526,-3.5145102578905982,4.253924413671302,-2.889371590081156,3.2179723619510368,12.7701597407928,26.595721914546377,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.595721914546377,26.595721914546377
302,0.4,0.2,4.0,2.356194490192345,5.9,0.1,0.5,0.0,1.0,0.3333333333333333,0.4,-1.4065142293725759,2.483071054109544,-0.7813755615631331,1.4471190023892788,4.438359705932426,26.62175973514064,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.62175973514064,26.62175973514064
2113,0.4,1.0,8.0,1.5707963267948966,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.4,-2.8889824665836943,4.172357069280888,-2.263843798774253,3.136405017560622,8.904160736634001,26.624487818913984,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.624487818913984,26.624487818913984
1645,0.4,0.8,8.0,0.0,6.3,0.2,0.0,0.0,1.0,0.3333333333333333,0.4,-1.5968159481400004,2.159804262115408,-0.9716772803305578,1.123852210395142,4.268610836016275,26.63264997371705,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.63264997371705,26.63264997371705
2140,0.4,1.0,8.0,2.356194490192345,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-5.759712728816124,6.971603064703963,-5.13457406100668,5.935651012983697,17.034425213745013,26.63378136676786,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.63378136676786,26.63378136676786
1274,0.4,0.6,8.0,2.356194490192345,5.9,0.1,0.5,0.0,1.0,0.3333333333333333,0.47619047619047616,-4.19535318236068,5.241850577681826,-3.570214514551238,4.205898525961561,12.889774456278685,26.64175502872786,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.64175502872786,26.64175502872786
598,0.4,0.4,2.0,1.5707963267948966,5.9,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-1.4187537467775888,3.177396407220473,-0.7936150789681461,2.1414443555002074,4.140565001085529,26.657036085626874,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.657036085626874,26.657036085626874
707,0.4,0.4,4.0,1.5707963267948966,5.9,0.1,0.5,0.0,1.0,0.3333333333333333,0.47619047619047616,-2.3730283845983378,4.27864105782201,-1.7478897167888943,3.242689006101744,8.592355216359786,26.662289095246276,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.662289095246276,26.662289095246276
1931,0.4,1.0,2.0,2.356194490192345,6.1,0.1,0.5,0.0,1.0,0.4146341463414634,0.4,-1.3948837125212257,2.507698463399393,-0.7697450447117828,1.4717464116791272,4.691094144935358,26.694954314713353,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.694954314713353,26.694954314713353
519,0.4,0.4,1.0,2.356194490192345,5.9,0.1,1.0,0.0,1.0,0.44715447154471544,0.5619047619047619,-2.086311203710627,3.731312134151282,-1.4611725359011847,2.695360082431016,8.751289873971317,26.697836866928842,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.697836866928842,26.697836866928842
846,0.4,0.4,8.0,2.356194490192345,5.9,0.2,1.0,0.0,1.0,0.3333333333333333,0.5619047619047619,-2.5864894024867136,3.67873053720563,-1.961350734677271,2.6427784854853646,9.595279952220633,26.705825836898654,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.705825836898654,26.705825836898654
2041,0.4,1.0,4.0,2.356194490192345,6.1,0.2,0.0,0.0,1.0,0.3333333333333333,0.4,-1.8294702464645358,3.1023854919387515,-1.2043315786550932,2.0664334402184865,5.412154675189404,26.71425100483068,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.71425100483068,26.71425100483068
1822,0.4,1.0,1.0,2.356194490192345,6.1,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-1.4840328339226982,2.376595709659227,-0.8588941661132558,1.3406436579389611,3.5481070849094323,26.728655427381394,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.728655427381394,26.728655427381394
709,0.4,0.4,4.0,1.5707963267948966,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.4,-1.3576884850526496,3.2664009980468753,-0.732549817243207,2.230448946326609,4.2304156079945106,26.731677331026308,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.731677331026308,26.731677331026308
1007,0.4,0.6,2.0,0.7853981633974483,5.9,0.2,0.5,0.0,1.0,0.34146341463414637,0.5523809523809524,-2.4561658554656542,4.460855276326136,-1.8310271876562116,3.42490322460587,10.65563062341131,26.737375709847505,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.737375709847505,26.737375709847505
1391,0.4,0.8,1.0,2.356194490192345,6.1,0.1,0.5,0.0,1.0,0.3333333333333333,0.4,-1.3218798788796637,2.6072019118766194,-0.6967412110702211,1.5712498601563538,3.721506132404604,26.772118546759863,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.772118546759863,26.772118546759863
1656,0.4,0.8,8.0,0.7853981633974483,5.9,0.2,1.0,0.0,1.0,0.3902439024390244,0.7047619047619048,-4.281054499423338,5.892884391636393,-3.6559158316138967,4.856932339916127,17.886569744342278,26.79845569455765,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.79845569455765,26.79845569455765
1366,0.4,0.8,1.0,1.5707963267948966,6.1,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-1.5446618302609418,3.0795404823780728,-0.9195231624514995,2.043588430657807,3.8801178836265438,26.799725798153126,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.799725798153126,26.799725798153126
1681,0.4,0.8,8.0,1.5707963267948966,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-2.3063339833072196,3.8954289115678744,-1.6811953154977768,2.859476859847609,7.176404178239139,26.80237480258105,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.80237480258105,26.80237480258105
1708,0.4,0.8,8.0,2.356194490192345,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-4.719639115520326,6.325310236239681,-4.094500447710883,5.289358184519415,14.015833951568197,26.80982247402601,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.80982247402601,26.80982247402601
1116,0.4,0.6,4.0,0.7853981633974483,5.9,0.2,1.0,0.0,1.0,0.3333333333333333,0.580952380952381,-3.503025078394758,5.755825749975453,-2.8778864105853152,4.719873698255188,13.911954165835553,26.809996801307484,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.809996801307484,26.809996801307484
1811,0.4,1.0,1.0,2.356194490192345,5.9,0.05,0.5,0.0,0.819047619047619,0.3333333333333333,0.2,-5.530515113071229,6.048419468282102,-4.905376445261786,5.012467416561837,16.74603513372192,26.81502780276893,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.81502780276893,26.81502780276893
413,0.4,0.2,8.0,2.356194490192345,5.9,0.2,0.5,0.0,1.0,0.3333333333333333,0.42857142857142855,-1.516428226080446,2.1076500261075557,-0.8912895582710034,1.0716979743872903,4.902578598325775,26.81759292076879,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.81759292076879,26.81759292076879
819,0.4,0.4,8.0,1.5707963267948966,5.9,0.2,1.0,0.0,1.0,0.3333333333333333,0.5714285714285714,-2.716948563170261,3.8434360022578047,-2.0918098953608184,2.8074839505375393,9.577688167510141,26.81779537184988,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.81779537184988,26.81779537184988
1943,0.4,1.0,2.0,2.356194490192345,6.3,0.2,0.5,0.0,1.0,0.3333333333333333,0.5619047619047619,-1.510472630739613,3.596826200128438,-0.8853339629301702,2.5608741484081725,5.383944235633453,26.828251634483436,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.828251634483436,26.828251634483436
2002,0.4,1.0,4.0,1.5707963267948966,5.9,0.1,0.0,0.0,0.8,0.3333333333333333,0.2,-3.207903993786461,3.62903734422748,-2.5827653259770185,2.593085292507215,9.536834949487133,26.831864031261414,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.831864031261414,26.831864031261414
1043,0.4,0.6,2.0,1.5707963267948966,6.1,0.2,0.5,0.0,1.0,0.3333333333333333,0.5523809523809524,-1.7060819357363866,3.733048689589524,-1.0809432679269435,2.6970966378692585,6.758462174174875,26.84038915897768,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.84038915897768,26.84038915897768
193,0.4,0.2,2.0,2.356194490192345,5.9,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-1.141079750539371,2.5477677874150455,-0.5159410827299287,1.5118157356947797,3.662096463788287,26.845925034122345,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.845925034122345,26.845925034122345
1919,0.4,1.0,2.0,2.356194490192345,5.9,0.05,0.5,0.0,0.8380952380952381,0.43089430894308944,0.23809523809523808,-5.292225427443495,6.163584093979529,-4.667086759634054,5.127632042259263,16.744056627340257,26.851222148063883,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.851222148063883,26.851222148063883
85,0.4,0.2,1.0,2.356194490192345,5.9,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-1.238285829903068,2.536594902221977,-0.6131471620936252,1.500642850501712,3.7214982265285057,26.85380384564951,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.85380384564951,26.85380384564951
301,0.4,0.2,4.0,2.356194490192345,5.9,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-1.1439499727441507,2.479169554722895,-0.518811304934708,1.4432175030026295,3.5377537347896273,26.861744884926132,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.861744884926132,26.861744884926132
1944,0.4,1.0,2.0,2.356194490192345,6.3,0.2,1.0,0.0,1.0,0.3821138211382114,0.580952380952381,-1.5034867017462512,3.454009322310514,-0.8783480339368084,2.418057270590248,5.440419765066099,26.863862315957675,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.863862315957675,26.863862315957675
1609,0.4,0.8,4.0,2.356194490192345,6.1,0.2,0.0,0.0,1.0,0.3333333333333333,0.4,-1.4359356107051704,3.0636262437426485,-0.8107969428957278,2.0276741920223826,4.307376637486579,26.874303658219386,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.874303658219386,26.874303658219386
304,0.4,0.2,4.0,2.356194490192345,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-1.2704231363821257,2.5708518733392625,-0.6452844685726828,1.5348998216189977,3.9173510137917247,26.87753428005646,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.87753428005646,26.87753428005646
896,0.4,0.6,1.0,0.7853981633974483,5.9,0.1,0.5,0.0,1.0,0.34146341463414637,0.5142857142857142,-2.403041724509051,3.9288976059840808,-1.7779030566996084,2.892945554263816,9.919052336227487,26.887130892431014,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.887130892431014,26.887130892431014
465,0.4,0.4,1.0,0.7853981633974483,5.9,0.1,1.0,0.0,1.0,0.34959349593495936,0.5428571428571428,-2.251507816571841,4.047901989539389,-1.6263691487623984,3.0119499378191237,8.754405912956832,26.88724205562152,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.88724205562152,26.88724205562152
1545,0.4,0.8,4.0,0.7853981633974483,5.9,0.1,1.0,0.0,1.0,0.3333333333333333,0.5142857142857142,-4.199060040126174,5.342432610547886,-3.573921372316731,4.30648055882762,16.451228248057074,26.88877662451009,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.88877662451009,26.88877662451009
1436,0.4,0.8,2.0,0.7853981633974483,5.9,0.1,0.5,0.0,1.0,0.3333333333333333,0.5047619047619047,-2.9823820773254694,4.205423458086233,-2.357243409516027,3.1694714063659664,12.700214460583448,26.88952250823687,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.88952250823687,26.88952250823687
196,0.4,0.2,2.0,2.356194490192345,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-1.2714821490364663,2.78823165121312,-0.6463434812270237,1.7522795994928544,4.053383223085026,26.893113054089415,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.893113054089415,26.893113054089415
88,0.4,0.2,1.0,2.356194490192345,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-1.3704914246959574,2.8675624200212897,-0.7453527568865151,1.8316103683010243,4.118358574916195,26.9009390409869,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.9009390409869,26.9009390409869
2112,0.4,1.0,8.0,1.5707963267948966,5.9,0.1,1.0,0.0,0.9809523809523809,0.3333333333333333,0.44761904761904764,-5.846471093147283,6.602373718987503,-5.221332425337842,5.566421667267238,19.85158988046584,26.90324549442047,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.90324549442047,26.90324549442047
1341,0.4,0.8,1.0,0.7853981633974483,6.1,0.2,1.0,0.0,1.0,0.36585365853658536,0.5714285714285714,-2.5190815893310714,4.460218616213497,-1.8939429215216288,3.424266564493231,9.891513062666492,26.922232083560832,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.922232083560832,26.922232083560832
842,0.4,0.4,8.0,2.356194490192345,5.9,0.1,0.5,0.0,1.0,0.3333333333333333,0.42857142857142855,-2.8405591464566964,3.6567650588475025,-2.2154204786472533,2.620813007127237,8.838970153945047,26.922857660755636,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.922857660755636,26.922857660755636
1810,0.4,1.0,1.0,2.356194490192345,5.9,0.05,0.0,0.0,0.8,0.3333333333333333,0.2,-5.102389302853191,5.520503351723451,-4.47725063504375,4.484551300003186,14.44511708517855,26.94645488530592,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.94645488530592,26.94645488530592
1379,0.4,0.8,1.0,2.356194490192345,5.9,0.05,0.5,0.0,0.9523809523809523,0.3333333333333333,0.26666666666666666,-4.526932390887482,5.484666444757986,-3.901793723078039,4.44871439303772,13.769048381444124,26.952734021054848,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.952734021054848,26.952734021054848
1785,0.4,1.0,1.0,1.5707963267948966,5.9,0.05,1.0,0.0,0.8761904761904762,0.34959349593495936,0.26666666666666666,-4.856232753306517,5.670234987106961,-4.231094085497073,4.634282935386695,16.562685139421358,26.968044282007313,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.968044282007313,26.968044282007313
1570,0.4,0.8,4.0,1.5707963267948966,5.9,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-2.569895143514218,3.4180603119178348,-1.944756475704776,2.3821082601975694,7.700351263771316,26.96853004837808,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.96853004837808,26.96853004837808
2078,0.4,1.0,8.0,0.0,6.3,0.2,0.5,0.0,1.0,0.3333333333333333,0.44761904761904764,-1.9424132680334127,2.207252842114728,-1.3172746002239701,1.1713007903944628,5.496984051987471,26.971867925818124,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.971867925818124,26.971867925818124
1893,0.4,1.0,2.0,1.5707963267948966,5.9,0.05,1.0,0.0,0.8761904761904762,0.3821138211382114,0.26666666666666666,-4.713147902418072,5.7686760029471795,-4.08800923460863,4.732723951226914,16.590933534641447,26.974472477870595,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.974472477870595,26.974472477870595
1487,0.4,0.8,2.0,2.356194490192345,5.9,0.05,0.5,0.0,0.9523809523809523,0.44715447154471544,0.3047619047619048,-4.324219798487839,5.593763823804855,-3.6990811306783966,4.557811772084588,13.767355001287864,26.978141171846737,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.978141171846737,26.978141171846737
1249,0.4,0.6,8.0,1.5707963267948966,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-1.7040950009613878,3.6563195961261012,-1.078956333151945,2.620367544405836,5.390087368360186,26.980570449603086,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.980570449603086,26.980570449603086
1276,0.4,0.6,8.0,2.356194490192345,5.9,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-3.606288046043983,5.578975256939859,-2.981149378234541,4.543023205219594,10.78457315219372,26.9861658446717,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.9861658446717,26.9861658446717
1809,0.4,1.0,1.0,1.5707963267948966,6.3,0.2,1.0,0.0,1.0,0.34959349593495936,0.5714285714285714,-1.6605521171368576,3.4950129821885834,-1.035413449327415,2.4590609304683184,5.434082619610818,26.988286819732995,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.988286819732995,26.988286819732995
2028,0.4,1.0,4.0,2.356194490192345,5.9,0.05,1.0,0.0,0.9619047619047619,0.3333333333333333,0.3142857142857143,-4.512697483535549,5.325947159082818,-3.8875588157261065,4.289995107362553,16.577997605066983,26.997557163924736,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,26.997557163924736,26.997557163924736
1403,0.4,0.8,1.0,2.356194490192345,6.3,0.2,0.5,0.0,1.0,0.3333333333333333,0.6,-1.5152675414138417,3.239564302035171,-0.8901288736043991,2.2036122503149054,4.3748332882687615,27.000539039574274,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.000539039574274,27.000539039574274
1499,0.4,0.8,2.0,2.356194490192345,6.1,0.1,0.5,0.0,1.0,0.4146341463414634,0.4,-1.0819786635835136,2.5573996367830274,-0.4568399957740712,1.5214475850627618,3.7196025758961917,27.004252067447535,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.004252067447535,27.004252067447535
2027,0.4,1.0,4.0,2.356194490192345,5.9,0.05,0.5,0.0,0.9142857142857143,0.3333333333333333,0.29523809523809524,-5.641882637368889,6.6032724067726125,-5.016743969559447,5.567320355052347,16.739905122897344,27.010126283849097,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.010126283849097,27.010126283849097
529,0.4,0.4,1.0,2.356194490192345,6.1,0.2,0.0,0.0,1.0,0.3333333333333333,0.6,-1.3827720006615944,2.9266147683192294,-0.7576333328521516,1.890662716598964,3.8481822905023235,27.015254274296588,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.015254274296588,27.015254274296588
1930,0.4,1.0,2.0,2.356194490192345,6.1,0.1,0.0,0.0,1.0,0.3333333333333333,0.4,-1.1372125917151312,2.1314579063335684,-0.5120739239056886,1.0955058546133027,3.0222187717651194,27.017805376816405,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.017805376816405,27.017805376816405
1680,0.4,0.8,8.0,1.5707963267948966,5.9,0.1,1.0,0.0,1.0,0.3333333333333333,0.4666666666666667,-4.805481890794359,5.67795814940402,-4.1803432229849165,4.642006097683756,16.4446578320858,27.01979531844699,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.01979531844699,27.01979531844699
1920,0.4,1.0,2.0,2.356194490192345,5.9,0.05,1.0,0.0,0.9142857142857143,0.3821138211382114,0.3142857142857143,-4.1788680609469715,5.250206471822765,-3.5537293931375284,4.214254420102499,16.569613326555043,27.02029020111872,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.02029020111872,27.02029020111872
1784,0.4,1.0,1.0,1.5707963267948966,5.9,0.05,0.5,0.0,0.8476190476190476,0.3333333333333333,0.22857142857142856,-4.9672700173392395,5.461030321270944,-4.342131349529796,4.42507826955068,16.550976883222976,27.027880969920396,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.027880969920396,27.027880969920396
1918,0.4,1.0,2.0,2.356194490192345,5.9,0.05,0.0,0.0,0.8,0.3333333333333333,0.2,-4.789857540415459,5.394501679874814,-4.1647188726060165,4.358549628154549,14.250920131380184,27.030655776045503,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.030655776045503,27.030655776045503
2016,0.4,1.0,4.0,1.5707963267948966,6.1,0.2,1.0,0.0,1.0,0.34146341463414637,0.5428571428571428,-3.1333927190649153,4.865684109036286,-2.508254051255473,3.829732057316019,12.156371925998513,27.030828911130293,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.030828911130293,27.030828911130293
1797,0.4,1.0,1.0,1.5707963267948966,6.1,0.1,1.0,0.0,1.0,0.34146341463414637,0.4,-1.4439142671606575,2.605721406368278,-0.8187755993512148,1.5697693546480134,4.643822220777355,27.03115642459636,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.03115642459636,27.03115642459636
1979,0.4,1.0,4.0,0.7853981633974483,5.9,0.2,0.5,0.0,1.0,0.3333333333333333,0.5333333333333333,-3.6306357052612377,4.6897346757731695,-3.005497037451794,3.653782624052904,16.23623185110736,27.060133398353997,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.060133398353997,27.060133398353997
1378,0.4,0.8,1.0,2.356194490192345,5.9,0.05,0.0,0.0,1.0,0.3333333333333333,0.2,-4.170355212044333,5.023868690407583,-3.54521654423489,3.9879166386873166,11.811534284080011,27.06031445711305,0.7970357455965303,33.56289025402462,2.102217055050133,31.28593012120719,27.06031445711305,27.06031445711305
