label,eta,mu_candidate,mu_full,chi2_candidate,chi2_full,abs_delta_mu_mumu,acceptance_mismatch
baseline_local_closures,2.6700000000000004,4.048115504654075,2.3187706699533273,43.82822328743316,5.275872149790536,1.7293448347007478,0.0
baseline_local_closures,2.765,4.048115498599281,2.3187706685427605,43.82822308701074,5.275872133590694,1.7293448300565206,0.0
baseline_local_closures,2.8600000000000003,4.048115492582371,2.318770667155682,43.82822288784232,5.275872117660608,1.7293448254266885,0.0
baseline_local_closures,2.955,4.048115486499493,2.318770665727306,43.82822268649029,5.275872101256231,1.7293448207721873,0.0
baseline_local_closures,3.0500000000000003,4.048115480453916,2.31877066432208,43.82822248637296,5.27587208511773,1.729344816131836,0.0
baseline_local_closures,3.145,4.048115474450873,2.318770662941594,43.828222287663586,5.275872069263349,1.7293448115092795,0.0
baseline_local_closures,3.24,4.048115468475486,2.318770661578554,43.82822208986964,5.275872053609336,1.7293448068969322,0.0
baseline_local_closures,3.3350000000000004,4.048115462441956,2.3187706601790308,43.82822189015109,5.275872037536327,1.7293448022629252,0.0
baseline_local_closures,3.43,4.048115456378795,2.3187706587654406,43.82822168945172,5.275872021301762,1.7293447976133547,0.0
baseline_local_closures,3.5250000000000004,4.048115450410428,2.318770657405126,43.828221491890154,5.275872005679049,1.729344793005302,0.0
baseline_local_closures,3.62,4.048115444385399,2.318770656009532,43.82822129245299,5.275871989651159,1.729344788375867,0.0
baseline_local_closures,3.715,4.048115438184933,2.318770654515399,43.82822108720862,5.275871972491592,1.729344783669534,0.0
baseline_local_closures,3.81,4.048115432225591,2.3187706531592545,43.82822088994578,5.275871956916769,1.729344779066336,0.0
baseline_local_closures,3.905,4.0481154262870644,2.318770651816402,43.828220693372,5.275871941494602,1.7293447744706625,0.0
baseline_local_closures,4.0,4.048115420239777,2.318770650410769,43.828220493198074,5.2758719253514235,1.7293447698290083,0.0
candidate_tail_beta1p2,0.2,2.360501151576811,2.318770705646786,5.766015388627373,5.275872559716833,0.04173044593002473,0.0
candidate_tail_beta1p2,0.295,2.3605011749033467,2.318770704210207,5.766015668691934,5.275872543218247,0.04173047069313984,0.0
candidate_tail_beta1p2,0.39,2.3605011983817756,2.318770703002571,5.7660159505801705,5.275872529348993,0.04173049537920459,0.0
candidate_tail_beta1p2,0.485,2.3605012220324673,2.318770702090063,5.766016234536644,5.275872518869173,0.041730519942404065,0.0
candidate_tail_beta1p2,0.5800000000000001,2.360501245033771,2.3187707005951284,5.766016510696399,5.275872501700394,0.041730544438642436,0.0
candidate_tail_beta1p2,0.675,2.3605012682145663,2.3187706992499137,5.766016789011189,5.275872486251097,0.04173056896465255,0.0
candidate_tail_beta1p2,0.77,2.36050129109539,2.3187706977199976,5.766017063724448,5.2758724686805705,0.041730593375392644,0.0
candidate_tail_beta1p2,0.865,2.3605013141400306,2.318770696300929,5.766017340404536,5.27587245238309,0.04173061783910148,0.0
candidate_tail_beta1p2,0.96,2.360501337694104,2.3187706951587996,5.766017623201019,5.275872439266149,0.04173064253530434,0.0
candidate_tail_beta1p2,1.055,2.3605013605816962,2.318770693561632,5.76601789799556,5.275872420923263,0.04173066702006434,0.0
candidate_tail_beta1p2,1.15,2.360501383612362,2.318770692159089,5.766018174507888,5.275872404815571,0.04173069145327313,0.0
candidate_tail_beta1p2,1.245,2.3605014067398233,2.3187706907168164,5.766018452182372,5.2758723882516,0.04173071602300693,0.0
candidate_tail_beta1p2,1.34,2.3605014302393372,2.3187706895662994,5.766018734323828,5.275872375038334,0.041730740673037836,0.0
candidate_tail_beta1p2,1.435,2.360501452991563,2.3187706879453756,5.766019007493151,5.275872356422617,0.04173076504618756,0.0
candidate_tail_beta1p2,1.53,2.3605014761004774,2.318770686526922,5.766019284944975,5.275872340132206,0.04173078957355525,0.0
candidate_tail_beta1p2,1.625,2.360501499517601,2.318770685342422,5.766019566097248,5.275872326528652,0.041730814175178654,0.0
candidate_tail_beta1p2,1.72,2.3605015225404062,2.318770683880256,5.766019842515242,5.275872309736211,0.04173083866015004,0.0
candidate_tail_beta1p2,1.815,2.3605015456270455,2.318770682466945,5.766020119699647,5.2758722935048485,0.04173086316010055,0.0
candidate_tail_beta1p2,1.91,2.3605015687832505,2.318770681086134,5.766020397719283,5.27587227764674,0.041730887697116525,0.0
candidate_tail_beta1p2,2.005,2.3605015919852157,2.3187706797449383,5.766020676288336,5.2758722622436,0.04173091224027736,0.0
candidate_tail_beta1p2,2.1,2.36050161507474,2.318770678332956,5.766020953507404,5.2758722460274985,0.04173093674178441,0.0
candidate_tail_beta1p2,2.1950000000000003,2.3605016382113266,2.3187706769573166,5.766021231291513,5.275872230228787,0.04173096125400999,0.0
candidate_tail_beta1p2,2.29,2.36050166122649,2.318770675474484,5.766021507617797,5.275872213198999,0.04173098575200607,0.0
candidate_tail_beta1p2,2.385,2.36050168445968,2.3187706741590324,5.766021786561765,5.275872198091518,0.04173101030064741,0.0
candidate_tail_beta1p2,2.4800000000000004,2.3605017075733903,2.318770672740227,5.766022064071241,5.275872181797056,0.04173103483316343,0.0
candidate_tail_beta1p2,2.575,2.360501730746895,2.318770671394753,5.766022342298632,5.275872166344781,0.041731059352142275,0.0
candidate_tail_beta1p2,2.6700000000000004,2.360501753813253,2.3187706699533273,5.766022619239592,5.275872149790536,0.04173108385992563,0.0
candidate_tail_beta1p2,2.765,2.360501776918563,2.3187706685427605,5.766022896648232,5.275872133590694,0.04173110837580252,0.0
candidate_tail_beta1p2,2.8600000000000003,2.360501800069485,2.318770667155682,5.766023174604507,5.275872117660608,0.04173113291380304,0.0
candidate_tail_beta1p2,2.955,2.3605018231339616,2.318770665727306,5.766023451522901,5.275872101256231,0.04173115740665567,0.0
candidate_tail_beta1p2,3.0500000000000003,2.3605018462437584,2.31877066432208,5.766023728985429,5.27587208511773,0.04173118192167857,0.0
candidate_tail_beta1p2,3.145,2.360501869385138,2.318770662941594,5.766024006827154,5.275872069263349,0.041731206443544,0.0
candidate_tail_beta1p2,3.24,2.3605018925643577,2.318770661578554,5.766024285123206,5.275872053609336,0.04173123098580378,0.0
candidate_tail_beta1p2,3.3350000000000004,2.3605019156656715,2.3187706601790308,5.766024562483905,5.275872037536327,0.041731255486640695,0.0
candidate_tail_beta1p2,3.43,2.360501938788802,2.3187706587654406,5.766024840106548,5.275872021301762,0.04173128002336135,0.0
candidate_tail_beta1p2,3.5250000000000004,2.3605019619551046,2.318770657405126,5.766025118247534,5.275872005679049,0.04173130454997853,0.0
candidate_tail_beta1p2,3.62,2.360501985050007,2.318770656009532,5.766025395531275,5.275871989651159,0.041731329040475273,0.0
candidate_tail_beta1p2,3.715,2.3605020080651964,2.318770654515399,5.766025671857967,5.275871972491592,0.0417313535497974,0.0
candidate_tail_beta1p2,3.81,2.3605020312236933,2.3187706531592545,5.766025949905254,5.275871956916769,0.04173137806443883,0.0
candidate_tail_beta1p2,3.905,2.360502054412753,2.318770651816402,5.766026228319492,5.275871941494602,0.041731402596350886,0.0
candidate_tail_beta1p2,4.0,2.3605020775298384,2.318770650410769,5.7660265058696,5.2758719253514235,0.04173142711906941,0.0
