channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,1.2953474011885906e-06,1.295347401230645e-06,0.0844928827078391,20.755589478137157,23.816814762136083,4.357609549043335,7.823425359948532,0.38333333333333336,0.3531746031746032,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,7.308936995055573e-08,7.308936995055573e-08,0.052418877218622185,20.626377368641954,77.6428139621469,6.231288928555545,16.389432642890103,0.38333333333333336,0.36904761904761907,0.35,1.4,0.4,0.06904761904761905,0.14285714285714285,0.001560825782268528,9.423728813559322,0.39,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.1474440067198303e-05,1.1474440083890823e-05,0.02784517796024959,15.115377335970022,15.848046529151153,3.9800868749556035,5.933163648649079,0.38333333333333336,0.3682539682539683,0.36666666666666664,nan,nan,nan,nan,nan,nan,nan,
