summary_type,family,mean_anchor_l1,mean_affine_l1,mean_hotspot_anchor_l1,mean_hotspot_affine_l1,max_anchor_l1,max_affine_l1,max_hotspot_anchor_l1,witness,uniform_anchor_l1,prolate_anchor_l1,hybrid_anchor_l1,hybrid_over_uniform_ratio,hybrid_over_prolate_ratio,best_family_by_anchor
family_score,uniform_family,15.292416315276155,22.169545794436328,0.8582201052130819,1.8457283228343933,25.019149277609298,28.591197142018625,2.3365110838617005,,,,,,,
family_score,prolate_family,16.508374314401173,15.491082056044112,0.7577941468927217,1.7420931840343203,30.462040693700178,20.916252724446107,2.092586559797684,,,,,,,
family_score,hybrid_family,13.438662696358845,15.650739914815729,0.7274072536413517,1.248050373234967,24.536123238777652,20.916252724446107,2.092586559797684,,,,,,,
witness_compare,,,,,,,,,Gamma_ref,18.183194221530858,30.462040693700178,18.183194221530858,1.0,0.5969132010676916,uniform_family
witness_compare,,,,,,,,,chi_LR,25.019149277609298,24.536123238777652,24.536123238777652,0.9806937464790648,1.0,prolate_family
witness_compare,,,,,,,,,g2_raw,3.9088416039577636,1.0551499765436603,1.0551499765436603,0.2699393025993441,1.0,prolate_family
witness_compare,,,,,,,,,g3_raw,14.058480158006702,9.980183348583209,9.980183348583209,0.7099048571690171,1.0,prolate_family
