combo_id,kernel,mode,omega,m,phase,D21_complement,D21_guard,D60_hotspot,parent_D21_complement,parent_D21_guard,parent_D60_hotspot,beats_parent_reviewer,beats_parent_all_three,joint_objective
49,sinx2_cosy2,partial_two_lobe,1.0,12.0,0.4353981633974483,1.8717873204862445,17.746173729724585,19.224661446327243,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,38.84262249653807
73,sinx2_cosy2,pointamp_two_lobe,1.0,12.0,0.4353981633974483,1.8717873204862445,17.746173729724582,19.224661446327257,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,38.84262249653808
52,sinx2_cosy2,partial_two_lobe,1.0,14.0,0.4353981633974483,1.404220251624176,17.477452635003385,20.286391118595372,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.16806400522293
76,sinx2_cosy2,pointamp_two_lobe,1.0,14.0,0.4353981633974483,1.404220251624176,17.47745263500337,20.286391118595386,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.16806400522293
50,sinx2_cosy2,partial_two_lobe,1.0,12.0,0.5853981633974483,2.0029171041969565,16.94444966829462,20.240354157914684,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.18772093040626
74,sinx2_cosy2,pointamp_two_lobe,1.0,12.0,0.5853981633974483,2.002917104196956,16.94444966829462,20.2403541579147,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.18772093040627
82,sinx2_cosy2,pointamp_two_lobe,1.2,14.0,0.4353981633974483,1.514180189947544,23.062699798750714,14.757182483528714,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.334062472226975
58,sinx2_cosy2,partial_two_lobe,1.2,14.0,0.4353981633974483,1.5141801899475444,23.062699798750728,14.757182483528743,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.33406247222702
88,sinx2_cosy2,pointamp_two_lobe,1.3,14.0,0.4353981633974483,1.5670098766972174,25.57306209118236,13.824402467924855,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,40.96447443580444
64,sinx2_cosy2,partial_two_lobe,1.3,14.0,0.4353981633974483,1.5670098766972178,25.57306209118236,13.824402467924864,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,40.96447443580445
70,sinx2_cosy2,partial_two_lobe,1.4,14.0,0.4353981633974483,1.6184559879930305,27.912255847197923,12.958252210436346,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,42.4889640456273
94,sinx2_cosy2,pointamp_two_lobe,1.4,14.0,0.4353981633974483,1.6184559879930305,27.91225584719792,12.95825221043638,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,42.48896404562733
55,sinx2_cosy2,partial_two_lobe,1.2,12.0,0.4353981633974483,2.033798418717902,23.342512102931632,17.946115568822037,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,43.32242609047157
79,sinx2_cosy2,pointamp_two_lobe,1.2,12.0,0.4353981633974483,2.033798418717902,23.342512102931625,17.946115568822062,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,43.32242609047159
56,sinx2_cosy2,partial_two_lobe,1.2,12.0,0.5853981633974483,2.1746466681120893,22.50664932762685,19.14984419066418,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,43.83114018640312
80,sinx2_cosy2,pointamp_two_lobe,1.2,12.0,0.5853981633974483,2.1746466681120893,22.506649327626853,19.14984419066419,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,43.83114018640313
85,sinx2_cosy2,pointamp_two_lobe,1.3,12.0,0.4353981633974483,2.108772947783376,25.85543357555463,17.31330175639084,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,45.27750827972885
61,sinx2_cosy2,partial_two_lobe,1.3,12.0,0.4353981633974483,2.1087729477833763,25.85543357555464,17.313301756390842,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,45.27750827972886
62,sinx2_cosy2,partial_two_lobe,1.3,12.0,0.5853981633974483,2.2531345412343735,25.011396169617434,18.60923686960724,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,45.873767580459045
86,sinx2_cosy2,pointamp_two_lobe,1.3,12.0,0.5853981633974483,2.2531345412343735,25.011396169617424,18.609236869607265,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,45.87376758045906
67,sinx2_cosy2,partial_two_lobe,1.4,12.0,0.4353981633974483,2.179994021916753,28.1955238089557,16.6847553325132,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,47.06027316338565
91,sinx2_cosy2,pointamp_two_lobe,1.4,12.0,0.4353981633974483,2.179994021916753,28.1955238089557,16.6847553325132,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,47.06027316338565
68,sinx2_cosy2,partial_two_lobe,1.4,12.0,0.5853981633974483,2.327081908634373,27.348274722530522,18.071704503013834,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,47.74706113417872
92,sinx2_cosy2,pointamp_two_lobe,1.4,12.0,0.5853981633974483,2.327081908634373,27.34827472253052,18.07170450301385,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,47.747061134178736
53,sinx2_cosy2,partial_two_lobe,1.0,14.0,0.5853981633974483,2.3150111347257716,15.465671869121397,31.64380860894455,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,49.42449161279172
