D,eta,mu_release,mu_direct,chi2_release,chi2_direct,accept_release,accept_direct,acceptance_flip,crossing_type,s_cross,log_y_cross,y2_cross,y2_cross_over_release,amp_cross,amp_cross_over_release,direct_s_minus_s_cross,mu_boundary,mu_cross_formula_validation,abs_mu_cross_validation_error,a_den,b_den
9.6,2.8600000000000003,0.9999999987043342,0.8200426695828194,1.0000000064783285,2.1021906569038924,True,True,False,none,,,,,,,,,,,0.936779995,0.06322000465596041
9.6,3.0500000000000003,0.9999999963696509,0.8200426676806323,1.000000018151745,2.1021906706937337,True,True,False,none,,,,,,,,,,,0.936779995,0.06322000488197357
9.6,3.24,0.999999996782424,0.8200426679937926,1.0000000160878795,2.102190668423489,True,True,False,none,,,,,,,,,,,0.936779995,0.0632200046950765
9.6,3.43,0.9999999979727465,0.8200426689835372,1.000000010136267,2.102190661248368,True,True,False,none,,,,,,,,,,,0.936779995,0.06322000470634262
9.6,3.62,0.9999999965620613,0.8200426678157594,1.0000000171896928,2.102190669714134,True,True,False,none,,,,,,,,,,,0.936779995,0.06322000472598045
9.6,3.81,0.9999999965813634,0.8200426678345653,1.0000000170931824,2.102190669577802,True,True,False,none,,,,,,,,,,,0.936779995,0.06322000474365966
9.6,4.0,0.9999999954850552,0.820042666927148,1.0000000225747232,2.1021906761560927,True,True,False,none,,,,,,,,,,,0.936779995,0.06322000475965936
10.4,0.2,0.4950631213671748,0.40254346023754084,5.1181922144357515,6.218247179468111,False,False,False,none,,,,,,,,,,,0.936779995,0.038119899440782784
10.4,0.39,0.49506312183126966,0.4025434605012522,5.118192209186046,6.218247176180103,False,False,False,none,,,,,,,,,,,0.936779995,0.038119896411035165
10.4,0.5800000000000001,0.4950631234831986,0.40254346180963163,5.118192190499902,6.2182471598669595,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989536629469
10.4,0.77,0.49506313087462056,0.40254346769535193,5.118192106890274,6.218247086482584,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989152106583
10.4,0.96,0.4950631462619194,0.40254348026475484,5.1181919328336,6.218246929764671,False,False,False,none,,,,,,,,,,,0.936779995,0.038119891857674455
10.4,1.15,0.4950631430585386,0.4025434776592287,5.118191969069317,6.218246962250909,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989208305628
10.4,1.34,0.49506314070721597,0.4025434757465886,5.118191995666799,6.218246986098099,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989224452384
10.4,1.53,0.4950631384269207,0.4025434738903873,5.118192021460839,6.218247009241602,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989236588832
10.4,1.72,0.49506313715072575,0.4025434728525525,5.118192035896787,6.218247022181539,False,False,False,none,,,,,,,,,,,0.936779995,0.038119892460439744
10.4,1.91,0.49506314467353507,0.4025434789943281,5.118191950800944,6.218246945604612,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989253617969
10.4,2.1,0.4950631430270487,0.40254347765308685,5.118191969425521,6.218246962327485,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989259821446
10.4,2.29,0.49506314357917575,0.4025434780632825,5.1181919631800215,6.218246957213082,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989153494333
10.4,2.4800000000000004,0.4950631422688155,0.40254347699888404,5.118191978002437,6.2182469704842225,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989166418041
10.4,2.6700000000000004,0.4950631472860923,0.4025434810973818,5.118191921248454,6.218246919383304,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989177502406
10.4,2.8600000000000003,0.4950631456556934,0.4025434797705624,5.1181919396910525,6.218246935926365,False,False,False,none,,,,,,,,,,,0.936779995,0.038119891871140385
10.4,3.0500000000000003,0.49506314446080163,0.4025434787986788,5.118191953207323,6.218246948044009,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989195528155
10.4,3.24,0.49506314342947705,0.4025434779598978,5.118191964873368,6.218246958502103,False,False,False,none,,,,,,,,,,,0.936779995,0.038119892029554306
10.4,3.43,0.49506314876297075,0.402543482286482,5.118191904542432,6.218246904557359,False,False,False,none,,,,,,,,,,,0.936779995,0.038119891351173586
10.4,3.62,0.49506314737643575,0.4025434811587433,5.118191920226514,6.218246918618237,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989144935704
10.4,3.81,0.49506314635400456,0.4025434803277555,5.1181919317919595,6.218246928979166,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989153774797
10.4,4.0,0.4950631454097312,0.40254347956022885,5.118191942473306,6.2182469385488455,False,False,False,none,,,,,,,,,,,0.936779995,0.03811989161774173
11.2,0.2,0.15199456490102203,0.12321062075303416,9.734484787728679,10.188694493486574,False,False,False,none,,,,,,,,,,,0.936779995,0.018052980265289908
11.2,0.39,0.15199450061660388,0.12321056862126398,9.734485790569998,10.188695325502723,False,False,False,none,,,,,,,,,,,0.936779995,0.018052981938554515
11.2,0.5800000000000001,0.15199453825810225,0.12321059915236138,9.734485203360043,10.18869483823045,False,False,False,none,,,,,,,,,,,0.936779995,0.018052982515536543
11.2,0.77,0.15199456705601105,0.12321062247321116,9.734484754110705,10.188694466032777,False,False,False,none,,,,,,,,,,,0.936779995,0.01805297249823061
11.2,0.96,0.15199457664787314,0.12321063026055169,9.734484604477007,10.188694341747857,False,False,False,none,,,,,,,,,,,0.936779995,0.018052974715221316
11.2,1.15,0.15199458307059566,0.12321063547496411,9.7344845042821,10.188694258526532,False,False,False,none,,,,,,,,,,,0.936779995,0.01805297619964117
11.2,1.34,0.15199459338403615,0.12321064382236914,9.734484343391731,10.188694125303053,False,False,False,none,,,,,,,,,,,0.936779995,0.018052971338966425
11.2,1.53,0.1519945744396832,0.12321062846305672,9.734484638924922,10.188694370435638,False,False,False,none,,,,,,,,,,,0.936779995,0.018052972873982314
11.2,1.72,0.15199456013191961,0.12321061686356384,9.734484862127001,10.188694555562003,False,False,False,none,,,,,,,,,,,0.936779995,0.018052974219193562
11.2,1.91,0.1519945656417441,0.12321062133564749,9.734484776173366,10.188694484188145,False,False,False,none,,,,,,,,,,,0.936779995,0.01805297516229734
11.2,2.1,0.15199457007855569,0.12321062493685973,9.734484706958806,10.188694426713274,False,False,False,none,,,,,,,,,,,0.936779995,0.018052975934744232
11.2,2.29,0.15199457719143636,0.12321063069570762,9.734484595997383,10.188694334802825,False,False,False,none,,,,,,,,,,,0.936779995,0.01805297311248473
11.2,2.4800000000000004,0.15199458012791103,0.12321063308021281,9.734484550188178,10.188694296746442,False,False,False,none,,,,,,,,,,,0.936779995,0.01805297392361488
11.2,2.6700000000000004,0.15199456965463726,0.12321062458836368,9.73448471357196,10.188694432275224,False,False,False,none,,,,,,,,,,,0.936779995,0.018052974619304503
11.2,2.8600000000000003,0.15199457590179938,0.12321062964738373,9.734484616115807,10.188694351533936,False,False,False,none,,,,,,,,,,,0.936779995,0.018052972446912785
11.2,3.0500000000000003,0.15199457782640616,0.1232106312108243,9.734484586091808,10.188694326581633,False,False,False,none,,,,,,,,,,,0.936779995,0.018052973147916505
11.2,3.24,0.1519945676696714,0.12321062298442499,9.73448474453756,10.188694457873872,False,False,False,none,,,,,,,,,,,0.936779995,0.018052976296084388
11.2,3.43,0.15199457303527444,0.12321062732941225,9.73448466083379,10.188694388528456,False,False,False,none,,,,,,,,,,,0.936779995,0.01805297439181934
11.2,3.62,0.15199457476309217,0.12321062873249197,9.734484633879715,10.188694366135488,False,False,False,none,,,,,,,,,,,0.936779995,0.018052974880363316
11.2,3.81,0.1519945705703201,0.12321062532610888,9.734484699287247,10.18869442050091,False,False,False,none,,,,,,,,,,,0.936779995,0.01805297323662617
11.2,4.0,0.15199457229097882,0.1232106267234124,9.734484672444855,10.188694398200132,False,False,False,none,,,,,,,,,,,0.936779995,0.018052973733630146
12.0,0.2,0.0381623276974709,0.030925226412186358,11.591261535639813,11.714785847965764,False,False,False,none,,,,,,,,,,,0.936779995,0.026758719357295915
12.0,0.39,0.038162259844822445,0.030925171402382916,11.591262690693506,11.714786789372464,False,False,False,none,,,,,,,,,,,0.936779995,0.02675865656547944
12.0,0.5800000000000001,0.03816231668207654,0.030925217464382915,11.59126172315455,11.71478600109342,False,False,False,none,,,,,,,,,,,0.936779995,0.026758631705452895
12.0,0.77,0.03816226623305893,0.030925176593981325,11.591262581946735,11.71478670052638,False,False,False,none,,,,,,,,,,,0.936779995,0.026758718265731903
12.0,0.96,0.0381622992914469,0.03092520338227117,11.591262019194739,11.71478624208672,False,False,False,none,,,,,,,,,,,0.936779995,0.026758691034558225
12.0,1.15,0.038162278626129795,0.030925186628954677,11.591262370979841,11.714786528793514,False,False,False,none,,,,,,,,,,,0.936779995,0.02675867441934106
12.0,1.34,0.03816230257902344,0.030925206040208063,11.59126196323042,11.71478619660029,False,False,False,none,,,,,,,,,,,0.936779995,0.026758661127494303
12.0,1.53,0.038162277176921326,0.030925185460309656,11.591262395649677,11.714786548793045,False,False,False,none,,,,,,,,,,,0.936779995,0.026758701036803674
12.0,1.72,0.038162266092720554,0.03092517647339605,11.59126258433571,11.71478670259001,False,False,False,none,,,,,,,,,,,0.936779995,0.026758687741223645
12.0,1.91,0.03816225695274257,0.030925169063119227,11.591262739925297,11.714786829405304,False,False,False,none,,,,,,,,,,,0.936779995,0.026758678064905637
12.0,2.1,0.038162272912312216,0.03092518199665018,11.591262468245997,11.714786608068154,False,False,False,none,,,,,,,,,,,0.936779995,0.0267586692536014
12.0,2.29,0.03816225958095114,0.03092517119717605,11.591262695185375,11.714786792884256,False,False,False,none,,,,,,,,,,,0.936779995,0.026758695243683083
12.0,2.4800000000000004,0.03816227873062438,0.030925186709619395,11.591262369201033,11.714786527413063,False,False,False,none,,,,,,,,,,,0.936779995,0.02675865643154342
12.0,2.6700000000000004,0.03816226687640852,0.030925177106772516,11.59126257099501,11.714786691750762,False,False,False,none,,,,,,,,,,,0.936779995,0.026758679635083722
12.0,2.8600000000000003,0.03816227793571069,0.030925186069053815,11.591262382732825,11.714786538375341,False,False,False,none,,,,,,,,,,,0.936779995,0.026758673060931295
12.0,3.0500000000000003,0.038162266728395414,0.030925176989651196,11.591262573514634,11.714786693755109,False,False,False,none,,,,,,,,,,,0.936779995,0.026758692337618555
12.0,3.24,0.03816228188190952,0.03092518926521683,11.591262315556794,11.714786483678012,False,False,False,none,,,,,,,,,,,0.936779995,0.02675866279997649
12.0,3.43,0.038162271697431666,0.030925181014490377,11.591262488926871,11.714786624876284,False,False,False,none,,,,,,,,,,,0.936779995,0.026758680509439445
12.0,3.62,0.03816228092763185,0.030925188494552076,11.591262331801437,11.714786496866733,False,False,False,none,,,,,,,,,,,0.936779995,0.026758675269603675
12.0,3.81,0.03816227180651741,0.030925181105164876,11.591262487069908,11.714786623324532,False,False,False,none,,,,,,,,,,,0.936779995,0.02675869059092899
12.0,4.0,0.03816228309876958,0.03092519025238738,11.591262294842222,11.714786466784131,False,False,False,none,,,,,,,,,,,0.936779995,0.02675866674840572
12.8,0.2,0.0023614708275849832,0.0019133368486722478,12.208709113920197,12.216539485510083,False,False,False,none,,,,,,,,,,,0.936779995,0.077063007009179
12.8,0.39,0.0023613959137479663,0.0019132761535796637,12.208710422701042,12.216540546222605,False,False,False,none,,,,,,,,,,,0.936779995,0.07706827362092541
12.8,0.5800000000000001,0.0023614188389863597,0.001913294726619383,12.208710022186066,12.216540221638601,False,False,False,none,,,,,,,,,,,0.936779995,0.07706554428457942
12.8,0.77,0.0023614247094516008,0.001913299483484927,12.208709919626209,12.216540138507218,False,False,False,none,,,,,,,,,,,0.936779995,0.07706585724299501
12.8,0.96,0.0023614328681600097,0.001913306093147711,12.20870977708964,12.2165400229962,False,False,False,none,,,,,,,,,,,0.936779995,0.07706468653350054
12.8,1.15,0.0023613972093120363,0.0019132772015396926,12.208710400066913,12.216540527908363,False,False,False,none,,,,,,,,,,,0.936779995,0.07706619511182632
12.8,1.34,0.0023614037282157704,0.0019132824836150472,12.208710286178517,12.216540435598372,False,False,False,none,,,,,,,,,,,0.936779995,0.07706628266448824
12.8,1.53,0.002361411379451235,0.0019132886824220453,12.208710152507745,12.2165403272675,False,False,False,none,,,,,,,,,,,0.936779995,0.07706549526591723
12.8,1.72,0.0023614148968366965,0.0019132915325399808,12.208710091057323,12.216540277458602,False,False,False,none,,,,,,,,,,,0.936779995,0.07706564078419405
12.8,1.91,0.0023614074231625283,0.001913285477039808,12.208710221626015,12.21654038328503,False,False,False,none,,,,,,,,,,,0.936779995,0.07706577070964594
12.8,2.1,0.002361410658871736,0.0019132880988830783,12.208710165096617,12.216540337465478,False,False,False,none,,,,,,,,,,,0.936779995,0.07706586497511914
12.8,2.29,0.0023614133143692703,0.0019132902505912188,12.208710118703793,12.216540299862046,False,False,False,none,,,,,,,,,,,0.936779995,0.07706594359816586
12.8,2.4800000000000004,0.0023614173429092086,0.0019132935143575736,12.208710048323258,12.21654024282419,False,False,False,none,,,,,,,,,,,0.936779995,0.07706548380183068
12.8,2.6700000000000004,0.0023614102063553525,0.0019132877324092926,12.208710173002293,12.216540343870003,False,False,False,none,,,,,,,,,,,0.936779995,0.0770660768318128
12.8,2.8600000000000003,0.0023614139061123923,0.0019132907298211508,12.208710108365755,12.216540291486984,False,False,False,none,,,,,,,,,,,0.936779995,0.07706566927491373
12.8,3.0500000000000003,0.0023614156976287733,0.0019132921814744598,12.2087100770671,12.216540266117768,False,False,False,none,,,,,,,,,,,0.936779995,0.07706574049786638
12.8,3.24,0.0023614114443200147,0.0019132887352467666,12.208710151374456,12.216540326344331,False,False,False,none,,,,,,,,,,,0.936779995,0.07706580336750635
12.8,3.43,0.0023614144605886766,0.0019132911789271016,12.20871009867879,12.21654028363837,False,False,False,none,,,,,,,,,,,0.936779995,0.07706547868816685
12.8,3.62,0.0023614093482500456,0.0019132870369841497,12.208710187993809,12.216540356023309,False,False,False,none,,,,,,,,,,,0.936779995,0.07706591635652153
12.8,3.81,0.0023614121422723565,0.0019132893006103206,12.208710139180893,12.21654031646399,False,False,False,none,,,,,,,,,,,0.936779995,0.07706561842459173
12.8,4.0,0.002361413616859699,0.0019132904954565955,12.208710113419139,12.216540295582757,False,False,False,none,,,,,,,,,,,0.936779995,0.0770656751474668
13.6,0.2,0.00017788821879324572,0.00014412651595176247,12.246887153947478,12.247477915798667,False,False,False,none,,,,,,,,,,,0.936779995,0.19448521148544834
13.6,0.39,0.00017790123960049914,0.00014413706536905337,12.246886926112307,12.247477731202876,False,False,False,none,,,,,,,,,,,0.936779995,0.1944403294141568
13.6,0.5800000000000001,0.0001779207979586115,0.00014415291174234383,12.246886583884535,12.247477453919894,False,False,False,none,,,,,,,,,,,0.936779995,0.19442485551585317
13.6,0.77,0.0001779199072693494,0.00014415219005560156,12.246886599469617,12.24747746654811,False,False,False,none,,,,,,,,,,,0.936779995,0.19441701861291474
13.6,0.96,0.00017790546226301342,0.00014414048668817485,12.246886852225103,12.247477671335954,False,False,False,none,,,,,,,,,,,0.936779995,0.19445272624725776
13.6,1.15,0.0001779074434574298,0.0001441420918309689,12.24688681755861,12.24747764324885,False,False,False,none,,,,,,,,,,,0.936779995,0.19444287324784748
13.6,1.34,0.0001779149917968805,0.00014414820756423178,12.246886685479454,12.247477536234536,False,False,False,none,,,,,,,,,,,0.936779995,0.19443581470105126
13.6,1.53,0.0001779149860174384,0.00014414820285582508,12.24688668558058,12.247477536316921,False,False,False,none,,,,,,,,,,,0.936779995,0.19443050943380785
13.6,1.72,0.00017791389801511981,0.0001441473213758968,12.246886704618202,12.247477551741232,False,False,False,none,,,,,,,,,,,0.936779995,0.19443757578613413
13.6,1.91,0.0001779084343979564,0.000144142894707033,12.246886800219352,12.24747762919996,False,False,False,none,,,,,,,,,,,0.936779995,0.19444339266792263
13.6,2.1,0.0001779131852523453,0.00014414674389193267,12.246886717089964,12.247477561846164,False,False,False,none,,,,,,,,,,,0.936779995,0.19443884161316669
13.6,2.29,0.00017791353939069569,0.00014414703080118044,12.246886710893332,12.247477556825766,False,False,False,none,,,,,,,,,,,0.936779995,0.19443504583947202
13.6,2.4800000000000004,0.00017791362675623779,0.00014414710157029003,12.246886709364627,12.24747755558744,False,False,False,none,,,,,,,,,,,0.936779995,0.19443183173572384
13.6,2.6700000000000004,0.00017791215329835447,0.0001441459078119692,12.246886735146864,12.247477576476054,False,False,False,none,,,,,,,,,,,0.936779995,0.19444361638752172
13.6,2.8600000000000003,0.00017791233878792928,0.00014414605808181594,12.246886731901212,12.247477573846604,False,False,False,none,,,,,,,,,,,0.936779995,0.19444025983007823
13.6,3.0500000000000003,0.00017791264091447236,0.00014414630285456155,12.246886726614667,12.247477569563518,False,False,False,none,,,,,,,,,,,0.936779995,0.19443732151519827
13.6,3.24,0.00017791292313727025,0.00014414653150269868,12.246886721676399,12.247477565562594,False,False,False,none,,,,,,,,,,,0.936779995,0.1944347278551356
13.6,3.43,0.0001779154452104585,0.00014414857490958305,12.246886677545726,12.247477529806652,False,False,False,none,,,,,,,,,,,0.936779995,0.1944324215685889
13.6,3.62,0.0001779119655282392,0.00014414575566572643,12.246886738432424,12.247477579138339,False,False,False,none,,,,,,,,,,,0.936779995,0.1944410825564952
13.6,3.81,0.00017791211413098693,0.00014414587605405141,12.246886735832208,12.247477577031761,False,False,False,none,,,,,,,,,,,0.936779995,0.19443868932142053
13.6,4.0,0.00017791236775448736,0.00014414608153272997,12.246886731394358,12.247477573436255,False,False,False,none,,,,,,,,,,,0.936779995,0.19443652346949566
14.4,0.2,4.38804949276768e-05,3.555215722875394e-05,12.249232103373124,12.249377845148217,False,False,False,none,,,,,,,,,,,0.936779995,0.163263035095829
14.4,0.39,4.388865301973815e-05,3.555876691906743e-05,12.249231960610992,12.249377729481578,False,False,False,none,,,,,,,,,,,0.936779995,0.16313348568020902
14.4,0.5800000000000001,4.3864849650221055e-05,3.553948133856342e-05,12.2492323771569,12.249378066970666,False,False,False,none,,,,,,,,,,,0.936779995,0.16324646185858094
14.4,0.77,4.387274034038215e-05,3.5545874398618486e-05,12.249232239074148,12.249377955094953,False,False,False,none,,,,,,,,,,,0.936779995,0.16318493670234285
14.4,0.96,4.387751369453848e-05,3.5549741784012085e-05,12.249232155543067,12.249377887417426,False,False,False,none,,,,,,,,,,,0.936779995,0.16314777239734132
14.4,1.15,4.387733824843768e-05,3.554959965283576e-05,12.24923215861328,12.249377889904661,False,False,False,none,,,,,,,,,,,0.936779995,0.16320238537965337
14.4,1.34,4.388010626682959e-05,3.555184230713704e-05,12.249232110174477,12.249377850659204,False,False,False,none,,,,,,,,,,,0.936779995,0.16317328478896853
14.4,1.53,4.388218367425226e-05,3.555352542697359e-05,12.249232073820984,12.249377821205357,False,False,False,none,,,,,,,,,,,0.936779995,0.163151413788772
14.4,1.72,4.388155334759185e-05,3.555301474372348e-05,12.249232084851355,12.249377830142086,False,False,False,none,,,,,,,,,,,0.936779995,0.16318752473993478
14.4,1.91,4.3884855709193786e-05,3.5555690314336226e-05,12.24923202706184,12.249377783320789,False,False,False,none,,,,,,,,,,,0.936779995,0.16312013802058736
14.4,2.1,4.388594192858657e-05,3.555657037165061e-05,12.249232008053598,12.24937776792018,False,False,False,none,,,,,,,,,,,0.936779995,0.16310901562387092
14.4,2.29,4.38851211677355e-05,3.555590539600712e-05,12.249232022416463,12.249377779556959,False,False,False,none,,,,,,,,,,,0.936779995,0.16313964824911376
14.4,2.4800000000000004,4.388605141676058e-05,3.55566590853795e-05,12.249232006137614,12.24937776636773,False,False,False,none,,,,,,,,,,,0.936779995,0.16312873474966838
14.4,2.6700000000000004,4.388681883163355e-05,3.555728084613372e-05,12.249231992708273,12.249377755487192,False,False,False,none,,,,,,,,,,,0.936779995,0.16311937464314535
14.4,2.8600000000000003,4.388610511796693e-05,3.555670259866514e-05,12.249232005197872,12.249377765606265,False,False,False,none,,,,,,,,,,,0.936779995,0.16314321499877055
14.4,3.0500000000000003,4.3886773584524075e-05,3.555724419105683e-05,12.249231993500073,12.24937775612864,False,False,False,none,,,,,,,,,,,0.936779995,0.1631341186267974
14.4,3.24,4.388386466592955e-05,3.555488736768516e-05,12.249232044404554,12.249377797372,False,False,False,none,,,,,,,,,,,0.936779995,0.16312608925279148
14.4,3.43,4.388343176464683e-05,3.555453663458829e-05,12.249232051980087,12.249377803509672,False,False,False,none,,,,,,,,,,,0.936779995,0.16314559639952983
14.4,3.62,4.3884136617236196e-05,3.555510770752015e-05,12.249232039645555,12.24937779351615,False,False,False,none,,,,,,,,,,,0.936779995,0.16313780718725654
14.4,3.81,4.3884789908024714e-05,3.5555637005042445e-05,12.249232028213324,12.249377784253678,False,False,False,none,,,,,,,,,,,0.936779995,0.1631307949653525
14.4,4.0,4.388437598857142e-05,3.5555301650233506e-05,12.249232035456687,12.249377790122239,False,False,False,none,,,,,,,,,,,0.936779995,0.16314729914789564
15.2,0.2,1.207381147064653e-05,9.78223946132526e-06,12.249788709210367,12.2498288114075,False,False,False,none,,,,,,,,,,,0.936779995,0.04978167618856753
15.2,0.39,1.2097332437890993e-05,9.801296216091372e-06,12.249788297596995,12.24982847791662,False,False,False,none,,,,,,,,,,,0.936779995,0.04942851349898019
15.2,0.5800000000000001,1.2107313353655294e-05,9.809382783148224e-06,12.249788122932477,12.249828336402691,False,False,False,none,,,,,,,,,,,0.936779995,0.04930728715848869
15.2,0.77,1.2110958687112602e-05,9.81233624255954e-06,12.249788059139696,12.249828284717514,False,False,False,none,,,,,,,,,,,0.936779995,0.04924599477140915
15.2,0.96,1.2113160887139434e-05,9.81412047120997e-06,12.249788020601526,12.249828253493733,False,False,False,none,,,,,,,,,,,0.936779995,0.04920899908124308
15.2,1.15,1.2111396378236875e-05,9.812690862878419e-06,12.249788051480165,12.249828278511702,False,False,False,none,,,,,,,,,,,0.936779995,0.04931577865782954
15.2,1.34,1.21129116878986e-05,9.813918570777787e-06,12.249788024962475,12.249828257026968,False,False,False,none,,,,,,,,,,,0.936779995,0.04927935922345845
15.2,1.53,1.2114760444361582e-05,9.815416438543051e-06,12.249787992609516,12.249828230814462,False,False,False,none,,,,,,,,,,,0.936779995,0.049251997910936665
15.2,1.72,1.211556943904153e-05,9.816071888131928e-06,12.249787978452233,12.249828219344176,False,False,False,none,,,,,,,,,,,0.936779995,0.049230689133309385
15.2,1.91,1.211621748506781e-05,9.816596936703995e-06,12.249787967111525,12.249828210155892,False,False,False,none,,,,,,,,,,,0.936779995,0.04921362459475261
15.2,2.1,1.2117265494006092e-05,9.81744603657263e-06,12.249787948771527,12.249828195296747,False,False,False,none,,,,,,,,,,,0.936779995,0.04919965110280009
15.2,2.29,1.2123073277340837e-05,9.822151522381412e-06,12.249787847136203,12.249828112951322,False,False,False,none,,,,,,,,,,,0.936779995,0.04925401536210873
15.2,2.4800000000000004,1.2122997471894612e-05,9.822090104229635e-06,12.249787848462784,12.249828114026135,False,False,False,none,,,,,,,,,,,0.936779995,0.04923908304272714
15.2,2.6700000000000004,1.2123339547273855e-05,9.822367254503518e-06,12.249787842476515,12.249828109176036,False,False,False,none,,,,,,,,,,,0.936779995,0.04922627825589845
15.2,2.8600000000000003,1.2123256120605544e-05,9.822299661699868e-06,12.24978784393647,12.249828110358903,False,False,False,none,,,,,,,,,,,0.936779995,0.04921517654854074
15.2,3.0500000000000003,1.2123542289945519e-05,9.82253151679218e-06,12.249787838928551,12.249828106301464,False,False,False,none,,,,,,,,,,,0.936779995,0.049205459334459675
15.2,3.24,1.2121931627394527e-05,9.821226553716931e-06,12.2497878671149,12.249828129138159,False,False,False,none,,,,,,,,,,,0.936779995,0.04924353857268277
15.2,3.43,1.2121977016622489e-05,9.821263327983384e-06,12.249787866320595,12.249828128494615,False,False,False,none,,,,,,,,,,,0.936779995,0.049233324108175706
15.2,3.62,1.2122282839297578e-05,9.821511106283564e-06,12.249787860968747,12.249828124158528,False,False,False,none,,,,,,,,,,,0.936779995,0.04922418297704415
15.2,3.81,1.2116346720718058e-05,9.816701644797539e-06,12.24978796484992,12.24982820832351,False,False,False,none,,,,,,,,,,,0.936779995,0.04925604113225867
15.2,4.0,1.2116890904509029e-05,9.81714254402933e-06,12.24978795532679,12.249828200607828,False,False,False,none,,,,,,,,,,,0.936779995,0.04924668369006433
16.0,0.2,1.769762108082172e-06,1.4338666112640988e-06,12.249969029182685,12.24997490734715,False,False,False,none,,,,,,,,,,,0.936779995,0.06578892966510473
16.0,0.39,1.7711868688892193e-06,1.4350209568036005e-06,12.249969004249396,12.249974887146125,False,False,False,none,,,,,,,,,,,0.936779995,0.06578892964628476
16.0,0.5800000000000001,1.7716751068651944e-06,1.435416528696797e-06,12.249968995705244,12.249974880223622,False,False,False,none,,,,,,,,,,,0.936779995,0.06578892963983621
16.0,0.77,1.748901483299953e-06,1.4169652702934808e-06,12.249969394243157,12.249975203120316,False,False,False,none,,,,,,,,,,,0.936779995,0.06722208795212237
16.0,0.96,1.7674753802336727e-06,1.4320138979560706e-06,12.249969069200366,12.2499749397696,False,False,False,none,,,,,,,,,,,0.936779995,0.06693421661356681
16.0,1.15,1.7683404619059737e-06,1.4327147896666258e-06,12.24996905406146,12.249974927504008,False,False,False,none,,,,,,,,,,,0.936779995,0.06674264684459372
16.0,1.34,1.7689587662605048e-06,1.4332157416698708e-06,12.249969043241144,12.249974918737356,False,False,False,none,,,,,,,,,,,0.936779995,0.0666059799331614
16.0,1.53,1.7573069629673867e-06,1.423775415493892e-06,12.249969247147444,12.249975083942893,False,False,False,none,,,,,,,,,,,0.936779995,0.06722996186005918
16.0,1.72,1.7590129254124828e-06,1.4251575913798425e-06,12.249969217293142,12.249975059754844,False,False,False,none,,,,,,,,,,,0.936779995,0.06706829312754688
16.0,1.91,1.7603779918710764e-06,1.4262635723158065e-06,12.249969193404509,12.249975040400196,False,False,False,none,,,,,,,,,,,0.936779995,0.06693923970051388
16.0,2.1,1.7614950602864645e-06,1.42716862449388e-06,12.249969173855837,12.2499750245618,False,False,False,none,,,,,,,,,,,0.936779995,0.06683383627257689
16.0,2.29,1.7682447586607838e-06,1.4326372506079048e-06,12.249969055736264,12.249974928860938,False,False,False,none,,,,,,,,,,,0.936779995,0.06674612746946229
16.0,2.4800000000000004,1.761462545643868e-06,1.427142281168189e-06,12.249969174424841,12.249975025022806,False,False,False,none,,,,,,,,,,,0.936779995,0.06712024435147908
16.0,2.6700000000000004,1.762264917013633e-06,1.427792364847039e-06,12.249969160383358,12.249975013646356,False,False,False,none,,,,,,,,,,,0.936779995,0.06702410982095874
16.0,2.8600000000000003,1.7629574188170768e-06,1.4283534318751376e-06,12.249969148264595,12.24997500382769,False,False,False,none,,,,,,,,,,,0.936779995,0.06694092380621788
16.0,3.0500000000000003,1.7635657565209458e-06,1.4288463088986937e-06,12.249969137618695,12.249974995202352,False,False,False,none,,,,,,,,,,,0.936779995,0.06686823532827418
16.0,3.24,1.7641024183787494e-06,1.4292811139378124e-06,12.249969128227127,12.249974987593271,False,False,False,none,,,,,,,,,,,0.936779995,0.066804175269367
16.0,3.43,1.7594036792796837e-06,1.4254741813532576e-06,12.24996921045496,12.249975054214524,False,False,False,none,,,,,,,,,,,0.936779995,0.06707142100616546
16.0,3.62,1.763779597603297e-06,1.4290195636586784e-06,12.24996913387648,12.249974992170399,False,False,False,none,,,,,,,,,,,0.936779995,0.06700314313291605
16.0,3.81,1.764225706294425e-06,1.4293810022479991e-06,12.249969126069592,12.249974985845228,False,False,False,none,,,,,,,,,,,0.936779995,0.06694176770964948
16.0,4.0,1.7646292085580065e-06,1.4297079209829101e-06,12.24996911900831,12.249974980124156,False,False,False,none,,,,,,,,,,,0.936779995,0.06688629838709478
16.8,0.2,4.112171381496492e-07,3.331693629694478e-07,12.249992803701138,12.249994169536837,False,False,False,none,,,,,,,,,,,0.936779995,0.0611617381511339
