D,D_eff,gate,theta,notch,suppress,boost_gaussian,compensate,two_lobe_factor,residual_d8,residual_d72,residual_d96,residual_total
4.640266777824094,4.2528747508335485,2.519502990002135e-10,-21.22435532493287,0.8600696530515082,0.9999999997182968,4.532767236588352e-225,1.0,0.9999999997182968,1.0,1.0,1.0,1.0
4.646936223426428,4.258987398696767,2.7494068479583676e-10,-21.138778254847818,0.82910025917094,0.9999999997036606,2.2892078285506598e-223,1.0,0.9999999997036606,1.0,1.0,1.0,1.0
4.653605669028762,4.265100046559984,3.000289360870323e-10,-21.053201184762777,0.7957221914776691,0.9999999996896384,1.138980148115631e-221,1.0,0.9999999996896384,1.0,1.0,1.0,1.0
4.660275114631096,4.271212694423201,3.274064824424043e-10,-20.967624114677736,0.7601797429351006,0.9999999996764459,5.582853280490261e-220,1.0,0.9999999996764459,1.0,1.0,1.0,1.0
4.66694456023343,4.277325342286418,3.5728222131863146e-10,-20.882047044592696,0.7227330475378404,0.9999999996643144,2.6959100788216904e-218,1.0,0.9999999996643144,1.0,1.0,1.0,1.0
4.6736140058357645,4.283437990149635,3.8988411199977754e-10,-20.796469974507655,0.6836561763996669,0.9999999996534893,1.282518734853999e-216,1.0,0.9999999996534893,1.0,1.0,1.0,1.0
4.6802834514380995,4.289550638012853,4.2546091498305835e-10,-20.710892904422604,0.643235131836192,0.9999999996442271,6.010784548555528e-215,1.0,0.9999999996442271,1.0,1.0,1.0,1.0
4.686952897040434,4.295663285876071,4.642840900829908e-10,-20.62531583433756,0.6017657541234772,0.9999999996367926,2.7752859210992752e-213,1.0,0.9999999996367926,1.0,1.0,1.0,1.0
4.693622342642768,4.301775933739289,5.066498677370016e-10,-20.539738764252508,0.5595515562528985,0.9999999996314543,1.2623896683344787e-211,1.0,0.9999999996314543,1.0,1.0,1.0,1.0
4.700291788245102,4.307888581602506,5.528815093169381e-10,-20.454161694167468,0.5169015025297238,0.9999999996284792,5.657027088112516e-210,1.0,0.9999999996284792,1.0,1.0,1.0,1.0
