channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,3.5686212170431896e-07,3.5686212172095193e-07,0.07150708742194531,7.942435357396592,30.999253082614945,3.1896890432840204,6.838868676498283,0.3333333333333333,0.3333333333333333,0.3,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,7.201193024188099e-08,7.201193024369291e-08,0.050757477759208476,23.867131132059193,101.78756561364445,7.899102192804816,20.381303227677705,0.38333333333333336,0.38333333333333336,0.36666666666666664,1.4,0.4,0.05,0.1,0.002716780743536007,9.694915254237287,0.96,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,1.0520834656121529e-05,1.0520835307118612e-05,0.07127473197513311,18.986880936062644,93.10105395799681,7.533380730329884,18.53284022363761,0.38333333333333336,0.38333333333333336,0.36666666666666664,nan,nan,nan,nan,nan,nan,nan,
