combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,D60_p95_base,D60_p95_cf,D21_p95_base,D21_p95_cf,D60_mean_abs_improvement,D21_mean_abs_improvement,D60_improved_fraction,D21_improved_fraction,D21_acceptance_flip_fraction,beats_mainline_both,joint_objective
6992,partial_two_lobe,1.2,14.0,0.5853981633974483,5.9,0.07,0.2,5.92,0.12,31.28593012120719,43.052500100932775,2.102217055050133,9.200890498174033,-2.4637465513608108,-2.7112764470810773,0.6,0.0,0.0,0.0,99.84188764592398
17232,pointamp_two_lobe,1.2,14.0,0.5853981633974483,5.9,0.07,0.2,5.92,0.12,31.28593012120719,43.05250010093278,2.102217055050133,9.200890498174047,-2.46374655136081,-2.71127644708108,0.6,0.0,0.0,0.0,99.84188764592409
9783,partial_two_lobe,1.3,14.0,0.7853981633974483,5.9,0.05,0.2,5.86,0.1,31.28593012120719,37.33548286726608,2.102217055050133,9.919028385439328,-2.0039567615206213,-3.0048318999341124,0.4,0.0,0.0,0.0,99.86997351037964
20023,pointamp_two_lobe,1.3,14.0,0.7853981633974483,5.9,0.05,0.2,5.86,0.1,31.28593012120719,37.33548286726608,2.102217055050133,9.919028385439354,-2.0039567615206226,-3.0048318999341155,0.4,0.0,0.0,0.0,99.86997351037985
6912,partial_two_lobe,1.2,14.0,0.5853981633974483,5.9,0.05,0.2,5.92,0.12,31.28593012120719,43.00869685902033,2.102217055050133,9.211187785166763,-3.0195499102442915,-2.71470881138289,0.4,0.0,0.0,0.0,99.88046269995337
17152,pointamp_two_lobe,1.2,14.0,0.5853981633974483,5.9,0.05,0.2,5.92,0.12,31.28593012120719,43.008696859020304,2.102217055050133,9.211187785166787,-3.0195499102442924,-2.714708811382892,0.4,0.0,0.0,0.0,99.88046269995354
18296,pointamp_two_lobe,1.3,12.0,0.5853981633974483,5.8,0.05,0.6,5.86,0.12,31.28593012120719,38.63696309155279,2.102217055050133,9.757701560997305,0.2030839161505444,-2.5550098381889588,0.8,0.0,0.0,0.0,99.88083913913016
8056,partial_two_lobe,1.3,12.0,0.5853981633974483,5.8,0.05,0.6,5.86,0.12,31.28593012120719,38.6369630915528,2.102217055050133,9.757701560997305,0.20308391615054194,-2.55500983818896,0.8,0.0,0.0,0.0,99.88083913913017
3383,partial_two_lobe,1.1,12.0,0.7853981633974483,5.9,0.05,0.2,5.86,0.1,31.28593012120719,38.8594727261239,2.102217055050133,9.73362290455966,-2.54054802538771,-2.6642334316703242,0.4,0.0,0.0,0.0,99.91071952220011
13623,pointamp_two_lobe,1.1,12.0,0.7853981633974483,5.9,0.05,0.2,5.86,0.1,31.28593012120719,38.85947272612387,2.102217055050133,9.733622904559674,-2.540548025387706,-2.6642334316703296,0.4,0.0,0.0,0.0,99.9107195222002
592,partial_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,5.92,0.12,31.28593012120719,44.0146254279685,2.102217055050133,9.090365499450968,-2.857232662666396,-2.4841062191946413,0.6,0.0,0.0,0.0,99.91981298317518
10832,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.07,0.2,5.92,0.12,31.28593012120719,44.0146254279685,2.102217055050133,9.090365499450995,-2.8572326626663993,-2.4841062191946444,0.6,0.0,0.0,0.0,99.91981298317539
5706,partial_two_lobe,1.2,12.0,0.5853981633974483,5.9,0.07,0.2,5.9,0.08,31.28593012120719,43.317303539267954,2.102217055050133,9.18189769704022,-2.7713597648697488,-2.540957174978485,0.6,0.0,0.0,0.0,99.95474867518865
15946,pointamp_two_lobe,1.2,12.0,0.5853981633974483,5.9,0.07,0.2,5.9,0.08,31.28593012120719,43.317303539267954,2.102217055050133,9.181897697040245,-2.771359764869749,-2.5409571749784874,0.6,0.0,0.0,0.0,99.95474867518885
2320,partial_two_lobe,1.0,14.0,0.9853981633974482,5.8,0.05,0.8,5.92,0.12,31.28593012120719,32.355609333772584,2.102217055050133,10.55804892563833,-1.935317167704884,-3.2282472189464917,0.4,0.0,0.0,0.0,100.00226429847817
12560,pointamp_two_lobe,1.0,14.0,0.9853981633974482,5.8,0.05,0.8,5.92,0.12,31.28593012120719,32.35560933377257,2.102217055050133,10.558048925638357,-1.935317167704883,-3.2282472189464966,0.4,0.0,0.0,0.0,100.00226429847837
4300,partial_two_lobe,1.1,14.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.12,31.28593012120719,27.933624662443254,2.102217055050133,11.112345286722292,0.7760949831042616,-3.44844494567496,0.8,0.0,0.0,0.0,100.01465051582052
14540,pointamp_two_lobe,1.1,14.0,0.5853981633974483,5.8,0.07,0.6,5.9,0.12,31.28593012120719,27.933624662443282,2.102217055050133,11.112345286722318,0.776094983104257,-3.4484449456749613,0.8,0.0,0.0,0.0,100.01465051582076
2188,partial_two_lobe,1.0,14.0,0.7853981633974483,5.9,0.07,0.2,5.9,0.12,31.28593012120719,41.0684871792094,2.102217055050133,9.473703757431359,-1.7315245969474342,-2.7935974996499633,0.8,0.0,0.0,0.0,100.0403807982592
12428,pointamp_two_lobe,1.0,14.0,0.7853981633974483,5.9,0.07,0.2,5.9,0.12,31.28593012120719,41.0684871792094,2.102217055050133,9.473703757431373,-1.7315245969474333,-2.7935974996499646,0.8,0.0,0.0,0.0,100.04038079825932
512,partial_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,5.92,0.12,31.28593012120719,43.97840702618048,2.102217055050133,9.11372382339845,-3.275558212874475,-2.4918921799046543,0.4,0.0,0.0,0.0,100.07046117296701
10752,pointamp_two_lobe,1.0,12.0,0.5853981633974483,5.9,0.05,0.2,5.92,0.12,31.28593012120719,43.97840702618048,2.102217055050133,9.113723823398466,-3.27555821287448,-2.491892179904659,0.4,0.0,0.0,0.0,100.07046117296714
4593,partial_two_lobe,1.1,14.0,0.7853981633974483,5.8,0.07,0.4,5.82,0.05,31.28593012120719,21.852872042966148,2.102217055050133,11.882741030204436,6.5676100563243045,-3.701759819324804,1.0,0.0,0.0,0.0,100.09706384420056
14833,pointamp_two_lobe,1.1,14.0,0.7853981633974483,5.8,0.07,0.4,5.82,0.05,31.28593012120719,21.852872042966155,2.102217055050133,11.882741030204443,6.567610056324309,-3.7017598193248067,1.0,0.0,0.0,0.0,100.09706384420063
3870,partial_two_lobe,1.1,14.0,0.4353981633974483,5.8,0.05,0.2,5.92,0.08,31.28593012120719,23.018386510412334,2.102217055050133,11.740046491469482,7.290308518110369,-3.6571552240167446,1.0,0.0,0.0,0.0,100.12102200176713
