scenario_label,chain_mode,tag,point_kind,D,eta,mu_mumu_full_map,mu_mumu_cmp_map,abs_delta_mu_mumu_map,B1_full,B2_full,B3_full,B1_cmp,B2_cmp,B3_cmp,yraw1_full,yraw2_full,yraw3_full,yraw1_cmp,yraw2_cmp,yraw3_cmp,m2_1_full,m2_2_full,m2_3_full,m2_1_cmp,m2_2_cmp,m2_3_cmp,width_ratio_full,width_ratio_cmp,mu_mumu_full_model,mu_mumu_cmp_model
runtime_profile,cell_direct_runtime,full_direct_map_cell_direct_runtime_release_D60E21,max_abs_delta_mu_mumu,5.898305084745763,4.0,73.31712828008988,77.6428139621456,4.32568568205572,2.466983749310922,9.616100461830982,1.0,2.466983749310922,9.616100461830982,1.0,0.0011646394494953752,0.0030717692295631678,0.0006743642343641847,0.0011646394494953752,0.0030717692295631678,0.0006743642343641847,2.1392986393575897,1.4475574228915327,3.055911239823723,2.1392986393575897,1.4475574228915327,3.055911239823723,12.532439051126543,12.03070105019633,73.31712828008988,77.64281396215426
runtime_profile,cell_direct_runtime,full_direct_map_cell_direct_runtime_release_D60E21,reference_anchor_nearest_grid,9.966101694915254,0.96,0.9999999914090418,0.9999999913909248,1.8117063405043154e-11,1.0511199325456435,3.9209707990447384,1.0,1.0511199325456435,3.9209707990447384,1.0,5.3564879017314446e-05,0.00014350471967386057,7.405655605352181e-05,5.3564879017314446e-05,0.00014350471967386057,7.405655605352181e-05,2.3259754719035612,1.6705129656964546,3.3801874557193177,2.3259754719035612,1.6705129656964546,3.3801874557193177,0.9999999990363719,0.9999999990351494,0.9999999914090418,0.9999999913909254
runtime_bnorm_release_tuned_candidate,cell_direct_runtime_release_tuned,full_direct_map_cell_direct_runtime_release_tuned_candidate_D60E21,max_abs_delta_mu_mumu,5.898305084745763,4.0,73.31712828008988,77.66188612536867,4.344757845278792,2.466983749310922,9.616100461830982,1.0,0.3344089587317655,1.2468365169121782,1.0,0.0011646394494953752,0.0030717692295631678,0.0006743642343641847,0.001194642157634334,0.0030505100110011897,0.0006728410428134916,2.1392986393575897,1.4475574228915327,3.055911239823723,2.123577861271176,1.447486608883237,3.0605205112783276,12.532439051126543,12.020164895548447,73.31712828008988,77.66188673229104
runtime_bnorm_release_tuned_candidate,cell_direct_runtime_release_tuned,full_direct_map_cell_direct_runtime_release_tuned_candidate_D60E21,reference_anchor_nearest_grid,9.966101694915254,0.96,0.9999999914090418,0.9999999913909254,1.811639727122838e-11,1.0511199325456435,3.9209707990447384,1.0,0.23495119697406608,0.8668630062578502,1.0,5.3564879017314446e-05,0.00014350471967386057,7.405655605352181e-05,5.3789577856343934e-05,0.00014255963748630363,7.381235207955979e-05,2.3259754719035612,1.6705129656964546,3.3801874557193177,2.3259368453473073,1.6704888621527791,3.3801864968001234,0.9999999990363719,0.9999999990351492,0.9999999914090418,0.9999999913909255
runtime_bnorm_extreme,cell_direct_runtime_extreme,full_direct_map_cell_direct_runtime_extreme_release_D60E21,max_abs_delta_mu_mumu,6.169491525423728,4.0,72.86718315729819,17.8364070229794,55.030776134318785,2.473304823586952,9.582007158616658,1.0,2.0188505278414106,4.215023062323463,1.0,0.0009436333462635291,0.002520186482551693,0.0005669978642381558,0.0016260424904063488,0.002765363966405243,0.0009848011240702604,2.140083272692943,1.4753029953283088,3.1804345327408465,1.7472628632701246,1.4232554859111899,2.1363827259031853,7.90079184145925,41.55607724288726,72.86718315729819,17.83640698146282
runtime_bnorm_extreme,cell_direct_runtime_extreme,full_direct_map_cell_direct_runtime_extreme_release_D60E21,reference_anchor_nearest_grid,9.966101694915254,0.96,0.9999999914090418,0.9999999913909248,1.8117063405043154e-11,1.0511199325456435,3.9209707990447384,1.0,1.917584603545118,3.782490542577786,1.0,5.3564879017314446e-05,0.00014350471967386057,7.405655605352181e-05,8.684018613602555e-05,0.0001446898131342306,5.325909480166924e-05,2.3259754719035612,1.6705129656964546,3.3801874557193177,1.9770281260369735,1.6699625854249214,2.325093473189731,0.9999999990363719,0.9999999990351492,0.9999999914090418,0.9999999913909247
