combo_id,mode,kappa,center_D,width_D,power,region,D,eta,mu_full,mu_base,mu_cf,abs_delta_base,abs_delta_cf,abs_improvement
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,1.34,75.88967095098562,101.7377066662021,93.9542718251064,25.848035715216483,18.064600874120785,7.783434841095698
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,1.53,75.89019182979206,101.74126832919266,93.9575610033642,25.851076499400605,18.067369173572146,7.783707325828459
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,1.72,75.89071270405644,101.7448302576007,93.96085042673374,25.854117553544256,18.070137722677302,7.783979830866954
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,1.91,75.89123357370548,101.748392451383,93.9641400951751,25.85715887767752,18.07290652146962,7.784252356207901
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,2.1,75.89175443865331,101.7519534869039,93.96742869396775,25.860199048250593,18.07567425531444,7.784524792936153
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,2.29,75.8922752990492,101.75551350636331,93.97071635443261,25.86323820731411,18.078441055383408,7.784797151930704
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,2.4800000000000004,75.89279615477501,101.75907379087592,93.9740042596728,25.866277636100904,18.081208104897783,7.785069531203121
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,2.6700000000000004,75.89331700591609,101.76263434051133,93.97729240975258,25.869317334595237,18.08397540383649,7.785341930758747
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,2.8600000000000003,75.89383785243241,101.76619515528594,93.98058080468712,25.87235730285353,18.08674295225471,7.78561435059882
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,3.0500000000000003,75.89435869431642,101.76975623522804,93.98386944450253,25.87539754091162,18.089510750186108,7.785886790725513
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,3.24,75.8948795315888,101.77331758038372,93.98715832924138,25.87843804879492,18.092278797652583,7.786159251142337
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,3.43,75.8954003642339,101.7768791907654,93.99044745891513,25.881478826531506,18.095047094681235,7.786431731850271
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,3.62,75.89592119227078,101.78044106643736,93.99373683358316,25.884519874166585,18.09781564131238,7.7867042328542055
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,3.81,75.89644201566321,101.78400320736998,93.9970264532181,25.887561191706766,18.100584437554886,7.78697675415188
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.169491525423728,4.0,75.89696283445247,101.78756561364445,94.00031631789493,25.89060277919198,18.10335348344246,7.787249295749518
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,0.2,47.19141164055394,78.47601793108856,69.6102540447857,31.284606290534626,22.418842404231768,8.865763886302858
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,0.39,47.19153369844375,78.47622944196618,69.61044166039507,31.284695743522434,22.41890796195132,8.865787781571115
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,0.5800000000000001,47.19165575586128,78.47644095403476,69.61062927706084,31.28478519817348,22.41897352119956,8.86581167697392
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,0.77,47.1917778127194,78.47665246303025,69.6108168910007,31.284874650310847,22.419039078281294,8.865835572029553
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,0.96,47.19189986898862,78.47686397247853,69.6110045053422,31.284964103489905,22.419104636353573,8.865859467136332
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,1.15,47.19202192458663,78.47707547646753,69.61119211484119,31.2850535518809,22.419170190254555,8.865883361626345
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,1.34,47.192143979461505,78.47728697966835,69.61137972364102,31.285143000206844,22.419235744179517,8.865907256027327
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,1.53,47.19226603384187,78.47749848386297,69.6115673333224,31.285232450021105,22.41930129948053,8.865931150540575
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,1.72,47.192388087536685,78.4777099890408,69.6117549438759,31.28532190150412,22.41936685633921,8.86595504516491
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,1.91,47.19251014056074,78.47792149517807,69.61194255528044,31.285411354617324,22.419432414719694,8.86597893989763
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,2.1,47.192632192973605,78.47813299305346,69.61213015935648,31.28550080007986,22.419497966382878,8.866002833696982
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,2.29,47.19275424480137,78.47834448371623,69.61231775703475,31.285590238914857,22.419563512233374,8.866026726681483
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,2.4800000000000004,47.192876295976646,78.47855597529635,69.61250535552672,31.2856796793197,22.419629059550076,8.866050619769624
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,2.6700000000000004,47.19299834651119,78.4787674678638,69.6126929548945,31.285769121352615,22.41969460838331,8.866074512969305
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,2.8600000000000003,47.19312039642925,78.47897896143671,69.61288055515413,31.28585856500746,22.419760158724884,8.866098406282575
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,3.0500000000000003,47.19324244571873,78.47919045597585,69.61306815627084,31.285948010257123,22.41982571055211,8.866122299705012
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,3.24,47.19336449438947,78.47940195151779,69.61325575827705,31.286037457128316,22.41989126388758,8.866146193240738
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,3.43,47.19348654238608,78.47961344801698,69.61344336113238,31.286126905630894,22.4199568187463,8.866170086884594
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,3.62,47.19360858977154,78.47982494551316,69.61363096487206,31.286216355741615,22.420022375100515,8.8661939806411
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,3.81,47.19373063654577,78.4800364439836,69.61381856947592,31.28630580743782,22.42008793293015,8.866217874507669
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.4406779661016955,4.0,47.19385268269482,78.48024794347046,69.6140061749814,31.28639526077564,22.42015349228658,8.866241768489061
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.711864406779661,0.2,21.790715479580715,29.2526486083096,25.718732975991035,7.461933128728884,3.9280174964103196,3.533915632318564
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.711864406779661,0.39,21.790736178146503,29.25269744966551,25.718775916984438,7.461961271519009,3.928039738837935,3.533921532681074
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.711864406779661,0.5800000000000001,21.790756876449635,29.25274629121915,25.71881885815168,7.461989414769516,3.9280619817020437,3.533927433067472
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.711864406779661,0.77,21.79077757441418,29.252795131631164,25.718861798315213,7.462017557216985,3.9280842239010347,3.53393333331595
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.711864406779661,0.96,21.79079827253346,29.2528439721278,25.718904738553142,7.462045699594338,3.928106466019681,3.5339392335746567
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.711864406779661,1.15,21.790818970534374,29.252892811004433,25.71894767736678,7.462073840470058,3.928128706832407,3.5339451336376513
1,gamma_ref_enhance,0.05,6.1,0.12,0.5,D60_hotspot,6.711864406779661,1.34,21.790839668412794,29.252941649533273,25.71899061587464,7.46210198112048,3.928150947461848,3.5339510336586315
