D,uniform_E1,uniform_E2,uniform_omega1,uniform_omega2,uniform_delta_omega12,prolate_E1,prolate_E2,prolate_omega1,prolate_omega2,prolate_delta_omega12,uniform_n_total,prolate_n_total,prolate_n_inner,prolate_n_outer_each,exact_fine_E1,exact_fine_E2,exact_fine_omega1,exact_fine_omega2,exact_fine_delta_omega12,localized_fine_E1,localized_fine_E2,localized_fine_omega1,localized_fine_delta_proxy,chi_fp2d_fine_E1,chi_fp2d_fine_E2,chi_fp2d_fine_omega1,chi_fp2d_fine_omega2,chi_fp2d_fine_delta_proxy,uniform_rel_E1_vs_exact_fine,prolate_rel_E1_vs_exact_fine,uniform_rel_E2_vs_exact_fine,prolate_rel_E2_vs_exact_fine,uniform_rel_omega1_vs_exact_fine,prolate_rel_omega1_vs_exact_fine,uniform_rel_omega2_vs_exact_fine,prolate_rel_omega2_vs_exact_fine,uniform_rel_delta_omega12_vs_exact_fine,prolate_rel_delta_omega12_vs_exact_fine
6.0,-0.31019878748924623,-0.27074107678460857,0.830542721665029,0.8539665820249592,0.02342386035993027,-0.8611597156508983,-0.849422587894604,0.3726127807108898,0.3880430544480805,0.015430273737190692,1201,1201,401,400,-0.4794374275180444,-0.4529484009917441,0.721500223480184,0.7396293659720765,0.0181291424918924,2.166109564691609,2.62105755975917,1.7793565029784248,0.454947995067561,2.66071474673939,3.0454155049018854,1.913299439904635,2.011321830265332,0.09802239036069715,0.3529942184633231,0.7961879198896861,0.4022694942915951,0.8753186588908753,0.15113300680473005,0.4835583294575049,0.15458717746098705,0.47535472183681465,0.29205561544930997,0.14886907948948377
12.0,-0.7378155742628196,-0.7377369052391112,0.5120394767370777,0.5121162902709587,7.681353388100387e-05,-0.8282941402811312,-0.8282449775284095,0.41437405772908703,0.4144333751902596,5.931746117254777e-05,1201,1201,401,400,-0.4781115780400631,-0.4777421422993979,0.7224184535018031,0.7226741019993743,0.0002556484975712,2.378213039996396,2.7363206915435474,1.8379915777816815,0.3581076515471513,2.5484954471408905,2.69536869040294,1.8837450589559328,1.92233417760881,0.038589118652877286,0.543187005191066,0.7324285341019806,0.5442156760304732,0.7336653064392085,0.291214843343146,0.4264071526405814,0.2913592878807741,0.4265279826083786,0.6995345773170025,0.7679725805702128
18.0,-0.30580798217026406,-0.3057669453934932,0.8331818635986599,0.8332064897769981,2.462617833820513e-05,-0.7943056807267659,-0.7943054110480519,0.45353535614462753,0.4535356534517966,2.973071690504092e-07,1201,1201,401,400,-0.4815333770057468,-0.4815280450445429,0.720046264481841,0.7200499669852483,3.7025034073101537e-06,2.2386352126594224,2.512024150251603,1.799620852474049,0.2733889375921805,2.5143549238334124,2.591513226214318,1.874661282427685,1.89512881520342,0.020467532775735098,0.3649287946106082,0.6495340066889826,0.36500698445256957,0.6495517119352333,0.15712268044086508,0.37013025618430195,0.15715093115762627,0.37013308208222134,5.65122368006027,0.9197010410676701
