region,D,eta,mu_full,mu_base,mu_cf,chi2_full,chi2_base,chi2_cf,delta_base,delta_cf,abs_delta_base,abs_delta_cf,abs_improvement,cf_shift_vs_base,improved,worsened,obs_acceptance_flip_vs_base
D21_guard,8.0,2.1950000000000003,2.3245432399611756,2.0018841439302704,2.0278989263336458,5.342376265986925,2.2641532669667157,2.464106635568408,-0.32265909603090526,-0.29664431362752985,0.32265909603090526,0.29664431362752985,0.026014782403375403,0.026014782403375403,1.0,0.0,0.0
D21_guard,8.0,2.29,2.3245432384087983,2.00188414258116,2.0278989247222614,5.342376248046426,2.264153256816616,2.464106622921076,-0.3226590958276381,-0.2966443136865369,0.3226590958276381,0.2966443136865369,0.0260147821411012,0.0260147821411012,1.0,0.0,0.0
D21_guard,8.0,2.385,2.3245432370246455,2.001884141344254,2.027898923223681,5.342376232050062,2.264153247510688,2.4641066111591137,-0.3226590956803914,-0.29664431380096445,0.3226590956803914,0.29664431380096445,0.026014781879426963,0.026014781879426963,1.0,0.0,0.0
D21_guard,8.0,2.4800000000000004,2.3245432355365647,2.001884140027539,2.0278989216442596,5.3423762148526235,2.2641532376043134,2.4641065987626507,-0.32265909550902583,-0.29664431389230517,0.32265909550902583,0.29664431389230517,0.02601478161672066,0.02601478161672066,1.0,0.0,0.0
D21_guard,8.0,2.575,2.3245432341221965,2.0018841387846353,2.027898920139599,5.3423761985070675,2.264153228253264,2.4641065869529677,-0.3226590953375612,-0.2966443139825974,0.3226590953375612,0.2966443139825974,0.026014781354963823,0.026014781354963823,1.0,0.0,0.0
D21_guard,8.0,2.6700000000000004,2.3245432326114357,2.001884137465184,2.0278989185574514,5.342376181047522,2.264153218326305,2.464106574535107,-0.3226590951462516,-0.2966443140539843,0.3226590951462516,0.2966443140539843,0.026014781092267292,0.026014781092267292,1.0,0.0,0.0
D21_guard,8.0,2.765,2.324543231131748,2.0018841361673583,2.0278989169998516,5.342376163947083,2.264153208562045,2.4641065623099165,-0.32265909496438994,-0.2966443141318966,0.32265909496438994,0.2966443141318966,0.02601478083249331,0.02601478083249331,1.0,0.0,0.0
D21_guard,8.0,2.8600000000000003,2.3245432296755872,2.0018841348748,2.0278989154447418,5.342376147118536,2.264153198837414,2.4641065501042694,-0.322659094800787,-0.2966443142308455,0.322659094800787,0.2966443142308455,0.026014780569941554,0.026014780569941554,1.0,0.0,0.0
D21_guard,8.0,2.955,2.3245432281779292,2.0018841335770934,2.0278989138842056,5.3423761298104155,2.264153189074053,2.4641065378560323,-0.32265909460083586,-0.2966443142937236,0.32265909460083586,0.2966443142937236,0.02601478030711224,0.02601478030711224,1.0,0.0,0.0
D21_guard,8.0,3.0500000000000003,2.3245432267034674,2.001884132284334,2.027898912408962,5.34237611277037,2.2641531793479124,2.4641065262772353,-0.3226590944191332,-0.2966443142945052,0.3226590944191332,0.2966443142945052,0.02601478012462799,0.02601478012462799,1.0,0.0,0.0
D21_guard,8.0,3.145,2.3245432252539513,2.0018841310087296,2.0278989107882612,5.342376096018617,2.264153169750836,2.464106513556781,-0.32265909424522166,-0.29664431446569006,0.32265909424522166,0.29664431446569006,0.026014779779531594,0.026014779779531594,1.0,0.0,0.0
D21_guard,8.0,3.24,2.3245432238219537,2.001884129734375,2.027898909266134,5.342376079469321,2.2641531601631613,2.4641065016100048,-0.32265909408757887,-0.29664431455581974,0.32265909408757887,0.29664431455581974,0.026014779531759125,0.026014779531759125,1.0,0.0,0.0
D21_guard,8.0,3.3350000000000004,2.3245432223532485,2.001884128456457,2.0278989077230034,5.342376062495803,2.264153150548681,2.46410648949838,-0.3226590938967915,-0.2966443146302451,0.3226590938967915,0.2966443146302451,0.026014779266546384,0.026014779266546384,1.0,0.0,0.0
D21_guard,8.0,3.43,2.3245432208704577,2.0018841271414973,2.0278989062058503,5.342376045359501,2.2641531406555138,2.464106477590646,-0.3226590937289604,-0.2966443146646074,0.3226590937289604,0.2966443146646074,0.02601477906435301,0.02601477906435301,1.0,0.0,0.0
D21_guard,8.0,3.5250000000000004,2.3245432194412143,2.0018841258803524,2.027898904602807,5.342376028842035,2.2641531311672245,2.4641064650087805,-0.322659093560862,-0.2966443148384075,0.322659093560862,0.2966443148384075,0.0260147787224545,0.0260147787224545,1.0,0.0,0.0
D21_guard,8.0,3.62,2.3245432179765415,2.0018841246131505,2.027898903044421,5.3423760119151185,2.264153121633366,2.4641064527774206,-0.32265909336339105,-0.2966443149321205,0.32265909336339105,0.2966443149321205,0.026014778431270535,0.026014778431270535,1.0,0.0,0.0
D21_guard,8.0,3.715,2.324543216412776,2.0018841232462496,2.0278989015162363,5.342375993843007,2.264153111349417,2.464106440783102,-0.3226590931665263,-0.29664431489653964,0.3226590931665263,0.29664431489653964,0.02601477826998666,0.02601477826998666,1.0,0.0,0.0
D21_guard,8.0,3.81,2.3245432149877368,2.0018841219970502,2.0278989000029712,5.342375977374129,2.264153101951001,2.464106428905884,-0.3226590929906865,-0.2966443149847655,0.3226590929906865,0.2966443149847655,0.026014778005921002,0.026014778005921002,1.0,0.0,0.0
D21_guard,8.0,3.905,2.3245432135760424,2.0018841207475995,2.02789889839263,5.3423759610594725,2.2641530925506936,2.4641064162667403,-0.32265909282844296,-0.2966443151834124,0.32265909282844296,0.2966443151834124,0.026014777645030573,0.026014777645030573,1.0,0.0,0.0
D21_guard,8.0,4.0,2.3245432121012186,2.0018841194492527,2.027898896877432,5.342375944015243,2.264153082782515,2.4641064043743497,-0.3226590926519659,-0.29664431522378676,0.3226590926519659,0.29664431522378676,0.026014777428179148,0.026014777428179148,1.0,0.0,0.0
D60_hotspot,4.813559322033898,0.2,11.04256012523663,19.843547917856863,19.92576737767746,581.1185360550215,2126.027873739264,2145.0253558238646,8.800987792620234,8.88320725244083,8.800987792620234,8.88320725244083,-0.08221945982059609,0.08221945982059609,0.0,1.0,0.0
D60_hotspot,4.813559322033898,0.39,11.052161669693014,19.861021470449572,19.943265198623845,582.2764056118187,2130.0582108275003,2149.079276415589,8.808859800756558,8.891103528930831,8.808859800756558,8.891103528930831,-0.08224372817427295,0.08224372817427295,0.0,1.0,0.0
D60_hotspot,4.813559322033898,0.5800000000000001,11.061764893323978,19.87851191256123,19.960779934920605,583.4356303366731,2134.096265641671,2153.140948703446,8.816747019237251,8.899015041596627,8.816747019237251,8.899015041596627,-0.08226802235937569,0.08226802235937569,0.0,1.0,0.0
D60_hotspot,4.813559322033898,0.77,11.07136978607142,19.895993426829776,19.97828566238892,584.5962096183446,2138.136080283314,2157.204363458286,8.824623640758356,8.9069158763175,8.824623640758356,8.9069158763175,-0.08229223555914444,0.08229223555914444,0.0,1.0,0.0
D60_hotspot,4.813559322033898,0.96,11.080976337871572,19.913488776565693,19.99580523858819,585.7581428401829,2142.1829167501496,2161.2748279468997,8.83251243869412,8.914828900716618,8.83251243869412,8.914828900716618,-0.0823164620224972,0.0823164620224972,0.0,1.0,0.0
D60_hotspot,4.813559322033898,1.15,11.090584538655236,19.930961071162425,20.013301620492225,586.9214293801492,2146.228238880858,2165.3437325963655,8.84037653250719,8.92271708183699,8.84037653250719,8.92271708183699,-0.08234054932979973,0.08234054932979973,0.0,1.0,0.0
D60_hotspot,4.813559322033898,1.34,11.100194378347563,19.9484395089474,20.030804127238095,588.0860686107853,2150.278801356755,2169.4178901719506,8.848245130599835,8.930609748890532,8.848245130599835,8.930609748890532,-0.08236461829069697,0.08236461829069697,0.0,1.0,0.0
D60_hotspot,4.813559322033898,1.53,11.10980584686784,19.965934769182383,20.048323482198285,589.2520598991806,2154.3370865845955,2173.4998043544247,8.856128922314543,8.938517635330445,8.856128922314543,8.938517635330445,-0.08238871301590223,0.08238871301590223,0.0,1.0,0.0
D60_hotspot,4.813559322033898,1.72,11.119418934130268,19.98344689106172,20.06585972469352,590.4194026070621,2158.403114705696,2177.5894953870984,8.864027956931453,8.946440790563253,8.864027956931453,8.946440790563253,-0.08241283363179974,0.08241283363179974,0.0,1.0,0.0
D60_hotspot,4.813559322033898,1.91,11.129033630043503,20.00097591391144,20.08341289417701,591.5880960907341,2162.4769059369596,2181.6869835893735,8.871942283867936,8.954379264133506,8.871942283867936,8.954379264133506,-0.08243698026556956,0.08243698026556956,0.0,1.0,0.0
D60_hotspot,4.813559322033898,2.1,11.138649924510688,20.018464557650542,20.100925474581615,592.7581397010749,2166.5451405280596,2185.7788350365977,8.879814633139855,8.962275550070927,8.879814633139855,8.962275550070927,-0.0824609169310726,0.0824609169310726,0.0,1.0,0.0
D60_hotspot,4.813559322033898,2.29,11.148267807429823,20.035918319219885,20.1184029858561,593.9295327835789,2170.6090725039708,2189.8663146306662,8.887650511790062,8.970135178426277,8.887650511790062,8.970135178426277,-0.08248466663621556,0.08248466663621556,0.0,1.0,0.0
D60_hotspot,4.813559322033898,2.4800000000000004,11.157887268693388,20.053388739769705,20.13589718155116,595.1022746783032,2174.680696731045,2193.9615199853547,8.895501471076317,8.978009912857774,8.895501471076317,8.978009912857774,-0.08250844178145655,0.08250844178145655,0.0,1.0,0.0
D60_hotspot,4.813559322033898,2.6700000000000004,11.167508298188464,20.070875858040207,20.153408100532513,596.276364719878,2178.760033164679,2198.0644711569907,8.903367559851743,8.985899802344049,8.903367559851743,8.985899802344049,-0.08253224249230584,0.08253224249230584,0.0,1.0,0.0
D60_hotspot,4.813559322033898,2.8600000000000003,11.177130885797396,20.088379712901865,20.17093578179609,597.4518022375835,2182.847101835013,2202.175188276955,8.911248827104469,8.993804895998693,8.911248827104469,8.993804895998693,-0.08255606889422396,0.08255606889422396,0.0,1.0,0.0
D60_hotspot,4.813559322033898,3.0500000000000003,11.18675502139664,20.10590034335506,20.188480264468804,598.6285865552021,2186.9419228470683,2206.2936915520863,8.91914532195842,9.001725243072164,8.91914532195842,9.001725243072164,-0.08257992111374435,0.08257992111374435,0.0,1.0,0.0
D60_hotspot,4.813559322033898,3.24,11.19638069485797,20.123437788531454,20.206041587808016,599.8067169911619,2191.044516381298,2210.4200012647793,8.927057093673485,9.009660892950047,8.927057093673485,9.009660892950047,-0.08260379927656203,0.08260379927656203,0.0,1.0,0.0
D60_hotspot,4.813559322033898,3.43,11.206007896047758,20.14099208769381,20.223619791203248,600.9861928584435,2195.154902693763,2214.5541377736163,8.934984191646052,9.01761189515549,8.934984191646052,9.01761189515549,-0.08262770350943782,0.08262770350943782,0.0,1.0,0.0
D60_hotspot,4.813559322033898,3.62,11.215636614827508,20.15856328023676,20.241214914175853,602.16701346464,2199.273102116543,2218.696121513516,8.942926665409251,9.025578299348345,8.942926665409251,9.025578299348345,-0.08265163393909347,0.08265163393909347,0.0,1.0,0.0
D60_hotspot,4.813559322033898,3.81,11.22526684105364,20.176151405687268,20.258826996379845,603.3491781119261,2203.3991350580745,2222.8459729961583,8.950884564633627,9.033560155326205,8.950884564633627,9.033560155326205,-0.08267559069257757,0.08267559069257757,0.0,1.0,0.0
D60_hotspot,4.813559322033898,4.0,11.234898564577437,20.193756503704854,20.276456077601974,604.5326860970454,2207.5330220034284,2227.0037128102285,8.958857939127418,9.041557513024538,8.958857939127418,9.041557513024538,-0.0826995738971199,0.0826995738971199,0.0,1.0,0.0
D60_hotspot,5.627118644067797,0.2,48.22384834337098,58.482628287989414,58.940323558202245,13702.954835518784,20365.16532665481,20693.05521989127,10.258779944618432,10.716475214831263,10.258779944618432,10.716475214831263,-0.45769527021283096,0.45769527021283096,0.0,1.0,0.0
D60_hotspot,5.627118644067797,0.39,48.22616683774059,58.485638137808934,58.94334228340606,13704.31187947448,20367.313010005408,20695.226507157673,10.259471300068341,10.717175445665468,10.259471300068341,10.717175445665468,-0.4577041455971269,0.4577041455971269,0.0,1.0,0.0
D60_hotspot,5.627118644067797,0.5800000000000001,48.22848529519555,58.48864825980471,58.94636128236468,13705.66896901466,20369.461000823147,20697.39810525275,10.260162964609165,10.71787598716913,10.260162964609165,10.71787598716913,-0.4577130225599646,0.4577130225599646,0.0,1.0,0.0
D60_hotspot,5.627118644067797,0.77,48.2308037156956,58.4916580539513,58.94937995035717,13707.026104112556,20371.60887093314,20699.569579191077,10.260854338255697,10.718576234661569,10.260854338255697,10.718576234661569,-0.4577218964058716,0.4577218964058716,0.0,1.0,0.0
D60_hotspot,5.627118644067797,0.96,48.2331220992686,58.49466804969386,58.952398820950656,13708.383284781255,20373.756998154586,20701.741312786016,10.261545950425258,10.719276721682057,10.261545950425258,10.719276721682057,-0.4577307712567986,0.4577307712567986,0.0,1.0,0.0
D60_hotspot,5.627118644067797,1.15,48.23544044586339,58.4976773910256,58.95541703144551,13709.740510987602,20375.90477156022,20703.912685397547,10.262236945162208,10.719976585582124,10.262236945162208,10.719976585582124,-0.4577396404199163,0.4577396404199163,0.0,1.0,0.0
D60_hotspot,5.627118644067797,1.34,48.23775875549112,58.50068675731391,58.9584352665363,13711.097782734909,20378.05267598052,20706.08418957531,10.262928001822786,10.720676511045177,10.262928001822786,10.720676511045177,-0.45774850922239096,0.45774850922239096,0.0,1.0,0.0
D60_hotspot,5.627118644067797,1.53,48.240077028133015,58.50369639567997,58.961453775270634,13712.455100008963,20380.200887812454,20708.256004516355,10.263619367546951,10.721376747137619,10.263619367546951,10.721376747137619,-0.4577573795906673,0.4577573795906673,0.0,1.0,0.0
D60_hotspot,5.627118644067797,1.72,48.24239526376186,58.50670630618943,58.96447255770304,13713.812462790622,20382.349407133595,20710.428130290915,10.264311042427572,10.722077293941183,10.264311042427572,10.722077293941183,-0.45776625151361117,0.45776625151361117,0.0,1.0,0.0
D60_hotspot,5.627118644067797,1.91,48.244713462375024,58.50971648889707,58.96749161390387,13715.169871075124,20384.498234013765,20712.60056698057,10.265003026522045,10.722778151528843,10.265003026522045,10.722778151528843,-0.4577751250067976,0.4577751250067976,0.0,1.0,0.0
D60_hotspot,5.627118644067797,2.1,48.24703162394638,58.512725619946536,58.97050960966205,13716.52732484395,20386.64642337061,20714.772354476194,10.26569399600016,10.723477985715675,10.26569399600016,10.723477985715675,-0.4577839897155158,0.4577839897155158,0.0,1.0,0.0
D60_hotspot,5.627118644067797,2.29,48.249349748467594,58.5157338313672,58.97352667802925,13717.884824089002,20388.794069347397,20716.943588410908,10.266384082899606,10.724176929561658,10.266384082899606,10.724176929561658,-0.457792846662052,0.457792846662052,0.0,1.0,0.0
D60_hotspot,5.627118644067797,2.4800000000000004,48.25166783592071,58.51874231460356,58.97654401977848,13719.242368796546,20390.94202251302,20719.115132884304,10.267074478682844,10.724876183857766,10.267074478682844,10.724876183857766,-0.4578017051749228,0.4578017051749228,0.0,1.0,0.0
D60_hotspot,5.627118644067797,2.6700000000000004,48.25398588629282,58.52175106972318,58.97956163497448,13720.59995895579,20393.09028294638,20721.28698797391,10.267765183430363,10.725575748681663,10.267765183430363,10.725575748681663,-0.45781056525130026,0.45781056525130026,0.0,1.0,0.0
D60_hotspot,5.627118644067797,2.8600000000000003,48.25630389956368,58.52476009677827,58.98257952367111,13721.957594551666,20395.23885071544,20723.45915374942,10.26845619721459,10.72627562410743,10.26845619721459,10.72627562410743,-0.45781942689283994,0.45781942689283994,0.0,1.0,0.0
D60_hotspot,5.627118644067797,3.0500000000000003,48.25862187572324,58.52776939583219,58.9855976859311,13723.315275575054,20397.38772589613,20725.631630286956,10.269147520108945,10.726975810207854,10.269147520108945,10.726975810207854,-0.45782829009890946,0.45782829009890946,0.0,1.0,0.0
D60_hotspot,5.627118644067797,3.24,48.26093981475331,58.53077896693631,58.98861612181112,13724.673002012072,20399.536908555823,20727.80441765827,10.269839152183003,10.727676307057813,10.269839152183003,10.727676307057813,-0.45783715487480947,0.45783715487480947,0.0,1.0,0.0
D60_hotspot,5.627118644067797,3.43,48.26325771664072,58.53378881015599,58.99163483136905,13726.030773851788,20401.68639877191,20729.977515936003,10.270531093515267,10.728377114728325,10.270531093515267,10.728377114728325,-0.45784602121305795,0.45784602121305795,0.0,1.0,0.0
D60_hotspot,5.627118644067797,3.62,48.26557558136573,58.53679892554618,58.99465381466689,13727.3885910794,20403.836196614346,20732.150925195772,10.271223344180449,10.72907823330116,10.271223344180449,10.72907823330116,-0.4578548891207106,0.4578548891207106,0.0,1.0,0.0
D60_hotspot,5.627118644067797,3.81,48.26789340891404,58.53980931316438,58.997673071758676,13728.7464536833,20405.986302154917,20734.324645507466,10.271915904250342,10.729779662844635,10.271915904250342,10.729779662844635,-0.45786375859429285,0.45786375859429285,0.0,1.0,0.0
D60_hotspot,5.627118644067797,4.0,48.270211199275586,58.54281997307435,59.00069260271101,13730.104361654368,20408.136715469904,20736.498676950047,10.272608773798765,10.730481403435427,10.272608773798765,10.730481403435427,-0.4578726296366611,0.4578726296366611,0.0,1.0,0.0
D60_hotspot,6.169491525423728,0.2,75.88654558073985,101.71633542700854,103.3578803646164,34676.53420344771,62896.04470940055,64971.30855278393,25.829789846268696,27.471334783876557,25.829789846268696,27.471334783876557,-1.6415449376078612,1.6415449376078612,0.0,1.0,0.0
D60_hotspot,6.169491525423728,0.39,75.88706648740957,101.71989748142038,103.36148840012821,34677.01921187358,62900.51144176683,64975.90697980924,25.832830994010806,27.47442191271864,25.832830994010806,27.47442191271864,-1.6415909187078341,1.6415909187078341,0.0,1.0,0.0
D60_hotspot,6.169491525423728,0.5800000000000001,75.88758738947415,101.72345980128574,103.36509670499369,34677.50421940342,62904.978665626215,64980.50591286695,25.835872411811593,27.47750931551954,25.835872411811593,27.47750931551954,-1.6416369037079477,1.6416369037079477,0.0,1.0,0.0
D60_hotspot,6.169491525423728,0.77,75.88810828669197,101.7270217410295,103.36870462311403,34677.989225812176,62909.44557140627,64985.104515724204,25.83891345433753,27.480596336422053,25.83891345433753,27.480596336422053,-1.641682882084524,1.641682882084524,0.0,1.0,0.0
D60_hotspot,6.169491525423728,0.96,75.88862917944205,101.73058387038763,103.37231273315892,34678.474231452645,62913.91287358055,64989.70352593227,25.841954690945585,27.483683553716872,25.841954690945585,27.483683553716872,-1.6417288627712878,1.6417288627712878,0.0,1.0,0.0
D60_hotspot,6.169491525423728,1.15,75.88915006749276,101.73414526849275,103.37592009962968,34678.9592361091,62918.37941724378,64994.30175103784,25.84499520099999,27.486770032136917,25.84499520099999,27.486770032136917,-1.641774831136928,1.641774831136928,0.0,1.0,0.0
D60_hotspot,6.169491525423728,1.34,75.88967095098562,101.7377066662021,103.37952746496396,34679.44423991319,62922.846118955094,64998.90013735835,25.848035715216483,27.48985651397834,25.848035715216483,27.48985651397834,-1.6418207987618558,1.6418207987618558,0.0,1.0,0.0
D60_hotspot,6.169491525423728,1.53,75.89019182979206,101.74126832919266,103.3831350992281,34679.929242745115,62927.31331194401,65003.499029171304,25.851076499400605,27.49294326943604,25.851076499400605,27.49294326943604,-1.6418667700354348,1.6418667700354348,0.0,1.0,0.0
D60_hotspot,6.169491525423728,1.72,75.89071270405644,101.7448302576007,103.38674300250217,34680.414244739215,62931.78099641684,65008.09842661514,25.854117553544256,27.49603029844573,25.854117553544256,27.49603029844573,-1.6419127449014752,1.6419127449014752,0.0,1.0,0.0
D60_hotspot,6.169491525423728,1.91,75.89123357370548,101.748392451383,103.39035117475858,34680.89924582716,62936.24917235486,65012.6983296911,25.85715887767752,27.4991176010531,25.85715887767752,27.4991176010531,-1.6419587233755806,1.6419587233755806,0.0,1.0,0.0
D60_hotspot,6.169491525423728,2.1,75.89175443865331,101.7519534869039,103.39395816944992,34681.3842459289,62940.716053985765,65017.296894196865,25.860199048250593,27.50220373079661,25.860199048250593,27.50220373079661,-1.6420046825460162,1.6420046825460162,0.0,1.0,0.0
D60_hotspot,6.169491525423728,2.29,75.8922752990492,101.75551350636331,103.39756413098242,34681.86924518334,62945.181819536694,65021.89430408667,25.86323820731411,27.505288831933214,25.86323820731411,27.505288831933214,-1.6420506246191025,1.6420506246191025,0.0,1.0,0.0
D60_hotspot,6.169491525423728,2.4800000000000004,75.89279615477501,101.75907379087592,103.401170361235,34682.35424348038,62949.648076015466,65026.49221913553,25.866277636100904,27.50837420645999,25.866277636100904,27.50837420645999,-1.6420965703590866,1.6420965703590866,0.0,1.0,0.0
D60_hotspot,6.169491525423728,2.6700000000000004,75.89331700591609,101.76263434051133,103.40477686024467,34682.83924089941,62954.11482354487,65031.0906394269,25.869317334595237,27.511459854328578,25.869317334595237,27.511459854328578,-1.6421425197333406,1.6421425197333406,0.0,1.0,0.0
D60_hotspot,6.169491525423728,2.8600000000000003,75.89383785243241,101.76619515528594,103.40838362797378,34683.32423740306,62958.58206218089,65035.689564949156,25.87235730285353,27.514545775541364,25.87235730285353,27.514545775541364,-1.6421884726878346,1.6421884726878346,0.0,1.0,0.0
D60_hotspot,6.169491525423728,3.0500000000000003,75.89435869431642,101.76975623522804,103.411990664515,34683.809232984226,62963.04979199434,65040.28899585684,25.87539754091162,27.51763197019858,25.87539754091162,27.51763197019858,-1.6422344292869582,1.6422344292869582,0.0,1.0,0.0
D60_hotspot,6.169491525423728,3.24,75.8948795315888,101.77331758038372,103.41559796989779,34684.29422766204,62967.51801307853,65044.88893222383,25.87843804879492,27.52071843830899,25.87843804879492,27.52071843830899,-1.6422803895140703,1.6422803895140703,0.0,1.0,0.0
D60_hotspot,6.169491525423728,3.43,75.8954003642339,101.7768791907654,103.41920554412576,34684.779221421864,62971.98672548443,65049.489374091114,25.881478826531506,27.523805179891866,25.881478826531506,27.523805179891866,-1.6423263533603603,1.6423263533603603,0.0,1.0,0.0
D60_hotspot,6.169491525423728,3.62,75.89592119227078,101.78044106643736,103.42281338725277,34685.26421428136,62976.45592932814,65054.090321563766,25.884519874166585,27.526892194981997,25.884519874166585,27.526892194981997,-1.6423723208154115,1.6423723208154115,0.0,1.0,0.0
D60_hotspot,6.169491525423728,3.81,75.89644201566321,101.78400320736998,103.42642149929857,34685.74920620669,62980.9256246079,65058.691774703315,25.887561191706766,27.52997948363536,25.887561191706766,27.52997948363536,-1.6424182919285926,1.6424182919285926,0.0,1.0,0.0
D60_hotspot,6.169491525423728,4.0,75.89696283445247,101.78756561364445,103.43002988029365,34686.2341972362,62985.39581146104,65063.29373358508,25.89060277919198,27.53306704584118,25.89060277919198,27.53306704584118,-1.642464266649199,1.642464266649199,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,0.2,47.19141164055394,78.47601793108856,80.75292699621046,13105.333625216615,37129.45337570927,39355.54389291191,31.284606290534626,33.561515355656525,31.284606290534626,33.561515355656525,-2.276909065121899,2.276909065121899,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,0.39,47.19153369844375,78.47622944196618,80.7531419578172,13105.403490348184,37129.65715619134,39355.7571161093,31.284695743522434,33.56160825937346,31.284695743522434,33.56160825937346,-2.2769125158510235,2.2769125158510235,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,0.5800000000000001,47.19165575586128,78.47644095403476,80.75335692090026,13105.473355395645,37129.86093838003,39355.97034134867,31.28478519817348,33.56170116503898,31.28478519817348,33.56170116503898,-2.276915966865502,2.276915966865502,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,0.77,47.1917778127194,78.47665246303025,80.75357188058973,13105.543220309131,37130.06471816715,39356.183563799495,31.284874650310847,33.56179406787033,31.284874650310847,33.56179406787033,-2.2769194175594833,2.2769194175594833,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,0.96,47.19189986898862,78.47686397247853,80.75378684078632,13105.61308507175,37130.268498949736,39356.396787330945,31.284964103489905,33.5618869717977,31.284964103489905,33.5618869717977,-2.2769228683077927,2.2769228683077927,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,1.15,47.19202192458663,78.47707547646753,80.7540017953137,13105.682949636392,37130.472275031694,39356.61000581655,31.2850535518809,33.561979870727065,31.2850535518809,33.561979870727065,-2.276926318846165,2.276926318846165,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,1.34,47.192143979461505,78.47728697966835,80.75421674909228,13105.752813973328,37130.67605091344,39356.82322413698,31.285143000206844,33.562072769630774,31.285143000206844,33.562072769630774,-2.27692976942393,2.27692976942393,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,1.53,47.19226603384187,78.47749848386297,80.75443170384101,13105.822678213422,37130.87982831186,39357.036443997284,31.285232450021105,33.56216566999914,31.285232450021105,33.56216566999914,-2.2769332199780337,2.2769332199780337,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,1.72,47.192388087536685,78.4777099890408,80.75464665965555,13105.892542247322,37131.083607216744,39357.24966549238,31.28532190150412,33.562258572118864,31.28532190150412,33.562258572118864,-2.276936670614745,2.276936670614745,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,1.91,47.19251014056074,78.47792149517807,80.75486161640099,13105.962406083489,37131.2873876052,39357.46288848844,31.285411354617324,33.562351475840245,31.285411354617324,33.562351475840245,-2.276940121222921,2.276940121222921,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,2.1,47.192632192973605,78.47813299305346,80.75507656472332,13106.032269756017,37131.49116059272,39357.676103706865,31.28550080007986,33.56244437174972,31.28550080007986,33.56244437174972,-2.276943571669861,2.276943571669861,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,2.29,47.19275424480137,78.47834448371623,80.75529150554857,13106.102133279835,37131.69492719016,39357.889312066174,31.285590238914857,33.5625372607472,31.285590238914857,33.5625372607472,-2.276947021832342,2.276947021832342,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,2.4800000000000004,47.192876295976646,78.47855597529635,80.75550644735978,13106.171996616373,37131.89869523056,39358.10252198098,31.2856796793197,33.56263015138313,31.2856796793197,33.56263015138313,-2.276950472063433,2.276950472063433,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,2.6700000000000004,47.19299834651119,78.4787674678638,80.75572139016313,13106.241859772354,37132.10246478136,39358.31573345746,31.285769121352615,33.56272304365194,31.285769121352615,33.56272304365194,-2.2769539222993274,2.2769539222993274,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,2.8600000000000003,47.19312039642925,78.47897896143671,80.75593633399284,13106.311722761651,37132.30623586001,39358.52894652952,31.28585856500746,33.562815937563585,31.28585856500746,33.562815937563585,-2.276957372556126,2.276957372556126,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,3.0500000000000003,47.19324244571873,78.47919045597585,80.75615127885861,13106.381585577348,37132.51000842873,39358.74216120682,31.285948010257123,33.56290883313988,31.285948010257123,33.56290883313988,-2.2769608228827565,2.2769608228827565,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,3.24,47.19336449438947,78.47940195151779,80.75636622471475,13106.451448225063,37132.71378252276,39358.95537744405,31.286037457128316,33.56300173032528,31.286037457128316,33.56300173032528,-2.276964273196967,2.276964273196967,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,3.43,47.19348654238608,78.47961344801698,80.75658117159445,13106.521310673092,37132.91755809824,39359.16859527411,31.286126905630894,33.563094629208365,31.286126905630894,33.563094629208365,-2.276967723577471,2.276967723577471,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,3.62,47.19360858977154,78.47982494551316,80.75679611944568,13106.591172957487,37133.12133519344,39359.38181464543,31.286216355741615,33.56318752967414,31.286216355741615,33.56318752967414,-2.276971173932523,2.276971173932523,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,3.81,47.19373063654577,78.4800364439836,80.75701106832747,13106.661035078194,37133.32511378648,39359.59503561654,31.28630580743782,33.5632804317817,31.28630580743782,33.5632804317817,-2.276974624343879,2.276974624343879,0.0,1.0,0.0
D60_hotspot,6.4406779661016955,4.0,47.19385268269482,78.48024794347046,80.75722601824485,13106.730897027222,37133.52889391801,39359.808258192475,31.28639526077564,33.56337333555003,31.28639526077564,33.56337333555003,-2.276978074774391,2.276978074774391,0.0,1.0,0.0
