channel,layer_N,mu_ref,mu_min,mu_p10,mu_p50,mu_p90,mu_max,mu_mean,mu_std,f_mu_gt_0p8,f_mu_gt_1p0,f_mu_gt_1p2,obs_mu,obs_sigma,f_chi2_le_1,f_chi2_le_4,best_chi2,best_D,best_eta,obs_source
ee,1,1.0,1.1716465799904458e-07,1.5160857165120478e-07,0.03191639111657089,6.458989070432858,27.717425228015653,2.5098608912404643,5.982699605718475,0.3,0.3,0.27,nan,nan,nan,nan,nan,nan,nan,
mumu,2,1.0,2.3782123059598512e-08,3.0773560640857346e-08,0.022662060068880503,24.405818113954574,99.60430283059057,7.146541193438528,19.12756526668892,0.34,0.33,0.32,1.4,0.4,0.07,0.12,0.002262477045670166,7.070707070707071,4.0,"ATLAS Collaboration, arXiv:2507.03595"
tautau,3,1.0,3.1950223030851577e-06,4.0375345964099195e-06,0.03175563547303406,20.63848171195135,86.17648514183254,6.603701992084375,16.399036484117527,0.34,0.33,0.31,nan,nan,nan,nan,nan,nan,nan,
