center_D,sigma_D,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
6.0,0.15,5.627118644067797,0.96,44.62636451306135,57.56556020661473,-12.93919569355338,-0.25459965884510155,0.0
6.0,0.2,5.627118644067797,0.96,45.16395181112142,57.56556020661473,-12.401608395493305,-0.24262523345866063,0.0
6.2,0.1,5.627118644067797,0.96,44.440190851427104,57.56556020661473,-13.125369355187622,-0.2587802164521554,0.0
6.2,0.15,5.627118644067797,0.96,44.44296715972606,57.56556020661473,-13.122593046888667,-0.2587177454877572,0.0
6.2,0.2,5.627118644067797,0.96,44.50773094160351,57.56556020661473,-13.057829265011215,-0.25726157269307837,0.0
5.8,0.1,5.627118644067797,1.15,45.36798244542024,57.56825970407602,-12.200277258655781,-0.23816474524135256,0.0
5.8,0.15,5.627118644067797,1.15,46.59410350437439,57.56825970407602,-10.974156199701632,-0.21149737013094608,0.0
5.8,0.2,5.627118644067797,1.15,47.34287452497579,57.56825970407602,-10.225385179100229,-0.1955550459244544,0.0
6.0,0.1,5.627118644067797,1.15,44.446368112909695,57.56825970407602,-13.121891591166325,-0.2586881176399523,0.0
6.0,0.15,5.627118644067797,1.15,44.628645848849274,57.56825970407602,-12.939613855226746,-0.2545954325588547,0.0
6.0,0.2,5.627118644067797,1.15,45.16626062880611,57.56825970407602,-12.401999075269913,-0.2426210071724137,0.0
6.2,0.1,5.627118644067797,1.15,44.44246266986712,57.56825970407602,-13.125797034208901,-0.2587759901659086,0.0
6.2,0.15,5.627118644067797,1.15,44.445239120093184,57.56825970407602,-13.123020583982836,-0.25871351920151053,0.0
6.2,0.2,5.627118644067797,1.15,44.510006212747484,57.56825970407602,-13.058253491328536,-0.2572573464068312,0.0
5.8,0.1,5.627118644067797,1.34,45.37030158636507,57.57095914964238,-12.200657563277304,-0.23816051821210954,0.0
5.8,0.15,5.627118644067797,1.34,46.59648532272734,57.57095914964238,-10.974473826915037,-0.21149314310170303,0.0
5.8,0.2,5.627118644067797,1.34,47.34529461934276,57.57095914964238,-10.225664530299618,-0.19555081889521145,0.0
6.0,0.1,5.627118644067797,1.34,44.4486401423583,57.57095914964238,-13.122319007284077,-0.2586838906107093,0.0
6.0,0.15,5.627118644067797,1.34,44.63092719605322,57.57095914964238,-12.940031953589155,-0.2545912055296115,0.0
6.0,0.2,5.627118644067797,1.34,45.16856945804434,57.57095914964238,-12.402389691598039,-0.24261678014317048,0.0
6.2,0.1,5.627118644067797,1.34,44.444734499675526,57.57095914964238,-13.12622464996685,-0.2587717631366656,0.0
6.2,0.15,5.627118644067797,1.34,44.44751109182944,57.57095914964238,-13.123448057812936,-0.25870929217226724,0.0
6.2,0.2,5.627118644067797,1.34,44.51228149527711,57.57095914964238,-13.058677654365269,-0.2572531193775883,0.0
5.8,0.1,5.627118644067797,1.53,45.3726208989351,57.573658543291614,-12.201037644356518,-0.2381562869127927,0.0
5.8,0.15,5.627118644067797,1.53,46.59886731734383,57.573658543291614,-10.974791225947783,-0.21148891180238644,0.0
5.8,0.2,5.627118644067797,1.53,47.347714892805854,57.573658543291614,-10.22594365048576,-0.19554658759589452,0.0
6.0,0.1,5.627118644067797,1.53,44.45091233994567,57.573658543291614,-13.122746203345947,-0.2586796593113923,0.0
6.0,0.15,5.627118644067797,1.53,44.63320871208547,57.573658543291614,-12.940449831206145,-0.25458697423029486,0.0
6.0,0.2,5.627118644067797,1.53,45.17087845814464,57.573658543291614,-12.402780085146972,-0.24261254884385378,0.0
6.2,0.1,5.627118644067797,1.53,44.447006497607916,57.573658543291614,-13.126652045683699,-0.25876753183734885,0.0
6.2,0.15,5.627118644067797,1.53,44.44978323170016,57.573658543291614,-13.123875311591455,-0.2587050608729506,0.0
6.2,0.2,5.627118644067797,1.53,44.51455694618624,57.573658543291614,-13.059101597105375,-0.2572488880782715,0.0
5.8,0.1,5.627118644067797,1.72,45.37494038316823,57.57635788499197,-12.201417501823741,-0.2381520513426605,0.0
5.8,0.15,5.627118644067797,1.72,46.60124948826286,57.57635788499197,-10.975108396729112,-0.2114846762322538,0.0
5.8,0.2,5.627118644067797,1.72,47.35013534540465,57.57635788499197,-10.226222539587319,-0.19554235202576215,0.0
6.0,0.1,5.627118644067797,1.72,44.45318470570895,57.57635788499197,-13.123173179283022,-0.2586754237412601,0.0
6.0,0.15,5.627118644067797,1.72,44.63549039698335,57.57635788499197,-12.940867488008621,-0.25458273866016246,0.0
6.0,0.2,5.627118644067797,1.72,45.17318762914479,57.57635788499197,-12.40317025584718,-0.2426083132737216,0.0
6.2,0.1,5.627118644067797,1.72,44.44927866370146,57.57635788499197,-13.127079221290508,-0.2587632962672164,0.0
6.2,0.15,5.627118644067797,1.72,44.45205553974254,57.57635788499197,-13.124302345249433,-0.25870082530281835,0.0
6.2,0.2,5.627118644067797,1.72,44.51683256551208,57.57635788499197,-13.059525319479889,-0.25724465250813927,0.0
5.8,0.1,5.627118644067797,1.91,45.377260039099454,57.579057174740214,-12.20179713564076,-0.2381478115015321,0.0
5.8,0.15,5.627118644067797,1.91,46.60363183552028,57.579057174740214,-10.975425339219932,-0.21148043639112554,0.0
5.8,0.2,5.627118644067797,1.91,47.35255597717564,57.579057174740214,-10.226501197564573,-0.19553811218463385,0.0
6.0,0.1,5.627118644067797,1.91,44.4554572396824,57.579057174740214,-13.123599935057811,-0.25867118390013183,0.0
6.0,0.15,5.627118644067797,1.91,44.637772250781246,57.579057174740214,-12.941284923958968,-0.25457849881903405,0.0
6.0,0.2,5.627118644067797,1.91,45.17549697107961,57.579057174740214,-12.403560203660604,-0.24260407343259294,0.0
6.2,0.1,5.627118644067797,1.91,44.451550997990395,57.579057174740214,-13.127506176749819,-0.258759056426088,0.0
6.2,0.15,5.627118644067797,1.91,44.454328015990825,57.579057174740214,-13.124729158749389,-0.2586965854616898,0.0
6.2,0.2,5.627118644067797,1.91,44.51910835328895,57.579057174740214,-13.059948821451265,-0.2572404126670108,0.0
5.8,0.1,5.627118644067797,2.1,45.37957900946344,57.58175641250567,-12.202177403042228,-0.23814358628051407,0.0
5.8,0.15,5.627118644067797,2.1,46.60601347868225,57.58175641250567,-10.975742933823419,-0.21147621117010748,0.0
5.8,0.2,5.627118644067797,2.1,47.35497589353629,57.58175641250567,-10.226780518969377,-0.19553388696361576,0.0
6.0,0.1,5.627118644067797,2.1,44.45772910201538,57.58175641250567,-13.124027310490291,-0.2586669586791137,0.0
6.0,0.15,5.627118644067797,2.1,44.640053430184196,57.58175641250567,-12.941702982321473,-0.25457427359801615,0.0
6.0,0.2,5.627118644067797,2.1,45.17780563049544,57.58175641250567,-12.403950782010227,-0.24259984821157518,0.0
6.2,0.1,5.627118644067797,2.1,44.45382266069786,57.58175641250567,-13.12793375180781,-0.25875483120506987,0.0
6.2,0.15,5.627118644067797,2.1,44.45659982061568,57.58175641250567,-13.12515659188999,-0.25869236024067177,0.0
6.2,0.2,5.627118644067797,2.1,44.52138346846368,57.58175641250567,-13.060372944041987,-0.2572361874459927,0.0
5.8,0.1,5.627118644067797,2.29,45.38189737975492,57.584455598278616,-12.202558218523698,-0.23813937379329259,0.0
5.8,0.15,5.627118644067797,2.29,46.60839450555405,57.584455598278616,-10.976061092724564,-0.21147199868288616,0.0
5.8,0.2,5.627118644067797,2.29,47.35739518370296,57.584455598278616,-10.227060414575654,-0.19552967447639422,0.0
6.0,0.1,5.627118644067797,2.29,44.46000037646583,57.584455598278616,-13.124455221812788,-0.25866274619189245,0.0
6.0,0.15,5.627118644067797,2.29,44.6423340192937,57.584455598278616,-12.942121578984917,-0.2545700611107945,0.0
6.0,0.2,5.627118644067797,2.29,45.1801136925069,57.584455598278616,-12.404341905771716,-0.24259563572435375,0.0
6.2,0.1,5.627118644067797,2.29,44.456093735574456,57.584455598278616,-13.12836186270416,-0.2587506187178484,0.0
6.2,0.15,5.627118644067797,2.29,44.45887103737295,57.584455598278616,-13.125584560905665,-0.2586881477534502,0.0
6.2,0.2,5.627118644067797,2.29,44.52365799491416,57.584455598278616,-13.060797603364456,-0.25723197495877126,0.0
5.8,0.1,5.627118644067797,2.4800000000000004,45.38421592148892,57.58715473203782,-12.2029388105489,-0.2381351570379051,0.0
5.8,0.15,5.627118644067797,2.4800000000000004,46.61077570850183,57.58715473203782,-10.976379023535983,-0.21146778192749835,0.0
5.8,0.2,5.627118644067797,2.4800000000000004,47.359814652775135,57.58715473203782,-10.227340079262682,-0.19552545772100677,0.0
6.0,0.1,5.627118644067797,2.4800000000000004,44.4622718188761,57.58715473203782,-13.12488291316172,-0.2586585294365046,0.0
6.0,0.15,5.627118644067797,2.4800000000000004,44.64461477705182,57.58715473203782,-12.942539954985996,-0.25456584435540686,0.0
6.0,0.2,5.627118644067797,2.4800000000000004,45.18242192519861,57.58715473203782,-12.404732806839206,-0.24259141896896572,0.0
6.2,0.1,5.627118644067797,2.4800000000000004,44.458364978396105,57.58715473203782,-13.128789753641712,-0.25874640196246085,0.0
6.2,0.15,5.627118644067797,2.4800000000000004,44.461142422085764,57.58715473203782,-13.126012309952053,-0.2586839309980626,0.0
6.2,0.2,5.627118644067797,2.4800000000000004,44.52593268956493,57.58715473203782,-13.061222042472885,-0.25722775820338367,0.0
5.8,0.1,5.627118644067797,2.6700000000000004,45.38653463470691,57.589853813768215,-12.203319179061303,-0.23813093601382138,0.0
5.8,0.15,5.627118644067797,2.6700000000000004,46.61315708756813,57.589853813768215,-10.976696726200082,-0.2114635609034148,0.0
5.8,0.2,5.627118644067797,2.6700000000000004,47.362234300796096,57.589853813768215,-10.227619512972119,-0.195521236696923,0.0
6.0,0.1,5.627118644067797,2.6700000000000004,44.46454342928679,57.589853813768215,-13.125310384481423,-0.25865430841242104,0.0
6.0,0.15,5.627118644067797,2.6700000000000004,44.64689570349934,57.589853813768215,-12.942958110268876,-0.25456162333132354,0.0
6.0,0.2,5.627118644067797,2.6700000000000004,45.184730328611806,57.589853813768215,-12.405123485156409,-0.2425871979448824,0.0
6.2,0.1,5.627118644067797,2.6700000000000004,44.46063638920342,57.589853813768215,-13.129217424564793,-0.25874218093837725,0.0
6.2,0.15,5.627118644067797,2.6700000000000004,44.46341397479473,57.589853813768215,-13.126439838973482,-0.25867970997397916,0.0
6.2,0.2,5.627118644067797,2.6700000000000004,44.52820755245668,57.589853813768215,-13.061646261311537,-0.2572235371793001,0.0
5.8,0.1,5.627118644067797,2.8600000000000003,45.388853519439515,57.59255284344607,-12.203699324006557,-0.23812671072060046,0.0
5.8,0.15,5.627118644067797,2.8600000000000003,46.61553864278443,57.59255284344607,-10.977014200661642,-0.21145933561019387,0.0
5.8,0.2,5.627118644067797,2.8600000000000003,47.36465412779779,57.59255284344607,-10.22789871564828,-0.19551701140370187,0.0
6.0,0.1,5.627118644067797,2.8600000000000003,44.46681520772791,57.59255284344607,-13.12573763571816,-0.25865008311920007,0.0
6.0,0.15,5.627118644067797,2.8600000000000003,44.64917679866641,57.59255284344607,-12.943376044779662,-0.25455739803810234,0.0
6.0,0.2,5.627118644067797,2.8600000000000003,45.187038902777026,57.59255284344607,-12.405513940669046,-0.24258297265166104,0.0
6.2,0.1,5.627118644067797,2.8600000000000003,44.462907968026414,57.59255284344607,-13.129644875419658,-0.25873795564515606,0.0
6.2,0.15,5.627118644067797,2.8600000000000003,44.46568569552988,57.59255284344607,-13.126867147916194,-0.25867548468075796,0.0
6.2,0.2,5.627118644067797,2.8600000000000003,44.530482583619445,57.59255284344607,-13.062070259826626,-0.2572193118860788,0.0
5.8,0.1,5.627118644067797,3.0500000000000003,45.39117257572585,57.595251821059506,-12.20407924533366,-0.23812248115781945,0.0
5.8,0.15,5.627118644067797,3.0500000000000003,46.61792037419088,57.595251821059506,-10.977331446868625,-0.2114551060474129,0.0
5.8,0.2,5.627118644067797,3.0500000000000003,47.36707413382101,57.595251821059506,-10.228177687238492,-0.19551278184092127,0.0
6.0,0.1,5.627118644067797,3.0500000000000003,44.46908715423778,57.595251821059506,-13.126164666821722,-0.25864585355641906,0.0
6.0,0.15,5.627118644067797,3.0500000000000003,44.65145806259148,57.595251821059506,-12.943793758468026,-0.25455316847532145,0.0
6.0,0.2,5.627118644067797,3.0500000000000003,45.18934764773315,57.595251821059506,-12.405904173326356,-0.24257874308888044,0.0
6.2,0.1,5.627118644067797,3.0500000000000003,44.46517971490337,57.595251821059506,-13.130072106156135,-0.2587337260823752,0.0
6.2,0.15,5.627118644067797,3.0500000000000003,44.46795758432948,57.595251821059506,-13.127294236730023,-0.2586712551179772,0.0
6.2,0.2,5.627118644067797,3.0500000000000003,44.532757783091576,57.595251821059506,-13.06249403796793,-0.25721508232329826,0.0
5.8,0.1,5.627118644067797,3.24,45.39349180359606,57.5979507465871,-12.204458942991039,-0.23811824732508768,0.0
5.8,0.15,5.627118644067797,3.24,46.62030228181847,57.5979507465871,-10.977648464768635,-0.21145087221468123,0.0
5.8,0.2,5.627118644067797,3.24,47.369494318897274,57.5979507465871,-10.228456427689828,-0.1955085480081896,0.0
6.0,0.1,5.627118644067797,3.24,44.47135926884595,57.5979507465871,-13.126591477741151,-0.25864161972368743,0.0
6.0,0.15,5.627118644067797,3.24,44.653739495304244,57.5979507465871,-12.944211251282859,-0.2545489346425896,0.0
6.0,0.2,5.627118644067797,3.24,45.19165656351026,57.5979507465871,-12.406294183076845,-0.2425745092561488,0.0
6.2,0.1,5.627118644067797,3.24,44.46745162986387,57.5979507465871,-13.130499116723236,-0.25872949224964353,0.0
6.2,0.15,5.627118644067797,3.24,44.470229641223135,57.5979507465871,-13.127721105363968,-0.2586670212852453,0.0
6.2,0.2,5.627118644067797,3.24,44.53503315090271,57.5979507465871,-13.06291759568439,-0.2572108484905664,0.0
5.8,0.1,5.627118644067797,3.43,45.39581120309032,57.60064962001352,-12.204838416923202,-0.23811400922189996,0.0
5.8,0.15,5.627118644067797,3.43,46.62268436570843,57.60064962001352,-10.97796525430509,-0.2114466341114935,0.0
5.8,0.2,5.627118644067797,3.43,47.37191468306847,57.60064962001352,-10.228734936945052,-0.1955043099050016,0.0
6.0,0.1,5.627118644067797,3.43,44.47363155159176,57.60064962001352,-13.127018068421762,-0.2586373816204995,0.0
6.0,0.15,5.627118644067797,3.43,44.65602109684417,57.60064962001352,-12.94462852316935,-0.254544696539402,0.0
6.0,0.2,5.627118644067797,3.43,45.19396565014832,57.60064962001352,-12.406683969865199,-0.2425702711529607,0.0
6.2,0.1,5.627118644067797,3.43,44.469723712947214,57.60064962001352,-13.130925907066306,-0.2587252541464558,0.0
6.2,0.15,5.627118644067797,3.43,44.472501866250134,57.60064962001352,-13.128147753763386,-0.25866278318205765,0.0
6.2,0.2,5.627118644067797,3.43,44.537308687092214,57.60064962001352,-13.063340932921307,-0.2572066103873786,0.0
5.8,0.1,5.627118644067797,3.62,45.39813077424082,57.603348441315504,-12.205217667074685,-0.2381097668477887,0.0
5.8,0.15,5.627118644067797,3.62,46.62506662589384,57.603348441315504,-10.978281815421667,-0.21144239173738233,0.0
5.8,0.2,5.627118644067797,3.62,47.374335226368174,57.603348441315504,-10.22901321494733,-0.19550006753089053,0.0
6.0,0.1,5.627118644067797,3.62,44.47590400250674,57.603348441315504,-13.127444438808766,-0.2586331392463884,0.0
6.0,0.15,5.627118644067797,3.62,44.65830286724296,57.603348441315504,-12.945045574072545,-0.25454045416529075,0.0
6.0,0.2,5.627118644067797,3.62,45.19627490767935,57.603348441315504,-12.40707353363615,-0.2425660287788497,0.0
6.2,0.1,5.627118644067797,3.62,44.47199596418496,57.603348441315504,-13.131352477130541,-0.25872101177234474,0.0
6.2,0.15,5.627118644067797,3.62,44.47477425944205,57.603348441315504,-13.128574181873454,-0.2586585408079465,0.0
6.2,0.2,5.627118644067797,3.62,44.539584391691676,57.603348441315504,-13.063764049623828,-0.25720236801326757,0.0
5.8,0.1,5.627118644067797,3.81,45.400450517082305,57.60604721047624,-12.205596693393936,-0.23810552020234266,0.0
5.8,0.15,5.627118644067797,3.81,46.62744906241038,57.60604721047624,-10.978598148065863,-0.2114381450919362,0.0
5.8,0.2,5.627118644067797,3.81,47.37675594883268,57.60604721047624,-10.22929126164356,-0.19549582088544432,0.0
6.0,0.1,5.627118644067797,3.81,44.47817662162495,57.60604721047624,-13.127870588851295,-0.2586288926009423,0.0
6.0,0.15,5.627118644067797,3.81,44.66058480653479,57.60604721047624,-12.945462403941448,-0.2545362075198445,0.0
6.0,0.2,5.627118644067797,3.81,45.198584336138,57.60604721047624,-12.407462874338243,-0.24256178213340343,0.0
6.2,0.1,5.627118644067797,3.81,44.47426838361117,57.60604721047624,-13.131778826865073,-0.25871676512689845,0.0
6.2,0.15,5.627118644067797,3.81,44.47704682083292,57.60604721047624,-13.129000389643323,-0.2586542941625003,0.0
6.2,0.2,5.627118644067797,3.81,44.541860264735206,57.60604721047624,-13.064186945741035,-0.25719812136782116,0.0
5.8,0.1,5.627118644067797,4.0,45.402770431654375,57.608745927483945,-12.20597549582957,-0.23810126928513073,0.0
5.8,0.15,5.627118644067797,4.0,46.62983167529872,57.608745927483945,-10.978914252185227,-0.21143389417472422,0.0
5.8,0.2,5.627118644067797,4.0,47.37917685050328,57.608745927483945,-10.229569076980667,-0.19549156996823258,0.0
6.0,0.1,5.627118644067797,4.0,44.48044940898516,57.608745927483945,-13.128296518498786,-0.2586246416837306,0.0
6.0,0.15,5.627118644067797,4.0,44.6628669147586,57.608745927483945,-12.945879012725342,-0.25453195660263267,0.0
6.0,0.2,5.627118644067797,4.0,45.20089393556364,57.608745927483945,-12.407851991920303,-0.2425575312161916,0.0
6.2,0.1,5.627118644067797,4.0,44.4765409712646,57.608745927483945,-13.132204956219347,-0.2587125142096865,0.0
6.2,0.15,5.627118644067797,4.0,44.479319550461526,57.608745927483945,-13.129426377022419,-0.2586500432452884,0.0
6.2,0.2,5.627118644067797,4.0,44.54413630626162,57.608745927483945,-13.064609621222324,-0.25719387045060954,0.0
5.8,0.1,5.898305084745763,0.2,50.293174581074325,90.79702562735869,-40.50385104628437,-0.5907571539776014,0.0
5.8,0.15,5.898305084745763,0.2,51.178313697588734,90.79702562735869,-39.61871192976996,-0.5733106459384019,0.0
5.8,0.2,5.898305084745763,0.2,51.55328537893837,90.79702562735869,-39.24374024842032,-0.5660105873404176,0.0
6.0,0.1,5.898305084745763,0.2,50.19828873264183,90.79702562735869,-40.598736894716865,-0.5926455905373261,0.0
6.0,0.15,5.898305084745763,0.2,51.12163490591477,90.79702562735869,-39.675390721443925,-0.574418736377296,0.0
6.0,0.2,5.898305084745763,0.2,51.517882603079244,90.79702562735869,-39.27914302427945,-0.5666975452539547,0.0
6.2,0.1,5.898305084745763,0.2,47.56896985091762,90.79702562735869,-43.228055776441074,-0.6464458728888892,0.0
6.2,0.15,5.898305084745763,0.2,48.10393104387036,90.79702562735869,-42.69309458348833,-0.6352626274066885,0.0
6.2,0.2,5.898305084745763,0.2,48.942927031703064,90.79702562735869,-41.85409859565563,-0.6179716628608343,0.0
5.8,0.1,5.898305084745763,0.39,50.29530754377413,90.79862216474444,-40.503314620970315,-0.5907323277292481,0.0
5.8,0.15,5.898305084745763,0.39,51.18048419955178,90.79862216474444,-39.618137965192666,-0.5732858196900485,0.0
5.8,0.2,5.898305084745763,0.39,51.555471783667876,90.79862216474444,-39.24315038107657,-0.5659857610920642,0.0
6.0,0.1,5.898305084745763,0.39,50.20041767117778,90.79862216474444,-40.59820449356666,-0.5926207642889727,0.0
6.0,0.15,5.898305084745763,0.39,51.12380300409739,90.79862216474444,-39.674819160647054,-0.5743939101289427,0.0
6.0,0.2,5.898305084745763,0.39,51.520067506356504,90.79862216474444,-39.27855465838794,-0.5666727190056011,0.0
6.2,0.1,5.898305084745763,0.39,47.570987278515005,90.79862216474444,-43.22763488622944,-0.6464210466405359,0.0
6.2,0.15,5.898305084745763,0.39,48.10597115948218,90.79862216474444,-42.69265100526226,-0.635237801158335,0.0
6.2,0.2,5.898305084745763,0.39,48.945002729621265,90.79862216474444,-41.85361943512318,-0.6179468366124811,0.0
5.8,0.1,5.898305084745763,0.5800000000000001,50.29744069383208,90.80021867571749,-40.50277798188541,-0.590707498954336,0.0
5.8,0.15,5.898305084745763,0.5800000000000001,51.18265489217039,90.80021867571749,-39.6175637835471,-0.5732609909151367,0.0
5.8,0.2,5.898305084745763,0.5800000000000001,51.55765838044984,90.80021867571749,-39.24256029526765,-0.5659609323171523,0.0
6.0,0.1,5.898305084745763,0.5800000000000001,50.202546796718394,90.80021867571749,-40.597671878999094,-0.5925959355140608,0.0
6.0,0.15,5.898305084745763,0.5800000000000001,51.12597129272444,90.80021867571749,-39.67424738299305,-0.5743690813540308,0.0
6.0,0.2,5.898305084745763,0.5800000000000001,51.52225260155431,90.80021867571749,-39.27796607416318,-0.5666478902306896,0.0
6.2,0.1,5.898305084745763,0.5800000000000001,47.57300488332201,90.80021867571749,-43.22721379239548,-0.6463962178656241,0.0
6.2,0.15,5.898305084745763,0.5800000000000001,48.10801145429649,90.80021867571749,-42.692207221421,-0.6352129723834236,0.0
6.2,0.2,5.898305084745763,0.5800000000000001,48.9470786098675,90.80021867571749,-41.853140065849985,-0.6179220078375693,0.0
5.8,0.1,5.898305084745763,0.77,50.29957365678939,90.80181516046262,-40.50224150367323,-0.5906826750998201,0.0
5.8,0.15,5.898305084745763,0.77,51.18482539439548,90.80181516046262,-39.61698976606714,-0.5732361670606204,0.0
5.8,0.2,5.898305084745763,0.77,51.5598447854433,90.80181516046262,-39.24197037501932,-0.5659361084626362,0.0
6.0,0.1,5.898305084745763,0.77,50.20467573551136,90.80181516046262,-40.597139424951266,-0.5925711116595448,0.0
6.0,0.15,5.898305084745763,0.77,51.1281393911688,90.80181516046262,-39.67367576929382,-0.5743442574995147,0.0
6.0,0.2,5.898305084745763,0.77,51.52443750509534,90.80181516046262,-39.27737765536728,-0.5666230663761731,0.0
6.2,0.1,5.898305084745763,0.77,47.57502231116297,90.80181516046262,-43.226792849299656,-0.6463713940111077,0.0
6.2,0.15,5.898305084745763,0.77,48.11005157015461,90.80181516046262,-42.691763590308014,-0.6351881485289073,0.0
6.2,0.2,5.898305084745763,0.77,48.9491543080363,90.80181516046262,-41.852660852426325,-0.6178971839830533,0.0
5.8,0.1,5.898305084745763,0.96,50.301706763073895,90.80341161896216,-40.50170485588826,-0.5906578495959863,0.0
5.8,0.15,5.898305084745763,0.96,51.18699604247025,90.80341161896216,-39.61641557649191,-0.5732113415567869,0.0
5.8,0.2,5.898305084745763,0.96,51.562031337355045,90.80341161896216,-39.241380281607114,-0.565911282958803,0.0
6.0,0.1,5.898305084745763,0.96,50.20680481736111,90.80341161896216,-40.59660680160105,-0.5925462861557111,0.0
6.0,0.15,5.898305084745763,0.96,51.130307635301335,90.80341161896216,-39.67310398366082,-0.5743194319956813,0.0
6.0,0.2,5.898305084745763,0.96,51.526622555453756,90.80341161896216,-39.2767890635084,-0.5665982408723399,0.0
6.2,0.1,5.898305084745763,0.96,47.57703987456757,90.80341161896216,-43.22637174439459,-0.6463465685072743,0.0
6.2,0.15,5.898305084745763,0.96,48.11209182310094,90.80341161896216,-42.69131979586122,-0.6351633230250735,0.0
6.2,0.2,5.898305084745763,0.96,48.95123014568432,90.80341161896216,-41.85218147327784,-0.6178723584792196,0.0
5.8,0.1,5.898305084745763,1.15,50.3038394783619,90.80500805110192,-40.50116857274002,-0.5906330330637407,0.0
5.8,0.15,5.898305084745763,1.15,51.18916629266715,90.80500805110192,-39.61584175843477,-0.5731865250245409,0.0
5.8,0.2,5.898305084745763,1.15,51.56421748847377,90.80500805110192,-39.24079056262815,-0.565886466426557,0.0
6.0,0.1,5.898305084745763,1.15,50.20893350895204,90.80500805110192,-40.59607454214988,-0.5925214696234652,0.0
6.0,0.15,5.898305084745763,1.15,51.132475481996636,90.80500805110192,-39.672532569105286,-0.5742946154634353,0.0
6.0,0.2,5.898305084745763,1.15,51.528807205294406,90.80500805110192,-39.276200845807516,-0.5665734243400938,0.0
6.2,0.1,5.898305084745763,1.15,47.5790570681546,90.80500805110192,-43.225950982947325,-0.6463217519750284,0.0
6.2,0.15,5.898305084745763,1.15,48.11413170207071,90.80500805110192,-42.690876349031214,-0.6351385064928275,0.0
6.2,0.2,5.898305084745763,1.15,48.95330560283313,90.80500805110192,-41.85170244826879,-0.6178475419469736,0.0
5.8,0.1,5.898305084745763,1.34,50.3059722267331,90.8066044569945,-40.50063223026141,-0.5906082170732008,0.0
5.8,0.15,5.898305084745763,1.34,51.19133657652948,90.8066044569945,-39.61526788046503,-0.5731617090340014,0.0
5.8,0.2,5.898305084745763,1.34,51.566403673504595,90.8066044569945,-39.24020078348991,-0.5658616504360172,0.0
6.0,0.1,5.898305084745763,1.34,50.21106223356373,90.8066044569945,-40.595542223430776,-0.5924966536329258,0.0
6.0,0.15,5.898305084745763,1.34,51.13464336232009,90.8066044569945,-39.671961094674415,-0.5742697994728955,0.0
6.0,0.2,5.898305084745763,1.34,51.53099188902383,90.8066044569945,-39.275612567970676,-0.5665486083495543,0.0
6.2,0.1,5.898305084745763,1.34,47.58107429303279,90.8066044569945,-43.225530163961714,-0.6462969359844887,0.0
6.2,0.15,5.898305084745763,1.34,48.11617161268355,90.8066044569945,-42.690432844310955,-0.635113690502288,0.0
6.2,0.2,5.898305084745763,1.34,48.955381092176914,90.8066044569945,-41.85122336481759,-0.617822725956434,0.0
5.8,0.1,5.898305084745763,1.53,50.3081051624241,90.80820083658355,-40.50009567415945,-0.5905833985578635,0.0
5.8,0.15,5.898305084745763,1.53,51.19350705100838,90.80820083658355,-39.61469378557517,-0.573136890518664,0.0
5.8,0.2,5.898305084745763,1.53,51.568590050548586,90.80820083658355,-39.239610786034966,-0.5658368319206797,0.0
6.0,0.1,5.898305084745763,1.53,50.21319114514184,90.80820083658355,-40.59500969144171,-0.592471835117588,0.0
6.0,0.15,5.898305084745763,1.53,51.136811433049004,90.80820083658355,-39.67138940353455,-0.5742449809575582,0.0
6.0,0.2,5.898305084745763,1.53,51.533176764634575,90.80820083658355,-39.27502407194898,-0.5665237898342168,0.0
6.2,0.1,5.898305084745763,1.53,47.583091695084356,90.80820083658355,-43.225109141499196,-0.6462721174691511,0.0
6.2,0.15,5.898305084745763,1.53,48.11821170246224,90.80820083658355,-42.68998913412131,-0.6350888719869506,0.0
6.2,0.2,5.898305084745763,1.53,48.95745676381143,90.80820083658355,-41.85074407277212,-0.6177979074410969,0.0
5.8,0.1,5.898305084745763,1.72,50.31023828546785,90.80979718986694,-40.499558904399095,-0.5905585775173977,0.0
5.8,0.15,5.898305084745763,1.72,51.19567771613736,90.80979718986694,-39.61411947372958,-0.573112069478198,0.0
5.8,0.2,5.898305084745763,1.72,51.5707766196395,90.80979718986694,-39.23902057022744,-0.5658120108802139,0.0
6.0,0.1,5.898305084745763,1.72,50.215320243719226,90.80979718986694,-40.594476946147715,-0.5924470140771223,0.0
6.0,0.15,5.898305084745763,1.72,51.13897969421685,90.80979718986694,-39.67081749565009,-0.5742201599170924,0.0
6.0,0.2,5.898305084745763,1.72,51.53536183216037,90.80979718986694,-39.27443535770657,-0.566498968793751,0.0
6.2,0.1,5.898305084745763,1.72,47.58510927434042,90.80979718986694,-43.22468791552652,-0.6462472964286854,0.0
6.2,0.15,5.898305084745763,1.72,48.12025197143829,90.80979718986694,-42.68954521842865,-0.6350640509464848,0.0
6.2,0.2,5.898305084745763,1.72,48.959532617768744,90.80979718986694,-41.8502645720982,-0.6177730864006309,0.0
5.8,0.1,5.898305084745763,1.91,50.312371595890816,90.81139351683984,-40.499021920949026,-0.5905337539515717,0.0
5.8,0.15,5.898305084745763,1.91,51.197848571943354,90.81139351683984,-39.61354494489649,-0.5730872459123719,0.0
