family_name,split_D,n_low,n_high,beta_low_1,beta_low_2,beta_high_1,beta_high_2,beta_jump_l1,improvement_vs_global_rank_score,improvement_vs_global_p95_quartic,full_corr_xi,full_corr_quartic,full_p95_abs_xi_resid,full_p95_abs_quartic_resid,full_rank_score,low_corr_quartic,low_p95_abs_quartic_resid,low_rank_score,high_corr_quartic,high_p95_abs_quartic_resid,high_rank_score,global_rank_score,global_p95_abs_quartic_resid
runnerup_blend_abs_action,16.8,357,84,0.26940940458527995,0.0,0.0006069498444500853,0.857049978683078,1.125852433423908,0.0007509402717115927,-0.00010777358197859165,0.9559871183573432,0.8477715444154661,0.03972163495827423,0.0010577838556247643,0.011270349414949019,-0.09578506522868098,0.00112531308706943,0.012123793157534365,0.9871755188505796,0.00034522991703944727,0.0037976716104870453,0.012021289686660611,0.0009500102736461726
best_blend_curv_action,16.8,357,84,0.22701979321617685,0.0,0.0006149056279760664,0.8569112127932875,1.0833161003814884,0.00020412306725320177,-5.7587303584126157e-05,0.8312536899475538,0.6325142081493528,0.0420989282945428,0.0011306732458701654,0.01173341327517146,-0.134872691867774,0.001389352156878182,0.021579788325078748,0.987180609813083,0.0003451595857311648,0.0037969400233841327,0.011937536342424662,0.0010730859422860392
