label,eta,mu_candidate,mu_full,chi2_candidate,chi2_full,abs_delta_mu_mumu,acceptance_mismatch
baseline_local_closures,0.2,4.893082583121168,3.4844537025541538,76.26016207815282,27.155920238073257,1.4086288805670142,0.0
baseline_local_closures,0.295,4.893082028787775,3.484453856673913,76.26013787400075,27.155924253767186,1.4086281721138625,0.0
baseline_local_closures,0.39,4.8930814746613684,3.484454010836722,76.26011367889025,27.155928270583107,1.4086274638246463,0.0
baseline_local_closures,0.485,4.893080920582969,3.484454165019298,76.26008948587976,27.155932287914368,1.4086267555636711,0.0
baseline_local_closures,0.5800000000000001,4.893080366351372,3.484454319150185,76.26006528618394,27.15593630389913,1.408626047201187,0.0
baseline_local_closures,0.675,4.893079812196657,3.4844544732396576,76.26004108984894,27.15594031880511,1.4086253389569992,0.0
baseline_local_closures,0.77,4.893079258010806,3.484454627392162,76.26001689215825,27.155944335353738,1.4086246306186436,0.0
baseline_local_closures,0.865,4.893078703814128,3.484454781536479,76.25999269399865,27.15594835168932,1.4086239222776489,0.0
baseline_local_closures,0.96,4.893078149662811,3.48445493560703,76.25996849782354,27.155952366103172,1.408623214055781,0.0
baseline_local_closures,1.055,4.893077595489522,3.4844550897654254,76.25994430069287,27.155956382806178,1.4086225057240962,0.0
baseline_local_closures,1.15,4.893077041299989,3.4844552438802854,76.25992010285678,27.155960398375125,1.4086217974197037,0.0
baseline_local_closures,1.245,4.893076487138687,3.48445539801048,76.25989590625719,27.155964414343934,1.4086210891282072,0.0
baseline_local_closures,1.34,4.893075932922541,3.4844555521259553,76.25987170726673,27.1559684299295,1.4086203807965854,0.0
baseline_local_closures,1.435,4.893075378741645,3.484455706224624,76.2598475098193,27.15597244507748,1.4086196725170206,0.0
baseline_local_closures,1.53,4.893074824581054,3.484455860337414,76.25982331326223,27.15597646059368,1.4086189642436397,0.0
baseline_local_closures,1.625,4.893074270374873,3.4844560144401076,76.25979911471843,27.155980475847112,1.4086182559347655,0.0
baseline_local_closures,1.72,4.893073716227659,3.484456168589235,76.25977491875315,27.155984492310704,1.408617547638424,0.0
baseline_local_closures,1.815,4.8930731620321755,3.484456322679747,76.25975072068411,27.15598850724734,1.4086168393524283,0.0
baseline_local_closures,1.91,4.893072607856477,3.484456476804029,76.25972652348283,27.155992523064157,1.4086161310524483,0.0
baseline_local_closures,2.005,4.893072053675853,3.484456630927979,76.25970232607025,27.155996538872625,1.4086154227478742,0.0
baseline_local_closures,2.1,4.893071499508599,3.4844567850596637,76.2596781292453,27.15600055488293,1.4086147144489352,0.0
baseline_local_closures,2.1950000000000003,4.893070945334321,3.4844569391717126,76.25965393211752,27.156004570381903,1.4086140061626082,0.0
baseline_local_closures,2.29,4.893070391170351,3.4844570932914607,76.25962973544368,27.156008586081786,1.4086132978788903,0.0
baseline_local_closures,2.385,4.89306983697773,3.4844572474046016,76.25960553752267,27.1560126016098,1.4086125895731287,0.0
baseline_local_closures,2.4800000000000004,4.893069282819993,3.4844574015317136,76.25958134112862,27.156016617502143,1.4086118812882793,0.0
baseline_local_closures,2.575,4.893068728632485,3.48445755563586,76.25955714343856,27.1560206327964,1.4086111729966255,0.0
baseline_local_closures,2.6700000000000004,4.893068174480479,3.4844577097696625,76.25953294730243,27.156024648863667,1.4086104647108169,0.0
baseline_local_closures,2.765,4.893067620315016,3.484457863902558,76.25950875058254,27.156028664907588,1.4086097564124578,0.0
baseline_local_closures,2.8600000000000003,4.893067066142913,3.484458018020092,76.2594845535766,27.15603268055157,1.4086090481228206,0.0
baseline_local_closures,2.955,4.893066511964093,3.4844581721235595,76.25946035628121,27.15603669582932,1.4086083398405331,0.0
baseline_local_closures,3.0500000000000003,4.893065957797182,3.484458326247739,76.25943615950963,27.156040711647034,1.408607631549443,0.0
baseline_local_closures,3.145,4.893065403617134,3.484458480358408,76.25941196216831,27.156044727113024,1.4086069232587262,0.0
baseline_local_closures,3.24,4.89306484945238,3.484458634475089,76.25938776549862,27.156048742735955,1.4086062149772913,0.0
baseline_local_closures,3.3350000000000004,4.893064295277184,3.484458788592088,76.25936356837681,27.15605275836747,1.4086055066850958,0.0
baseline_local_closures,3.43,4.8930637411161335,3.4844589427144403,76.2593393718765,27.15605677413876,1.4086047984016932,0.0
baseline_local_closures,3.5250000000000004,4.893063186942256,3.484459096824655,76.25931517481995,27.156060789594104,1.408604090117601,0.0
baseline_local_closures,3.62,4.8930626327787845,3.484459250952247,76.25929097822157,27.15606480550252,1.4086033818265373,0.0
baseline_local_closures,3.715,4.893062078606837,3.484459405056686,76.25926678125697,27.156068820807963,1.408602673550151,0.0
baseline_local_closures,3.81,4.893061524443897,3.484459559177716,76.2592425846895,27.15607283654598,1.4086019652661808,0.0
baseline_local_closures,3.905,4.893060970271883,3.484459713298867,76.25921838772966,27.156076852287462,1.4086012569730157,0.0
baseline_local_closures,4.0,4.8930604161100835,3.484459867413977,76.25919419121966,27.156080867871836,1.4086005486961066,0.0
candidate_tail_beta0p3,0.2,3.718455634064051,3.4844537025541538,33.595228294520886,27.155920238073257,0.23400193150989734,0.0
candidate_tail_beta0p3,0.295,3.7184551921922213,3.484453856673913,33.59521548876919,27.155924253767186,0.23400133551830837,0.0
candidate_tail_beta0p3,0.39,3.718454750480814,3.484454010836722,33.59520268766907,27.155928270583107,0.23400073964409174,0.0
candidate_tail_beta0p3,0.485,3.718454308806215,3.484454165019298,33.595189887638156,27.155932287914368,0.23400014378691703,0.0
candidate_tail_beta0p3,0.5800000000000001,3.718453867013891,3.484454319150185,33.59517708419791,27.15593630389913,0.23399954786370625,0.0
candidate_tail_beta0p3,0.675,3.7184534252838355,3.4844544732396576,33.59516428256468,27.15594031880511,0.23399895204417787,0.0
candidate_tail_beta0p3,0.77,3.7184529835265154,3.484454627392162,33.59515148014375,27.155944335353738,0.23399835613435327,0.0
candidate_tail_beta0p3,0.865,3.7184525417611387,3.484454781536479,33.595138677491775,27.15594835168932,0.23399776022465968,0.0
candidate_tail_beta0p3,0.96,3.7184521000347983,3.48445493560703,33.59512587597354,27.155952366103172,0.2339971644277683,0.0
candidate_tail_beta0p3,1.055,3.7184516582872362,3.4844550897654254,33.595113073842725,27.155956382806178,0.23399656852181083,0.0
candidate_tail_beta0p3,1.15,3.7184512165289965,3.4844552438802854,33.595100271404895,27.155960398375125,0.23399597264871108,0.0
