d40_beta,worst_score,mean_score,worst_p95
1.309,1.2771150611930162,1.2771150611930162,0.08663887071682574
1.5,11.738494048619984,11.738494048619984,1.0242083343342696
1.1,16.34353255903057,16.34353255903057,2.0578182733162853
0.9,19.87176229493233,19.87176229493233,5.586048009218048
