family_name,beta,gamma,center_D_eff,width_D_eff,implied_center_D,coeff_low,coeff_high,mean_D_slice_p95_abs_quartic_resid,max_D_slice_p95_abs_quartic_resid,mean_D_slice_p95_abs_xi_resid,max_D_slice_p95_abs_xi_resid,corr_xi,corr_quartic,p95_abs_xi_resid,p95_abs_quartic_resid,max_abs_xi_resid,max_abs_quartic_resid,abs_c4_gap,rank_score
lorentz_gate_hkabs_to_actionabs,0.0,1.0,17.6,0.4,17.6,0.24379287417845608,0.8337440537547718,0.00019382393315750245,0.0007601293648110326,0.007855769278956407,0.03051690008519317,0.9603189316372035,0.8589005139428677,0.0275592862690702,0.0006925970157303979,0.030516900212186532,0.0007601293680002726,1.3846454360214684e-05,0.007596265037358162
lorentz_gate_hkabs_to_actionabs,0.6,1.25,12.8,0.4,16.0,0.24381156987599,0.8406311382127016,0.0002066833387009985,0.0007603825823133372,0.008111961564094756,0.030525716491923455,0.9584060019454965,0.8526221599449127,0.02756816280541642,0.0006928502487206309,0.030525716618909876,0.0007603825855025785,1.423174062918837e-05,0.007599122690703924
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,16.0,0.8,17.45743121887939,0.24380812361415483,0.8200459429725371,0.00019795573626538732,0.0007603325076980311,0.008726223787384631,0.030523973071375762,0.9612713343808179,0.8579381153849233,0.027566536787901996,0.0006928038596610773,0.030523973198371315,0.0007603325108874951,1.5213941437688472e-05,0.0075996519980742645
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,14.4,0.4,15.71168809699145,0.2438555332298275,0.8397783715304508,0.00020795299912183913,0.0007609781389807103,0.008160871483073514,0.030546449636827483,0.9580664589650443,0.851474563190563,0.027589035871183318,0.0006934457994954736,0.03054644976379743,0.0007609781421699503,1.4324953177309672e-05,0.007605029720468613
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,16.8,0.8,17.146428199482248,0.24387480697387096,0.8306112446347549,0.000198341093126706,0.0007612374448104992,0.008399790833169147,0.030555475696062012,0.960539277948504,0.8570041785960506,0.027598201014610496,0.0006937073334961865,0.03055547582303028,0.0007612374479998962,1.4455271673530484e-05,0.0076077128588223405
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,15.2,0.4,15.513435037626795,0.24388370748832602,0.8403138254053398,0.0002095843127830318,0.0007613598582067094,0.00822221133876814,0.03055973648242133,0.9577925655325993,0.8504392817546232,0.02760241258329693,0.0006938275205989893,0.030559736609380744,0.0007613598613959492,1.440393239560394e-05,0.007608834598818826
lorentz_gate_hkabs_to_actionabs,0.0,1.0,16.8,0.8,16.8,0.24391989945125755,0.8372547372081252,0.00020151282312833984,0.0007618484536624116,0.008225279670792665,0.030576741225972384,0.9598085143733123,0.8553821977623217,0.027619618795181947,0.0006943185860823926,0.030576741352925096,0.0007618484568518461,1.4241856824966136e-05,0.0076134651417028455
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,16.8,1.6,17.146428199482248,0.2438874952487562,0.8354814050441494,0.0002219046810711062,0.0007609877686628118,0.01038832436465464,0.03054678484473783,0.9592376367562581,0.841820513939356,0.027612057806489287,0.0006941027863921317,0.03054678497319198,0.0007609877718946969,2.003834716926122e-05,0.0076171555851837144
lorentz_gate_hkabs_to_actionabs,0.0,1.0,15.2,0.4,15.2,0.24396202624389648,0.8435125011945506,0.00021422129366726467,0.0007624211889633649,0.008396547113769236,0.030596671115585172,0.9571076585561639,0.8477476578839201,0.02763959717028988,0.0006948888606808835,0.030596671242515333,0.0007624211921526051,1.4605375932784902e-05,0.007619393529186139
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,16.8,1.2,17.146428199482248,0.24400252510577983,0.8284384468855032,0.00020779339667980216,0.0007628882071950288,0.00934576295263026,0.030612919735972105,0.9605677988361079,0.8518819096228235,0.02765954279051548,0.000695458298432692,0.03061291986311765,0.0007628882103908297,1.668387546938121e-05,0.0076270278715309435
lorentz_gate_hkabs_to_actionabs,0.6,1.25,13.6,1.6,17.0,0.24388135605277006,0.8471005012228943,0.00023383594252224116,0.0007605523234904076,0.011035725345365744,0.030531626081160612,0.9560193471278269,0.8279105145990144,0.027639262038092527,0.0006948792936572787,0.030531626212635277,0.0007605523268087026,2.2722317187111188e-05,0.0076274171203675216
lorentz_gate_hkabs_to_actionabs,0.6,1.25,13.6,0.8,17.0,0.24402881745891297,0.8314896430530215,0.00020157157583327364,0.0007633102533527119,0.008694571605585065,0.03062760170277777,0.9603163360588949,0.8545481287440723,0.02767146599418885,0.0006957987469199425,0.030627601829732967,0.0007633102565433759,1.503870567437439e-05,0.007628703951141529
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,15.2,0.8,16.58455965793542,0.24406835897561754,0.8390291475851114,0.00020412677028329608,0.0007638571252151059,0.008300252144086587,0.030646623268903175,0.9593104407255321,0.8533890682005423,0.02769016578722655,0.00069633276091489,0.030646623395815448,0.0007638571284049698,1.4390792018026443e-05,0.007633264999739554
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,16.0,0.8,16.32993161855452,0.24409206414735074,0.8415066759894336,0.00020614405834628837,0.000764180622237304,0.008174587188628376,0.0306578738218604,0.9587417073167592,0.8521971272863486,0.02770139623862526,0.00069665351274174,0.030657873948757144,0.0007641806254269775,1.4342512481273e-05,0.0076363450848793285
lorentz_gate_hkabs_to_actionabs,0.6,1.25,13.6,1.2,17.0,0.24413221496373133,0.8352126282852352,0.00021693791112504794,0.0007644331724197593,0.009912791707689477,0.030666656227194916,0.9591519842703833,0.844121973082174,0.02772522136163967,0.0006973340826770207,0.030666656355066588,0.0007644331756376692,1.8386063430097556e-05,0.007647025486517036
lorentz_gate_hkabs_to_actionabs,0.0,1.0,16.0,0.8,16.0,0.24424539604890183,0.8434396891532557,0.00020937495503615806,0.0007662600332793244,0.008231752933830092,0.03073016517509869,0.9579007484698259,0.8495805922976853,0.027774211111575728,0.0006987339253538019,0.03073016530194156,0.0007662600364690961,1.449753703717041e-05,0.007656784240284905
lorentz_gate_hkabs_to_actionabs,0.0,1.0,16.8,1.2,16.8,0.24427628537066765,0.8352645801784951,0.00020730875043102978,0.0007666040488458328,0.00902298071990689,0.030742120606706058,0.959399091205498,0.8496475539429275,0.027789895724899927,0.0006991822255586207,0.03074212073378428,0.0007666040520426496,1.582873332560777e-05,0.00766248489010921
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,13.6,0.4,14.83881653604748,0.24428523060730195,0.8493736232901493,0.00022262592674279194,0.0007668046656373369,0.008714560852870343,0.03074909198688669,0.9555272035312289,0.8416816541182429,0.027793049930718253,0.000699272386911965,0.03074909211369614,0.0007668046688265784,1.508075526090026e-05,0.007662615624852429
lorentz_gate_hkabs_to_actionabs,0.0,1.0,16.8,2.4,16.8,0.24395647663185147,0.8590755169019595,0.0002473629200836203,0.0007617000022504182,0.011677431574469498,0.030571574889977374,0.9510269435681057,0.8096222987072578,0.027759452355138534,0.0006983121435106637,0.03057157502726407,0.0007617000057366689,2.544206105803133e-05,0.007663617293353329
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,14.4,0.4,14.696938456699069,0.24430249638586113,0.8518184673110396,0.00022566710424455627,0.0007670390036656193,0.008830733099735071,0.030757234636931474,0.9548815090747872,0.8392979921519121,0.02780124739373256,0.0006995067186491185,0.03075723476373446,0.0007670390068548604,1.526717276746528e-05,0.007665085739849724
lorentz_gate_hkabs_to_actionabs,0.6,1.25,12.0,0.4,15.0,0.24436184116029216,0.8474441319447582,0.0002203367991098479,0.0007678445008631672,0.008627496031827548,0.030785219226630092,0.9559055434514944,0.8430813749796944,0.027829424185281018,0.0007003123034776535,0.030785219353411233,0.0007678445040524178,1.4977610518426615e-05,0.007672645960316335
lorentz_gate_hkabs_to_actionabs,0.0,1.0,16.8,1.6,16.8,0.24435867640355077,0.8404529101609086,0.00022033011971877176,0.0007673838156252861,0.009973221131262065,0.030769214928632604,0.9576162683312915,0.838817325066663,0.027837714330666202,0.0007005493590358244,0.030769215057077443,0.000767383818862058,1.864590105449173e-05,0.007678623842756867
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,15.2,1.2,16.58455965793542,0.24451984984078787,0.839652557745163,0.00021146098424729295,0.0007698371719585638,0.009175619497678212,0.030854419438019365,0.9581138964834652,0.8447504745592261,0.027907348691782255,0.0007025412126063006,0.030854419565320396,0.0007698371751643685,1.6225538578306222e-05,0.0076956039241301705
lorentz_gate_hkabs_to_actionabs,0.0,1.0,14.4,0.4,14.4,0.24457631921991746,0.8582671878698872,0.00023469598495229793,0.0007707575525082098,0.009179641100653509,0.030886367810238097,0.9522749082651576,0.8300366835815836,0.02793125445205366,0.0007032252996212091,0.03088636793693879,0.0007707575556974515,1.6031032374947676e-05,0.007702069945009572
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,14.4,0.8,15.71168809699145,0.2446008576599946,0.8460178874149564,0.00021505679581955363,0.0007710786615520009,0.008451392143857516,0.030897512108022315,0.9565707593238029,0.8445661709744255,0.0279431749588005,0.0007035664693590199,0.030897512234773578,0.0007710786647429542,1.4893656260980435e-05,0.007704253865320125
lorentz_gate_hkabs_to_actionabs,0.6,1.25,12.8,0.8,16.0,0.24460190650879962,0.8447479520269314,0.00021259736160602255,0.0007710751956750023,0.008513116730685397,0.030897391828259277,0.9570845168396743,0.8453771291828227,0.0279440747547538,0.0007035922233056667,0.03089739195508795,0.0007710751988681832,1.4942060978739846e-05,0.007704552972972857
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,15.2,0.8,15.513435037626795,0.244664096289218,0.8468859334693035,0.00021741834461331373,0.0007719421647727572,0.00853075355747357,0.030927475208601674,0.9560532325163895,0.8430219015378078,0.027973108792932272,0.0007044233422208772,0.030927475335310955,0.0007719421679631849,1.499836591832668e-05,0.007712698906372272
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,16.0,1.2,16.32993161855452,0.24466096917922184,0.8426025572834585,0.00021190203359139464,0.0007717983490788345,0.008940894558716534,0.030922485420898427,0.9573727102768468,0.8438591569803425,0.02797383056343236,0.0007044440060345671,0.030922485548022363,0.000771798352281099,1.5649881525871137e-05,0.0077135515284185285
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,15.2,1.6,16.58455965793542,0.24460719738779912,0.8465155397599468,0.0002257840795281425,0.000770574793183988,0.01015764966753608,0.030880024548420412,0.9553256459162319,0.8307474034500468,0.027967603243820777,0.0007042657262034637,0.030880024678094878,0.0007705747964587616,1.9335874506187832e-05,0.007715502411664845
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,15.2,2.4,16.58455965793542,0.2442348477099238,0.8650499917431035,0.0002557112997361693,0.0007658708522202362,0.01198919164748535,0.03071663862954442,0.9470449532701506,0.7970253424140382,0.0279726143923522,0.0007044091879322298,0.03071663877154847,0.0007658708558458858,2.6557324210828726e-05,0.007724120110231108
lorentz_gate_hkabs_to_actionabs,0.0,1.0,16.0,1.2,16.0,0.2449023835068972,0.8465332171741261,0.00021647678984540052,0.0007750804455979411,0.008911363723754593,0.031036306411385647,0.9558731431931284,0.8396394463953333,0.028089049314786105,0.000707744289097367,0.03103630653848692,0.0007750804488021667,1.5650471021277186e-05,0.007745657088815171
lorentz_gate_hkabs_to_actionabs,0.0,1.0,15.2,0.8,15.2,0.24494271110162652,0.849643915879695,0.00022323837539578177,0.0007757303912126649,0.008749554136329578,0.031058832802319497,0.9544908717707823,0.8375027734432395,0.028105438573661476,0.0007082140027324177,0.031058832928934105,0.0007757303944033653,1.5435523118926707e-05,0.007750009169266714
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,16.0,1.6,16.32993161855452,0.24490667592718324,0.8479966955080495,0.00022388622860191,0.0007747565349353558,0.009812096300471156,0.031025078388027746,0.9545707375664684,0.8304992574485249,0.02810586435104656,0.0007082262063289462,0.031025078517096683,0.0007747565381960842,1.8128487345076038e-05,0.007752820781435662
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,16.0,2.4,16.32993161855452,0.24475623613039807,0.8635243720512661,0.00025166733145744966,0.0007725630089482324,0.011567489515588824,0.030949013362452746,0.9466338430056211,0.7985801959693724,0.02818266850731599,0.0007104282917046065,0.030949013502557812,0.000772563012525326,2.455675282796491e-05,0.007780652171361569
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,13.6,0.4,13.880441875771343,0.24519596217879694,0.8729626875650339,0.0002573064513417488,0.0007791877709205918,0.010090161175388574,0.03117858797081026,0.9417964110396742,0.7965508855530258,0.028225452282593683,0.0007116555944276416,0.031178588097279594,0.0007791877741098381,1.9055143538660585e-05,0.007787073808614723
lorentz_gate_hkabs_to_actionabs,0.6,1.25,12.8,1.2,16.0,0.24518865854793606,0.8504349119848492,0.00022329569061456248,0.0007787231481416447,0.00954295342278452,0.03116250178991911,0.9534632323269582,0.8291014423890867,0.02823608207362026,0.0007119605924042215,0.031162501918373567,0.0007787231513878559,1.7182548707264222e-05,0.00778816365951655
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,12.8,0.4,13.965944975103511,0.2452335831190954,0.8701435062996693,0.00025309578518654057,0.000779700281739726,0.00991829276165898,0.031196329537289,0.9436988250006454,0.8021650825297688,0.028243314945553863,0.0007121681393386293,0.03119632966374454,0.0007797002849289799,1.8511593446154115e-05,0.007791508469173249
lorentz_gate_hkabs_to_actionabs,0.0,1.0,16.0,1.6,16.0,0.24524286661868297,0.8519977611127337,0.0002265626600359973,0.0007793532598866501,0.009752555050120341,0.031184316993271025,0.952542463631842,0.8252735484943251,0.028268841438510287,0.0007129007239522119,0.031184317122488397,0.0007793532631554096,1.7797120183195162e-05,0.007797908203762979
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,14.4,1.2,15.71168809699145,0.24528657603973497,0.851463281752024,0.0002240145093495215,0.0007802197626243886,0.00921334226051027,0.03121430960923298,0.9531597459750227,0.8301230275064231,0.02827611088202793,0.0007131093790312941,0.031214309736808124,0.0007802197658464043,1.6415724753906938e-05,0.007798552824292183
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,15.2,1.2,15.513435037626795,0.24536375420278644,0.8527182942818154,0.00022606690766062616,0.0007813236373303945,0.009124464905949958,0.03125250721805406,0.9525104837765628,0.828728107108808,0.028311011287788138,0.0007141113078999202,0.03125250734535448,0.0007813236405453548,1.6337176213227335e-05,0.007808201306060181
lorentz_gate_hkabs_to_actionabs,0.6,1.25,11.2,0.4,14.0,0.24543772150432752,0.8690789758907178,0.0002529562218699335,0.0007824826241756528,0.009914381758417303,0.0312925983185182,0.9434011700322144,0.8010864403835831,0.02834024472987913,0.000714950779309028,0.031292598444899566,0.000782482627364967,1.8600284479119425e-05,0.00781861224625793
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,17.6,1.2,19.20317434076733,0.23940635186824033,0.7501354568784356,0.00026940284828551016,0.0007011801554540326,0.013925507788527596,0.05176954272626064,0.9682070602172066,0.8533363794405769,0.02844569889329615,0.0006700213885215314,0.05176954272626064,0.0007011801586452361,3.9406393295145876e-05,0.007820852505140715
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,13.6,0.8,14.83881653604748,0.2454823857733225,0.8556453462144784,0.00023360059932971337,0.0007830679899281909,0.00915712639634417,0.031312841724509724,0.9506620515425636,0.8240515060894336,0.028362326727107076,0.0007155850285131075,0.03131284185103585,0.0007830679931221552,1.6541141492779207e-05,0.007822707851782655
lorentz_gate_hkabs_to_actionabs,0.6,1.25,12.8,1.6,16.0,0.24531912940326833,0.858817002907234,0.00023956413344071732,0.0007800454014446947,0.010549058101018301,0.031208274998987512,0.9484994927072822,0.8092946984132736,0.028358232646588835,0.0007154674273885973,0.031208275132890095,0.0007800454048493876,2.0593076474325744e-05,0.007825618665510133
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,14.4,0.8,14.696938456699069,0.24552830093565928,0.8569042178656711,0.0002360983358554987,0.0007837026941729855,0.009249940332001095,0.03133478737929572,0.9498851825751832,0.8215171677577294,0.028383833127071392,0.0007162028606680812,0.03133478750575444,0.0007837026973655042,1.6755463772237652e-05,0.007828916606208167
lorentz_gate_hkabs_to_actionabs,0.6,1.25,12.0,0.8,15.0,0.24552949664392562,0.8556097246452495,0.00023249770834711867,0.0007836788647554339,0.00913034367402775,0.03133396352396782,0.9506317350197151,0.8236401052330005,0.028386089580173954,0.0007162676902717663,0.03133396365069015,0.0007836788679555584,1.6583937521124454e-05,0.007829374022836379
lorentz_gate_hkabs_to_actionabs,0.0,1.0,15.2,1.2,15.2,0.2456160569393499,0.8563706766853504,0.00023221167376455756,0.000784769034445376,0.009255209650340233,0.03137164800237209,0.9501076660991761,0.8211106335063779,0.02843207003821975,0.0007175890169119104,0.03137164812971048,0.0007847690376641926,1.6872891297245235e-05,0.007842479417764094
lorentz_gate_hkabs_to_actionabs,0.6,1.25,15.2,1.2,19.0,0.23987545567504903,0.7837025379066803,0.0002590605425777384,0.0007073314048890495,0.013459288112330865,0.04787016265262458,0.9676986025974399,0.8520412334110122,0.028663597329943905,0.0006399428938099891,0.04787016265262458,0.0007073314080852698,3.680628637696805e-05,0.007842648512672933
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,14.4,1.6,15.71168809699145,0.24559107816576764,0.8582423871412377,0.00023524103175032496,0.0007839593584782278,0.010096152682297124,0.031343660672181056,0.948659397815815,0.8125649176626201,0.028457837453429044,0.0007183297152189493,0.03134366080345864,0.0007839593618103433,1.8857908874423584e-05,0.007851646987450634
lorentz_gate_hkabs_to_actionabs,0.0,1.0,16.0,2.4,16.0,0.24528920369431081,0.8654236602293105,0.0002529460441080858,0.0007797745176181195,0.011372600620886315,0.03119889913205512,0.9441511332094334,0.7931152512581781,0.02844627823969463,0.0007179974191205901,0.031198899272898803,0.000779774521223112,2.3648881502967654e-05,0.007853215860547215
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,16.0,3.2,16.32993161855452,0.24459742461116318,0.8754010021794011,0.0002770960366515133,0.0007730579788419997,0.01300386173242077,0.030966181841204074,0.9377081623232832,0.7665820871602081,0.028449989679313906,0.0007181041093717164,0.030966181998434483,0.0007730579829133063,3.081162622611843e-05,0.007861413155426312
lorentz_gate_hkabs_to_actionabs,0.0,1.0,19.200000000000003,1.2,19.200000000000003,0.23956467797088918,0.7319028741418371,0.00026851546554940663,0.0007033191579633964,0.013864317907237961,0.05276463355952359,0.9676869662403407,0.853888545715489,0.02852151738947588,0.0006960266386677008,0.05276463355952359,0.0007033191611535176,3.871154185216587e-05,0.007865117527888836
lorentz_gate_hkabs_to_actionabs,0.0,1.0,14.4,0.8,14.4,0.24579391497625644,0.8621594540004237,0.0002446316650031138,0.0007873299115083886,0.009589090868387854,0.03146012301664604,0.9460567556438014,0.8089711898931895,0.02851013778054455,0.0007198336195891995,0.03146012314303166,0.0007873299147016695,1.7844045518527465e-05,0.007865212110243864
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,15.2,1.6,15.513435037626795,0.24572497056477358,0.8591115917650342,0.00023499348558885476,0.0007859036147271787,0.009930925410993767,0.031410854629661075,0.9480703408073863,0.8118877640025847,0.028513156966166547,0.0007199204573420174,0.03141085476006937,0.0007859036180357579,1.838361137583436e-05,0.007866593310259488
lorentz_gate_hkabs_to_actionabs,0.0,1.0,19.200000000000003,0.4,19.200000000000003,0.23956086378155236,0.5764689786414956,0.0002778285748986285,0.001236747516779193,0.01351835268499547,0.07033484248305936,0.9513846789076963,0.8358245749026847,0.028521109328145527,0.0007033075817420388,0.07033484248305936,0.001236747516779193,3.342641731376712e-05,0.007867011331092187
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,17.6,0.4,19.20317434076733,0.23964532709937503,0.5750738159413299,0.00027583547503501544,0.0011880688466244294,0.01352451354850893,0.06893674917268523,0.9531198762366457,0.8383506193522277,0.028560941710165086,0.0007044319100507943,0.06893674917268523,0.0011880688466244294,3.361582747223534e-05,0.0078782831650643
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,13.6,1.2,14.83881653604748,0.24602110549362377,0.8635057056110436,0.00024291115772816452,0.0007902469624170863,0.009713386836450144,0.03156082117852976,0.9447214191033805,0.8036177690723791,0.0286360689324123,0.0007234575560970841,0.03156082130693083,0.0007902469656710922,1.836633295790313e-05,0.007900841122158062
lorentz_gate_hkabs_to_actionabs,0.0,1.0,15.2,1.6,15.2,0.24597085945959254,0.8629341420741022,0.00024045945310081468,0.0007893339033576233,0.009999044555624267,0.031529311289991174,0.9452446622081773,0.8037505435412602,0.028636226806081633,0.0007234621017004199,0.031529311420759376,0.0007893339066794712,1.8764195832831178e-05,0.00790128299905366
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,14.4,1.2,14.696938456699069,0.246048393330712,0.8642873084530501,0.0002448288655596045,0.0007906742488337427,0.009696180662421746,0.03157556399668893,0.9440187966505481,0.8017273367579077,0.028644548201104805,0.000723701705516807,0.03157556412459668,0.0007906742520737968,1.849042204985483e-05,0.007903329177842863
lorentz_gate_hkabs_to_actionabs,0.4,1.0910894511799618,16.8,2.4,18.33030277982336,0.24026147645196855,0.8642414141082556,0.0002657811524281684,0.0007134664552256668,0.013447807717401873,0.039510713086807245,0.959380603022317,0.8203304951331148,0.02888050462246762,0.0006487913855659262,0.039510713086807245,0.0007134664586391521,3.6275000007017716e-05,0.007905192541189848
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,18.4,1.6,18.779421361337697,0.24037821413140467,0.8024136422866516,0.0002507514640926256,0.0007139452550968287,0.013050430829730755,0.044696480338997355,0.9667067026712758,0.8500757883616237,0.028897415372819424,0.0006466814935782175,0.044696480338997355,0.0007139452583009541,3.434769617445912e-05,0.007905383032957533
lorentz_gate_hkabs_to_actionabs,0.2,1.0206207261596576,13.6,0.8,13.880441875771343,0.2460760391028833,0.8746528325939759,0.0002644564313417141,0.0007912014595353843,0.010403100914070621,0.03159375195753046,0.9349536668521059,0.7756046488378269,0.02864554370993859,0.0007237303710501854,0.031593752083985016,0.0007912014627337372,2.098476411447627e-05,0.00790610106264931
lorentz_gate_hkabs_to_actionabs,0.0,1.0,18.4,2.4,18.4,0.24034644170366687,0.8546020805699908,0.00026139203683074884,0.0007138557392793659,0.013297568823704394,0.04005774382120068,0.961507897161298,0.8283854530288001,0.028894253935052613,0.0006483140850349591,0.04005774382120068,0.000713855742619925,3.545766770049106e-05,0.007907335236498603
