D,eta,mu_full,mu_detlin_map,mu_detlin_path,chi2_full,chi2_detlin,acceptance_mismatch,width_full,width_detlin,c_uv22_full,c_uv22_detlin,delta_log_mu,delta_log_uv_ratio,delta_log_fin_ratio,delta_log_rge_ratio,delta_log_width_term,identity_residual,delta_log_uv_g_only,delta_log_uv_p_only,delta_log_uv_m2_only,dominant_component,abs_width_component,abs_uv_component,abs_fin_component,abs_rge_component
4.8,2.29,11.61261454225414,79.74612909565653,79.74612909565774,651.8593486791295,38363.224651707984,0.0,93.15248886454468,14.67300160827886,0.0015692707255705526,0.0016584569927535337,1.74880192352671,-0.05127195205737145,0.0,0.0015585959474005173,1.8482286357466533,-1.3322676295501878e-15,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.8482286357466533,0.1025439041147429,0.0,0.0031171918948010345
4.8,2.3850000000000002,11.61777039213192,79.73984047588014,79.73984047588131,652.517698664548,38357.06628616467,0.0,93.11623632803246,14.674949781570593,0.0015693130201301082,0.001658501691037206,1.7482799098380424,-0.05127195205737145,0.0,0.0015585959474005173,1.8477066220579843,0.0,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.8477066220579843,0.1025439041147429,0.0,0.0031171918948010345
4.8,2.4800000000000004,11.622926676087497,79.73355669738446,79.73355669738568,653.1764364041334,38350.91315538965,0.0,93.08000329575236,14.676895919878314,0.0015693552359671088,0.0016585463061242892,1.7477581103937054,-0.05127195205737056,0.0,0.0015585959474005173,1.8471848226136478,-2.220446049250313e-15,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.8471848226136478,0.10254390411474112,0.0,0.0031171918948010345
4.8,2.575,11.628083392687854,79.72727775756127,79.72727775756246,653.8355617986066,38344.76525568844,0.0,93.04378976055348,14.678840023367654,0.0015693973731157635,0.0016585908380509363,1.7472365251724438,-0.05127195205737145,0.0,0.0015585959474005173,1.8466632373923861,-4.440892098500626e-16,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.8466632373923861,0.1025439041147429,0.0,0.0031171918948010345
4.8,2.6700000000000004,11.633240540499113,79.72100365380182,79.72100365380302,654.4950747482159,38338.62258336771,0.0,93.0075957152824,14.680782092205389,0.0015694394316102679,0.0016586352868532873,1.7467151541529784,-0.05127195205737145,0.0,0.0015585959474005173,1.8461418663729212,-8.881784197001252e-16,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.8461418663729212,0.1025439041147429,0.0,0.0031171918948010345
4.8,2.765,11.638398118087675,79.7147343834967,79.7147343834979,655.1549751528829,38332.485134735245,0.0,92.97142115278002,14.682722126560368,0.001569481411484849,0.0016586796525675134,1.7461939973139189,-0.05127195205737056,0.0,0.0015585959474005173,1.8456207095338608,-1.7763568394002505e-15,-0.05062563949037813,0.0,-0.0006463125669924352,width,1.8456207095338608,0.10254390411474112,0.0,0.0031171918948010345
4.8,2.8600000000000003,11.643556124018971,79.7084699440361,79.70846994403738,655.8152629120409,38326.352906100015,0.0,92.93526606588564,14.684660126602614,0.0015695233127737242,0.0016587239352297768,1.7456730546338606,-0.05127195205737056,0.0,0.0015585959474005173,1.845099766853803,-2.220446049250313e-15,-0.05062563949037813,0.0,-0.0006463125669924352,width,1.845099766853803,0.10254390411474112,0.0,0.0031171918948010345
4.8,2.955,11.64871455685842,79.70221033281014,79.70221033281138,656.4759379247605,38320.22589377273,0.0,92.89913044743523,14.686596092504205,0.0015695651355111433,0.0016587681348762743,1.7451523260913104,-0.05127195205737056,0.0,0.0015585959474005173,1.8445790383112532,-2.6645352591003757e-15,-0.05062563949037724,0.0,-0.0006463125669924352,width,1.8445790383112532,0.10254390411474112,0.0,0.0031171918948010345
4.8,3.0500000000000003,11.653873415170883,79.69595554720782,79.69595554720905,657.1370000896761,38314.10409406463,0.0,92.86301429025994,14.688530024438412,0.0015696068797313428,0.0016588122515431875,1.7446318116647284,-0.05127195205737145,0.0,0.0015585959474005173,1.8440585238846712,-8.881784197001252e-16,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.8440585238846712,0.1025439041147429,0.0,0.0031171918948010345
4.8,3.145,11.659032697520992,79.68970558461815,79.68970558461943,657.7984493050301,38307.98750328868,0.0,92.82691758718849,14.690461922580422,0.0015696485454685875,0.0016588562852667289,1.7441115113325032,-0.05127195205737145,0.0,0.0015585959474005173,1.843538223552447,-1.7763568394002505e-15,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.843538223552447,0.1025439041147429,0.0,0.0031171918948010345
4.8,3.24,11.664192402472896,79.68346044242952,79.68346044243076,658.4602854686394,38301.87611775891,0.0,92.79084033104597,14.692391787106864,0.0015696901327571409,0.0016589002360831097,1.7435914250729732,-0.05127195205737056,0.0,0.0015585959474005173,1.8430181372929155,-2.220446049250313e-15,-0.05062563949037813,0.0,-0.0006463125669924352,width,1.8430181372929155,0.10254390411474112,0.0,0.0031171918948010345
4.8,3.3350000000000004,11.66935252859036,79.67722011802994,79.67722011803117,659.1225084779073,38295.76993379068,0.0,92.75478251465469,14.694319618196007,0.0015697316416312817,0.0016589441040285563,1.743071552864416,-0.05127195205737145,0.0,0.0015585959474005173,1.8424982650843584,-4.440892098500626e-16,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.8424982650843584,0.1025439041147429,0.0,0.0031171918948010345
4.8,3.43,11.674513074436906,79.67098460880673,79.67098460880797,659.7851182298431,38289.66894770037,0.0,92.71874413083206,14.696245416027724,0.0015697730721252953,0.0016589878891393026,1.7425518946850374,-0.05127195205737145,0.0,0.0015585959474005173,1.8419786069049802,-8.881784197001252e-16,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.8419786069049802,0.1025439041147429,0.0,0.0031171918948010345
4.8,3.5250000000000004,11.679674038575635,79.66475391214712,79.66475391214834,660.4481146210369,38283.57315580592,0.0,92.6827251723934,14.698169180783513,0.00156981442427348,0.0016590315914515963,1.7420324505129927,-0.05127195205737145,0.0,0.0015585959474005173,1.841459162732936,-1.3322676295501878e-15,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.841459162732936,0.1025439041147429,0.0,0.0031171918948010345
4.8,3.62,11.684835419569158,79.65852802543759,79.6585280254388,661.1114975476518,38277.48255442624,0.0,92.64672563215046,14.700090912646385,0.0015698556981101385,0.0016590752110016895,1.741513220326382,-0.05127195205737056,0.0,0.0015585959474005173,1.8409399325463247,-2.6645352591003757e-15,-0.05062563949037813,0.0,-0.0006463125669924352,width,1.8409399325463247,0.10254390411474112,0.0,0.0031171918948010345
4.8,3.7150000000000003,11.689997215979824,79.65230694606444,79.65230694606568,661.7752669054532,38271.39713988178,0.0,92.6107455029117,14.702010611800986,0.0015698968936695872,0.0016591187478258494,1.7409942041032398,-0.05127195205737145,0.0,0.0015585959474005173,1.840420916323183,-1.3322676295501878e-15,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.840420916323183,0.1025439041147429,0.0,0.0031171918948010345
4.8,3.81,11.695159426369685,79.64609067141328,79.6460906714145,662.4394225898034,38265.316908493915,0.0,92.57478477748191,14.703928278433636,0.0015699380109861526,0.0016591622019603526,1.7404754018215374,-0.05127195205737056,0.0,0.0015585959474005173,1.8399021140414797,-2.220446049250313e-15,-0.05062563949037813,0.0,-0.0006463125669924352,width,1.8399021140414797,0.10254390411474112,0.0,0.0031171918948010345
4.8,3.9050000000000002,11.700322049300237,79.63987919886954,79.6398791988708,663.1039644956287,38259.241856585606,0.0,92.5388434486634,14.705843912732144,0.0015699790500941701,0.0016592055734414863,1.7399568134591963,-0.05127195205737145,0.0,0.0015585959474005173,1.839383525679139,-8.881784197001252e-16,-0.05062563949037813,0.0,-0.0006463125669933234,width,1.839383525679139,0.1025439041147429,0.0,0.0031171918948010345
4.8,4.0,11.70548508333282,79.63367252581794,79.63367252581922,663.7688925174704,38253.17198048074,0.0,92.50292150925353,14.707757514885904,0.0015700200110279794,0.0016592488623055422,1.7394384389940645,-0.05127195205737056,0.0,0.0015585959474005173,1.8388651512140073,-2.6645352591003757e-15,-0.05062563949037813,0.0,-0.0006463125669924352,width,1.8388651512140073,0.10254390411474112,0.0,0.0031171918948010345
6.4,0.2,57.79750829366997,67.78320765772128,67.78320765772432,19879.24338584108,27542.064118300896,0.0,3.969666922829476,5.569633378905189,0.0006722767776805341,0.0009438306515847901,0.12401940771415898,0.2327280339925304,0.0,-0.001394810904562437,-0.33864703846177413,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33864703846177413,0.4654560679850608,0.0,0.002789621809124874
6.4,0.29500000000000004,57.79758274615296,67.783147459578,67.78314745958106,19879.295872557308,27542.01416650047,0.0,3.9696588609741683,5.569634100929579,0.0006722765227321561,0.0009438302936546908,0.1240172472117953,0.2327280339925295,0.0,-0.001394810904562437,-0.3386491989641385,-3.3306690738754696e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.3386491989641385,0.465456067985059,0.0,0.002789621809124874
6.4,0.39,57.797657198482966,67.78308726164126,67.78308726164431,19879.348359234984,27541.964214916723,0.0,3.9696507991512715,5.569634822940006,0.0006722762677837851,0.0009438299357246016,0.12401508671599437,0.2327280339925304,0.0,-0.001394810904562437,-0.33865135945993874,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33865135945993874,0.4654560679850608,0.0,0.002789621809124874
6.4,0.48500000000000004,57.79773165082284,67.7830270640092,67.7830270640123,19879.400845988897,27541.914263631108,0.0,3.9696427373677756,5.569635544953972,0.0006722760128369652,0.0009438295777966896,0.12401292622537685,0.2327280339925295,0.0,-0.001394810904562437,-0.3386535199505565,-7.771561172376096e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.3386535199505565,0.465456067985059,0.0,0.002789621809124874
6.4,0.5800000000000001,57.79780610273658,67.78296686648946,67.78296686649254,19879.453332511697,27541.864312483976,0.0,3.969634675612508,5.569636266929494,0.0006722757578882074,0.0009438292198660573,0.12401076574466519,0.2327280339925295,0.0,-0.001394810904562437,-0.33865568043126837,-5.551115123125783e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.33865568043126837,0.465456067985059,0.0,0.002789621809124874
6.4,0.675,57.79788055429579,67.78290666917367,67.78290666917674,19879.50581885384,27541.814361551376,0.0,3.9696266138937455,5.569636988877634,0.0006722755029386346,0.0009438288619342805,0.12400860527395796,0.2327280339925304,0.0,-0.001394810904562437,-0.33865784090197537,-2.55351295663786e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33865784090197537,0.4654560679850608,0.0,0.002789621809124874
6.4,0.77,57.79795500565248,67.78284647206597,67.78284647206901,19879.558305122508,27541.764410836746,0.0,3.9696185522086274,5.5696377108086565,0.0006722752479888863,0.0009438285040022578,0.12400644481069278,0.2327280339925304,0.0,-0.001394810904562437,-0.338660001365241,-2.1094237467877974e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.338660001365241,0.4654560679850608,0.0,0.002789621809124874
6.4,0.865,57.798029456520545,67.78278627519853,67.7827862752016,19879.610791115992,27541.71446036678,0.0,3.969610490566812,5.5696384327059985,0.0006722749930381232,0.0009438281460688099,0.12400428436027422,0.2327280339925295,0.0,-0.001394810904562437,-0.33866216181565845,-1.4432899320127035e-15,0.15259217544878378,0.0,0.08013585854374572,uv,0.33866216181565845,0.465456067985059,0.0,0.002789621809124874
6.4,0.96,57.798103907315834,67.78272607854385,67.78272607854693,19879.663277127456,27541.66451011865,0.0,3.969602428956334,5.569639154595076,0.0006722747380877421,0.0009438277881358986,0.12400212391512788,0.2327280339925304,0.0,-0.001394810904562437,-0.33866432226080545,-2.55351295663786e-15,0.15259217544878378,0.0,0.08013585854374572,uv,0.33866432226080545,0.4654560679850608,0.0,0.002789621809124874
6.4,1.055,57.79817835781034,67.78266588204724,67.7826658820503,19879.71576299617,27541.614560046983,0.0,3.9695943673762777,5.5696398764571295,0.0006722744831363397,0.0009438274302015534,0.12399996347838904,0.2327280339925304,0.0,-0.001394810904562437,-0.33866648269754407,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374572,uv,0.33866648269754407,0.4654560679850608,0.0,0.002789621809124874
6.4,1.15,57.79825280797608,67.78260568582253,67.78260568582562,19879.76824870238,27541.56461024623,0.0,3.969586305839442,5.569640598298182,0.0006722742281848447,0.0009438270722670778,0.12399780305220087,0.2327280339925295,0.0,-0.001394810904562437,-0.3386686431237318,-1.4432899320127035e-15,0.15259217544878378,0.0,0.08013585854374572,uv,0.3386686431237318,0.465456067985059,0.0,0.002789621809124874
6.4,1.2449999999999999,57.798327258005095,67.78254548971344,67.7825454897165,19879.820734381497,27541.514660586712,0.0,3.9695782443249237,5.569641320120054,0.0006722739732325907,0.0009438267143315371,0.12399564263097229,0.2327280339925295,0.0,-0.001394810904562437,-0.3386708035449608,-9.992007221626409e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.3386708035449608,0.465456067985059,0.0,0.002789621809124874
6.4,1.34,57.798401707671395,67.78248529387575,67.78248529387884,19879.873219874196,27541.464711197685,0.0,3.969570182854312,5.569642041918675,0.0006722737182801057,0.000943826356395672,0.1239934822208717,0.2327280339925295,0.0,-0.001394810904562437,-0.33867296395506186,-5.551115123125783e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.33867296395506186,0.465456067985059,0.0,0.002789621809124874
6.4,1.435,57.79847615703287,67.78242509823944,67.78242509824247,19879.92570522128,27541.414762021053,0.0,3.969562121418843,5.569642763692992,0.0006722734633269782,0.0009438259984589049,0.12399132181987937,0.2327280339925295,0.0,-0.001394810904562437,-0.33867512435605396,-7.771561172376096e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.33867512435605396,0.465456067985059,0.0,0.002789621809124874
6.4,1.53,57.7985506061466,67.78236490278353,67.78236490278658,19879.97819046299,27541.364813039403,0.0,3.9695540600150405,5.56964348544531,0.000672273208373244,0.0009438256405212859,0.12398916142670746,0.2327280339925295,0.0,-0.001394810904562437,-0.3386772847492263,-3.3306690738754696e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.3386772847492263,0.465456067985059,0.0,0.002789621809124874
6.4,1.625,57.79862505495353,67.78230470754801,67.78230470755108,19880.030675557697,27541.31486428593,0.0,3.969545998648463,5.5696442071745205,0.000672272953419034,0.0009438252825829988,0.12398700104295468,0.2327280339925295,0.0,-0.001394810904562437,-0.3386794451329793,-1.1102230246251565e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.3386794451329793,0.465456067985059,0.0,0.002789621809124874
6.4,1.72,57.79869950357436,67.78224451250237,67.78224451250546,19880.08316059049,27541.26491573531,0.0,3.9695379373132327,5.569644928886443,0.0006722726984645482,0.0009438249246443248,0.12398484066609416,0.2327280339925304,0.0,-0.001394810904562437,-0.33868160550983895,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33868160550983895,0.4654560679850608,0.0,0.002789621809124874
6.4,1.815,57.79877395186392,67.78218431767979,67.78218431768288,19880.135645459024,27541.214967415075,0.0,3.9695298760160442,5.569645650573824,0.0006722724435095134,0.0009438245667048798,0.1239826802991173,0.2327280339925304,0.0,-0.001394810904562437,-0.3386837658768158,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.3386837658768158,0.4654560679850608,0.0,0.002789621809124874
6.4,1.91,57.798848399813814,67.78212412305079,67.78212412305383,19880.18813015738,27541.16501930075,0.0,3.9695218147539166,5.569646372234081,0.0006722721885536273,0.0009438242087642397,0.12398051994173453,0.2327280339925295,0.0,-0.001394810904562437,-0.33868592623419813,-1.4432899320127035e-15,0.15259217544878378,0.0,0.08013585854374572,uv,0.33868592623419813,0.465456067985059,0.0,0.002789621809124874
6.4,2.005,57.7989228476108,67.78206392862947,67.78206392863255,19880.240614817223,27541.115071404056,0.0,3.9695137535243257,5.569647093880467,0.0006722719335977602,0.0009438238508236264,0.12397835959093317,0.2327280339925304,0.0,-0.001394810904562437,-0.3386880865850004,-2.3314683517128287e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.3386880865850004,0.4654560679850608,0.0,0.002789621809124874
6.4,2.1,57.7989972950639,67.78200373441432,67.7820037344174,19880.293099303904,27541.06512372372,0.0,3.96950569233124,5.569647815500317,0.0006722716786411398,0.0009438234928819556,0.12397619924998526,0.2327280339925295,0.0,-0.001394810904562437,-0.33869024692594896,1.1102230246251565e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.33869024692594896,0.465456067985059,0.0,0.002789621809124874
6.4,2.1950000000000003,57.799071742225394,67.78194354040747,67.78194354041051,19880.345583654296,27541.015176261524,0.0,3.969497631173753,5.569648537097216,0.0006722714236839932,0.0009438231349395457,0.12397403891801773,0.2327280339925304,0.0,-0.001394810904562437,-0.3386924072579165,-1.6653345369377348e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.3386924072579165,0.4654560679850608,0.0,0.002789621809124874
6.4,2.29,57.799146189144594,67.78188334660042,67.7818833466035,19880.39806790315,27540.96522901041,0.0,3.9694895700498964,5.569649258673826,0.0006722711687264393,0.000943822776996564,0.12397187859405712,0.2327280339925295,0.0,-0.001394810904562437,-0.338694567581876,-9.992007221626409e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.338694567581876,0.465456067985059,0.0,0.002789621809124874
6.4,2.3850000000000002,57.79922063580626,67.78182315299973,67.78182315300278,19880.45055203971,27540.915281975813,0.0,3.9694815089606927,5.569649980229589,0.0006722709137684761,0.000943822419053008,0.12396971827846404,0.2327280339925295,0.0,-0.001394810904562437,-0.33869672789746974,-3.3306690738754696e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.33869672789746974,0.465456067985059,0.0,0.002789621809124874
6.4,2.4800000000000004,57.79929508220258,67.78176295960124,67.78176295960434,19880.5030360585,27540.86533515428,0.0,3.9694734479058686,5.569650701763711,0.000672270658810036,0.0009438220611087823,0.12396755797130865,0.2327280339925304,0.0,-0.001394810904562437,-0.33869888820462446,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33869888820462446,0.4654560679850608,0.0,0.002789621809124874
6.4,2.575,57.79936952829194,67.78170276641308,67.78170276641613,19880.555519930156,27540.81538855258,0.0,3.969465386887194,5.569651423274017,0.000672270403851027,0.000943821703163758,0.12396539767343029,0.2327280339925295,0.0,-0.001394810904562437,-0.33870104850250327,-5.551115123125783e-16,0.15259217544878378,0.0,0.08013585854374661,uv,0.33870104850250327,0.465456067985059,0.0,0.002789621809124874
6.4,2.6700000000000004,57.799443974113686,67.7816425734372,67.78164257344025,19880.608003682428,27540.7654421723,0.0,3.9694573259040293,5.569652144763225,0.0006722701488916236,0.00094382134521818,0.12396323738417792,0.2327280339925304,0.0,-0.001394810904562437,-0.33870320879175564,-2.3314683517128287e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33870320879175564,0.4654560679850608,0.0,0.002789621809124874
6.4,2.765,57.799518419643945,67.78158238064688,67.78158238064997,19880.660487298483,27540.7154959913,0.0,3.9694492649540325,5.569652866227926,0.0006722698939314877,0.0009438209872715734,0.12396107710357374,0.2327280339925295,0.0,-0.001394810904562437,-0.3387053690723594,-9.992007221626409e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.3387053690723594,0.465456067985059,0.0,0.002789621809124874
6.4,2.8600000000000003,57.79959286490279,67.78152218807648,67.78152218807952,19880.712970792458,27540.66555003806,0.0,3.9694412040404354,5.5696535876718,0.0006722696389710111,0.0009438206293244884,0.12395891683177229,0.2327280339925295,0.0,-0.001394810904562437,-0.3387075293441606,-1.2212453270876722e-15,0.1525921754487829,0.0,0.08013585854374572,uv,0.3387075293441606,0.465456067985059,0.0,0.002789621809124874
6.4,2.955,57.79966730991623,67.7814619957127,67.78146199571574,19880.76545418271,27540.61560430156,0.0,3.969433143161263,5.569654309095657,0.0006722693840101771,0.0009438202713769019,0.12395675656813054,0.2327280339925304,0.0,-0.001394810904562437,-0.338709689607803,-2.3314683517128287e-15,0.15259217544878378,0.0,0.08013585854374572,uv,0.338709689607803,0.4654560679850608,0.0,0.002789621809124874
6.4,3.0500000000000003,57.79974175463098,67.7814018035416,67.78140180354464,19880.817937431653,27540.565658770214,0.0,3.9694250823161714,5.569655030495016,0.0006722691290486461,0.0009438199134283368,0.12395459631336525,0.2327280339925304,0.0,-0.001394810904562437,-0.33871184986256786,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33871184986256786,0.4654560679850608,0.0,0.002789621809124874
6.4,3.145,57.799816199094906,67.78134161158486,67.78134161158793,19880.87042057305,27540.51571346205,0.0,3.9694170215064504,5.569655751874527,0.0006722688740868066,0.0009438195554793386,0.12395243606696749,0.2327280339925295,0.0,-0.001394810904562437,-0.3387140101089654,-1.2212453270876722e-15,0.15259217544878378,0.0,0.08013585854374572,uv,0.3387140101089654,0.465456067985059,0.0,0.002789621809124874
6.4,3.24,57.79989064329194,67.78128141983309,67.78128141983615,19880.92290359556,27540.465768369228,0.0,3.9694089607314362,5.569656473232492,0.0006722686191245088,0.0009438191975296971,0.1239502758290758,0.2327280339925304,0.0,-0.001394810904562437,-0.33871617034685797,-2.1094237467877974e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33871617034685797,0.4654560679850608,0.0,0.002789621809124874
6.4,3.3350000000000004,57.79996508715362,67.7812212282955,67.78122122829858,19880.97538645092,27540.41582349942,0.0,3.969400899993602,5.569657194565039,0.0006722683641615655,0.0009438188395791491,0.1239481156010056,0.2327280339925304,0.0,-0.001394810904562437,-0.33871833057492773,-2.55351295663786e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33871833057492773,0.4654560679850608,0.0,0.002789621809124874
6.4,3.43,57.80003953077853,67.78116103695487,67.78116103695794,19881.027869208625,27540.365878838336,0.0,3.969392839288963,5.569657915877453,0.0006722681091982096,0.000943818481628022,0.12394595538080733,0.2327280339925304,0.0,-0.001394810904562437,-0.3387204907951269,-1.6653345369377348e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.3387204907951269,0.4654560679850608,0.0,0.002789621809124874
6.4,3.5250000000000004,57.80011397415054,67.78110084580341,67.78110084580646,19881.08035185732,27540.3159343795,0.0,3.96938477861704,5.569658637168149,0.0006722678542343074,0.0009438181236761275,0.12394379516864173,0.2327280339925304,0.0,-0.001394810904562437,-0.3387226510072914,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.3387226510072914,0.4654560679850608,0.0,0.002789621809124874
6.4,3.62,57.80018841724919,67.78104065487136,67.78104065487443,19881.132834382555,27540.265990148026,0.0,3.969376717981512,5.5696593584378595,0.0006722675992700525,0.0009438177657237384,0.1239416349653073,0.2327280339925295,0.0,-0.001394810904562437,-0.33872481121062625,-5.551115123125783e-16,0.15259217544878378,0.0,0.08013585854374661,uv,0.33872481121062625,0.465456067985059,0.0,0.002789621809124874
6.4,3.7150000000000003,57.8002628600326,67.78098046414621,67.78098046414924,19881.185316754832,27540.2160461335,0.0,3.9693686573819416,5.569660079682983,0.0006722673443051655,0.0009438174077704618,0.12393947477133871,0.2327280339925304,0.0,-0.001394810904562437,-0.3387269714045946,-2.55351295663786e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.3387269714045946,0.4654560679850608,0.0,0.002789621809124874
6.4,3.81,57.80033730255307,67.78092027362246,67.78092027362551,19881.237799010993,27540.166102331375,0.0,3.969360596816621,5.569660800906565,0.0006722670893398038,0.0009438170498165186,0.12393731458575896,0.2327280339925304,0.0,-0.001394810904562437,-0.33872913159017437,-2.55351295663786e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.33872913159017437,0.4654560679850608,0.0,0.002789621809124874
6.4,3.9050000000000002,57.80041174482133,67.78086008330595,67.78086008330902,19881.29028115862,27540.116158746507,0.0,3.9693525362859328,5.569661522109721,0.0006722668343740628,0.0009438166918620431,0.12393515440846503,0.2327280339925304,0.0,-0.001394810904562437,-0.3387312917674681,-2.7755575615628914e-15,0.15259217544878378,0.0,0.08013585854374661,uv,0.3387312917674681,0.4654560679850608,0.0,0.002789621809124874
6.4,4.0,57.800486186791545,67.78079989319993,67.78079989320301,19881.3427631654,27540.06621538156,0.0,3.969344475791216,5.569662243289656,0.0006722665794077904,0.0009438163339068212,0.12393299424029536,0.2327280339925295,0.0,-0.001394810904562437,-0.33873345193563775,-9.992007221626409e-16,0.15259217544878378,0.0,0.08013585854374572,uv,0.33873345193563775,0.465456067985059,0.0,0.002789621809124874
7.2,0.2,3.4844537025541538,2.461615133784945,2.4616151337854317,27.155920238073257,7.043916826757662,0.0,2.179733538336576,3.0023779832358186,0.00012096550465777007,0.00013191338688176807,-0.3608751375450826,-0.01990846652304512,0.0,-0.00042810397580127744,-0.32020199654738635,-3.4416913763379853e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.32020199654738635,0.03981693304609024,0.0,0.0008562079516025549
7.2,0.29500000000000004,3.484453856673913,2.4616153109917387,2.461615310992226,27.155924253767186,7.043919178325539,0.0,2.179733237091112,3.0023774824364375,0.00012096549892322449,0.00013191338062822224,-0.36087510894705244,-0.019908466523046897,0.0,-0.00042810397580127744,-0.3202019679493565,4.440892098500626e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.3202019679493565,0.039816933046093794,0.0,0.0008562079516025549
7.2,0.39,3.484454010836722,2.4616154882157213,2.4616154882162085,27.155928270583107,7.043921530121902,0.0,2.179732935904431,3.002376981734754,0.00012096549319106766,0.00013191337437728131,-0.36087508035458693,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020193935689034,-2.220446049250313e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020193935689034,0.039816933046093794,0.0,0.0008562079516025549
7.2,0.48500000000000004,3.484454165019298,2.4616156654517596,2.4616156654522463,27.155932287914368,7.04392388207864,0.0,2.1797326347261508,3.0023764810470275,0.00012096548745948642,0.0001319133681269681,-0.3608750517629057,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202019107652101,-2.7755575615628914e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.3202019107652101,0.03981693304609024,0.0,0.0008562079516025549
7.2,0.5800000000000001,3.484454319150185,2.46161584265879,2.4616158426592762,27.15593630389913,7.043926233650829,0.0,2.1797323335147434,3.0023759803042553,0.00012096548172608188,0.00013191336187466657,-0.3608750231680812,-0.01990846652304512,0.0,-0.00042810397580127744,-0.3202018821703849,-3.4416913763379853e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.3202018821703849,0.03981693304609024,0.0,0.0008562079516025549
7.2,0.675,3.4844544732396576,2.461616019824662,2.4616160198251493,27.15594031880511,7.043928584677234,0.0,2.1797320323557345,3.0023754796485926,0.00012096547599341918,0.000131913355623174,-0.36087499457822136,-0.01990846652304512,0.0,-0.00042810397580127744,-0.32020185358052533,-3.219646771412954e-15,0.10079415835864758,0.0,-0.1207026248816927,width,0.32020185358052533,0.03981693304609024,0.0,0.0008562079516025549
7.2,0.77,3.484454627392162,2.4616161970455943,2.461616197046082,27.155944335353738,7.0439309364346885,0.0,2.17973173115072,3.002374978916438,0.00012096547026056667,0.00013191334937147443,-0.3608749659839825,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020182498628613,0.0,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020182498628613,0.039816933046093794,0.0,0.0008562079516025549
7.2,0.865,3.484454781536479,2.4616163742607924,2.4616163742612795,27.15594835168932,7.043933288116443,0.0,2.179731429945685,3.002374478184251,0.00012096546452757083,0.0001319133431196186,-0.36087493738973286,-0.019908466523046897,0.0,-0.00042810397580127744,-0.32020179639203683,3.3306690738754696e-16,0.10079415835864758,0.0,-0.12070262488169448,width,0.32020179639203683,0.039816933046093794,0.0,0.0008562079516025549
