gate,verdict,level,n_D,n_steps,D_min,D_max,fixed_z_max,rho_max,dr,dz,n_eigs,n_low,rank_one_drift_tol,cluster_drift_tol,path_bound_tol,max_rank_one_projector_sin,all_rank_one_drift_pass,max_cluster_sin_theta,all_cluster_drift_pass,max_t3a_integrated_path_bound,all_t3a_path_bound_pass,max_raw_davis_kahan_bound_unclipped,raw_davis_kahan_all_pass_unclipped,max_abs_fixed_box_lambda_diff_vs_g1_variable_box_low3,interpretation
T3b,T3B_FIXED_BOX_PROJECTOR_STEP_PASS_RAW_DK_LOOSE,fine,21,20,4.0,20.0,16.0,3.0,0.06,0.03,40,3,0.05,0.075,0.25,0.041167738779789895,True,0.028715419399639706,True,0.0672760367115592,True,3.680697023022397,False,0.26734335884564975,fixed-box projectors drift mildly and T3a path bound passes; raw residual Davis-Kahan bound is recorded but too conservative because it sees core/tail residuals
