D,E0_mean,E0_min,E0_max,E0_spread_abs,E0_spread_rel,E1_mean,E1_min,E1_max,E1_spread_abs,E1_spread_rel,E2_mean,E2_min,E2_max,E2_spread_abs,E2_spread_rel
6.75,0.7439374685287475,0.7421728372573853,0.7450152039527893,0.0028423666954040527,0.0028423666954040527,0.747249710559845,0.7453241944313049,0.7515807747840881,0.006256580352783203,0.006256580352783203,0.954393458366394,0.9519273042678833,0.9556736350059509,0.003746330738067627,0.003746330738067627
8.25,0.7535263895988464,0.751675546169281,0.7546955943107605,0.003020048141479492,0.003020048141479492,0.756905472278595,0.7547775506973267,0.7613482475280762,0.006570696830749512,0.006570696830749512,0.9750504612922668,0.972228467464447,0.9776830077171326,0.005454540252685547,0.005454540252685547
9.75,0.7655851483345032,0.7635838985443115,0.767020583152771,0.0034366846084594727,0.0034366846084594727,0.769178032875061,0.7672041654586792,0.7736977934837341,0.006493628025054932,0.006493628025054932,1.0007323026657104,0.9973640441894531,1.0051064491271973,0.007742404937744141,0.007736739302928699
11.25,0.7803503751754761,0.7783019542694092,0.7818776965141296,0.003575742244720459,0.003575742244720459,0.7841408371925354,0.7819549441337585,0.7886568903923035,0.006701946258544922,0.006701946258544922,1.031618332862854,1.0276892185211182,1.037276029586792,0.009586811065673828,0.009292982453180505
12.75,0.7979368567466736,0.795314371585846,0.8001054525375366,0.004791080951690674,0.004791080951690674,0.8019640564918518,0.7994176745414734,0.8071364164352417,0.0077187418937683105,0.0077187418937683105,1.0688838720321656,1.064564824104309,1.0752428770065308,0.01067805290222168,0.009989909270424794
14.25,0.819827139377594,0.8169229030609131,0.8213461637496948,0.004423260688781738,0.004423260688781738,0.823926818370819,0.8199914693832397,0.8288640975952148,0.008872628211975098,0.008872628211975098,1.1045936822891236,1.1019837856292725,1.1064130067825317,0.004429221153259277,0.004009819379086349
15.75,0.8439176917076111,0.8400121331214905,0.8468161821365356,0.006804049015045166,0.006804049015045166,0.8486837387084961,0.844746470451355,0.8543762564659119,0.009629786014556885,0.009629786014556885,1.0237046003341674,1.0220515727996826,1.0247859954833984,0.0027344226837158203,0.002671105202441431
17.25,0.8732940793037415,0.8696633577346802,0.8759581446647644,0.0062947869300842285,0.0062947869300842285,0.878266978263855,0.8738486170768738,0.8838706016540527,0.010021984577178955,0.010021984577178955,0.9585174202919007,0.9567961096763611,0.9595168828964233,0.002720773220062256,0.002720773220062256
